"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.519958330E-3,1.009810123E-1,3.795076847E-2,-5.699854854E-1,5.801041969E-1
1.948295833E-2,3.122975953E-1,7.663185418E-2,-4.622534607E-1,5.630990064E-1
2.944595832E-2,1.521113135E-1,7.597930491E-2,-3.001329748E-1,3.449500094E-1
3.940895833E-2,6.497568559E-2,7.330537319E-2,-7.499054074E-2,1.233657110E-1
4.937195833E-2,-7.306969386E-2,-3.952834725E-2,2.754857183E-2,8.752482052E-2
5.933595833E-2,-2.298431934E-1,-6.000471175E-2,7.814218998E-3,2.376752427E-1
6.929895833E-2,-1.306783263E-1,1.061211169E-2,1.899117172E-1,2.307724034E-1
7.926195832E-2,-4.221885217E-2,8.245158792E-3,2.699291092E-1,2.733352120E-1
8.922495833E-2,-1.163662610E-1,6.364928126E-2,1.250215837E-1,1.822710456E-1
9.918895832E-2,-1.442309844E-1,2.603063464E-2,8.164752267E-2,1.677691532E-1
1.091519583E-1,-2.318735842E-1,-7.864505053E-4,1.696416863E-1,2.873052023E-1
1.191149583E-1,-1.963114216E-1,5.091229141E-2,2.795558920E-1,3.453718755E-1
1.290779583E-1,3.504492156E-4,1.106287354E-1,4.499455833E-1,4.633463800E-1
1.390419583E-1,1.156000016E-2,1.479222769E-1,5.326035780E-1,5.528844408E-1
1.490049583E-1,2.085446008E-3,1.534654373E-1,6.617586315E-1,6.793235428E-1
1.589679583E-1,-7.007988458E-2,3.919330180E-2,6.821543044E-1,6.868637420E-1
1.689309583E-1,-1.667924112E-1,6.036431551E-2,5.108378293E-1,5.407576601E-1
1.788949583E-1,-1.094208834E-1,5.226416767E-2,4.345106151E-1,4.511141181E-1
1.888579583E-1,-1.591793182E-1,1.788370907E-2,3.222896829E-1,3.599007114E-1
1.988209583E-1,-1.964946953E-1,3.031196594E-3,2.140050231E-1,2.905469038E-1
2.087839583E-1,-1.178270416E-1,1.662889659E-2,2.620476472E-1,2.877997591E-1
2.187469583E-1,3.465759834E-2,3.840451241E-3,3.424620652E-1,3.442327182E-1
2.287109583E-1,3.422294922E-2,-2.648554802E-2,2.082660540E-1,2.127144653E-1
2.386739583E-1,8.632841980E-2,1.282528281E-2,1.075203556E-1,1.384836121E-1
2.486369583E-1,1.401812942E-1,-3.438455164E-2,1.274774873E-1,1.925710321E-1
2.585999583E-1,2.592881634E-1,-8.520562649E-3,1.574801356E-1,3.034846698E-1
2.685639583E-1,4.526575951E-1,7.288963616E-2,2.199650900E-1,5.085237834E-1
2.785269583E-1,6.402128112E-1,1.525029856E-1,3.379449449E-1,7.398218638E-1
2.884899583E-1,7.856610581E-1,2.134911990E-1,3.854993266E-1,9.008060396E-1
2.984529583E-1,1.113981486E0,3.232177091E-1,4.292037553E-1,1.236786280E0
3.084169583E-1,1.756535157E0,5.238578975E-1,6.343691039E-1,1.939656417E0
3.183799583E-1,2.231791875E0,5.759723765E-1,7.281911143E-1,2.417209435E0
3.283429583E-1,2.471552275E0,5.387221044E-1,4.526060665E-1,2.569755709E0
3.383059583E-1,2.737470194E0,4.889295548E-1,1.490718395E-1,2.784783221E0
3.482699583E-1,3.135305099E0,4.733011168E-1,1.706276000E-2,3.170874194E0
3.582329583E-1,3.543091381E0,2.996820813E-1,7.272876464E-2,3.556486378E0
3.681959583E-1,3.522907670E0,6.525668085E-2,-3.297654212E-2,3.523666320E0
3.781589583E-1,3.279639232E0,-2.102547652E-1,-2.210094758E-1,3.293795038E0
3.881229583E-1,3.196671920E0,-5.113682449E-1,-7.741421163E-2,3.238240542E0
3.980859583E-1,3.230836032E0,-7.186561328E-1,4.300258007E-1,3.337617457E0
4.080489583E-1,3.097582080E0,-8.964149970E-1,7.113791998E-1,3.302216673E0
4.180119583E-1,2.940293441E0,-1.014779599E0,8.412499525E-1,3.222235968E0
4.279759583E-1,2.840375050E0,-1.070504733E0,8.039780458E-1,3.140078265E0
