"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.773220100E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
6.264480600E-2,-6.882137060E-2,-2.361297607E-2,-5.816274881E-2,9.314965937E-2
6.755735800E-2,-2.114484310E-1,-4.411125183E-2,-1.105742455E-1,2.426580006E-1
7.246991000E-2,-4.530040920E-1,-4.712677002E-2,-1.613315642E-1,4.831785523E-1
7.738251400E-2,-7.000122070E-1,-3.169822693E-2,-1.511668861E-1,7.168495623E-1
8.229506600E-2,-9.120140076E-1,-4.277229309E-3,-1.008858085E-1,9.175869392E-1
8.720767000E-2,-1.082086802E0,3.955554962E-2,-3.350025415E-2,1.083327630E0
9.212022200E-2,-1.165140033E0,1.394233704E-1,-3.720694780E-2,1.174041962E0
9.703277400E-2,-1.149050355E0,2.239627838E-1,3.257352114E-2,1.171126415E0
1.019453790E-1,-1.028787613E0,2.618303299E-1,1.816369295E-1,1.077010236E0
1.068579310E-1,-8.435350060E-1,2.444057465E-1,3.405749798E-1,9.419537102E-1
1.117704830E-1,-6.552514434E-1,2.654981613E-1,3.706422448E-1,7.982602341E-1
1.166830870E-1,-4.580853581E-1,3.154497147E-1,4.037312269E-1,6.872769612E-1
1.215956390E-1,-2.536904812E-1,3.413534164E-1,4.758670330E-1,6.382244498E-1
1.265082430E-1,-6.408749521E-2,3.246841431E-1,5.249791741E-1,6.205885377E-1
1.314207950E-1,1.611997485E-1,2.789583206E-1,4.561430216E-1,5.584528267E-1
1.363333990E-1,3.547677100E-1,1.941394806E-1,3.290634155E-1,5.213760614E-1
1.412459510E-1,5.313783884E-1,9.662246704E-2,1.180115938E-1,5.528341786E-1
1.461585040E-1,6.727728248E-1,4.623413086E-3,-9.325098991E-2,6.792204332E-1
1.510711080E-1,7.747577429E-1,-6.897830963E-2,-2.838654220E-1,8.280018993E-1
1.559836600E-1,7.964271307E-1,-1.436357498E-1,-4.860626459E-1,9.440255817E-1
1.608962640E-1,7.827416658E-1,-2.104864120E-1,-6.044642925E-1,1.011121222E0
1.658088160E-1,7.738823295E-1,-2.174787521E-1,-6.362021565E-1,1.025155623E0
1.707213680E-1,7.440235019E-1,-2.336626053E-1,-6.261044145E-1,1.000087957E0
1.756339720E-1,7.255213261E-1,-2.587308884E-1,-6.006715894E-1,9.767953857E-1
1.805465240E-1,6.298522353E-1,-2.371644974E-1,-5.024857521E-1,8.399123575E-1
1.854591290E-1,5.327285528E-1,-2.005910873E-1,-4.441099167E-1,7.219903832E-1
1.903716810E-1,4.012753367E-1,-1.355857849E-1,-3.934416473E-1,5.781018343E-1
1.952842850E-1,2.911509573E-1,-6.145000458E-2,-2.548103034E-1,3.917566512E-1
2.001968370E-1,1.566039622E-1,2.633094788E-2,-6.755372882E-2,1.725735381E-1
2.051093890E-1,3.694009781E-2,8.117008209E-2,6.333005428E-2,1.093793803E-1
2.100219930E-1,-4.057943821E-3,8.100605011E-2,1.934799552E-1,2.097926122E-1
2.149345450E-1,-6.693099439E-2,7.161140442E-2,3.045712113E-1,3.199555813E-1
2.198471490E-1,-8.604197204E-2,5.789089203E-2,3.158823252E-1,3.324698779E-1
2.247597010E-1,-1.043189317E-1,3.761196136E-2,2.882608771E-1,3.088550347E-1
2.296722540E-1,-6.532463431E-2,4.350471497E-2,2.645643353E-1,2.759606052E-1
2.345848580E-1,-2.589650825E-2,3.061676025E-2,2.747190595E-1,2.776302879E-1
2.394974100E-1,6.100302935E-2,-2.854537964E-2,2.873633504E-1,2.951506453E-1
2.444100140E-1,1.457510591E-1,-1.165437698E-1,2.790265083E-1,3.356808214E-1
2.493225660E-1,2.310392857E-1,-2.117614746E-1,2.804712057E-1,4.205783766E-1
2.542351180E-1,2.422010899E-1,-2.557392120E-1,2.072236538E-1,4.086631317E-1
2.591477220E-1,2.768030763E-1,-2.637586594E-1,1.053706408E-1,3.965999815E-1
2.640602740E-1,2.969415784E-1,-2.156114578E-1,1.278537512E-2,3.671866930E-1
2.689728790E-1,3.661606610E-1,-1.967344284E-1,-2.887403965E-2,4.166674635E-1
2.738854310E-1,4.601838887E-1,-2.158126831E-1,-1.097682118E-1,5.199936403E-1
2.787980350E-1,5.786597729E-1,-2.532987595E-1,-1.753414869E-1,6.555547508E-1
2.837105870E-1,6.743214130E-1,-2.619752884E-1,-1.040146947E-1,7.308621460E-1
2.886231390E-1,6.936755180E-1,-2.213630676E-1,-2.026897669E-2,7.284216934E-1
2.935357430E-1,7.131209373E-1,-1.910772324E-1,5.025851727E-2,7.399850664E-1
2.984482950E-1,7.348978519E-1,-2.108068466E-1,1.225653887E-1,7.742975228E-1
3.033608990E-1,7.728461623E-1,-2.866353989E-1,1.452644467E-1,8.369903237E-1
3.082734510E-1,8.077451587E-1,-3.376874924E-1,8.149909973E-2,8.792765135E-1
3.131860560E-1,9.031637311E-1,-3.573837280E-1,4.979574680E-2,9.725777453E-1
3.180986080E-1,9.313574433E-1,-3.885812759E-1,-3.323733807E-2,1.009716206E0
3.230111600E-1,1.013645649E0,-3.887586594E-1,-1.364804506E-1,1.094183582E0
3.279237640E-1,1.064878702E0,-4.548740387E-1,-1.586801708E-1,1.168784171E0
3.328363160E-1,1.107256293E0,-5.364170074E-1,-2.214120626E-1,1.250113197E0
3.377489200E-1,1.167415619E0,-5.908308029E-1,-2.840819359E-1,1.338896117E0
3.426614720E-1,1.200669765E0,-6.091852188E-1,-3.422732353E-1,1.389195985E0
3.475740760E-1,1.240183711E0,-5.967712402E-1,-3.587258458E-1,1.422278377E0
3.524866290E-1,1.210312366E0,-5.705480576E-1,-3.649398386E-1,1.386925447E0
3.573991810E-1,1.132684588E0,-5.566263199E-1,-3.090258837E-1,1.299347618E0
3.623117850E-1,9.576938748E-1,-4.581956863E-1,-1.914182901E-1,1.078777923E0
3.672243370E-1,8.318651915E-1,-3.684387207E-1,-1.019513607E-1,9.155003373E-1
3.721369410E-1,7.463380098E-1,-2.753925323E-1,5.307316780E-3,7.955436125E-1
3.770494930E-1,7.019842863E-1,-2.167911530E-1,9.054201841E-2,7.402554960E-1
3.819620970E-1,7.612367868E-1,-1.472806931E-1,1.850810051E-1,7.971373951E-1
3.868746490E-1,9.199978113E-1,-7.877731323E-2,2.299331427E-1,9.515624457E-1
3.917872540E-1,1.153775334E0,-4.427909851E-2,1.479501128E-1,1.164065031E0
3.966998060E-1,1.438598275E0,2.278041840E-2,1.462593675E-1,1.446193537E0
4.016123580E-1,1.758006096E0,5.823135376E-2,2.141455412E-1,1.771957854E0
4.065249620E-1,2.051127911E0,5.780220032E-2,2.111108899E-1,2.062773523E0
4.114375140E-1,2.267205238E0,9.280681610E-2,8.604437113E-2,2.270734756E0
4.163501180E-1,2.464821577E0,1.391296387E-1,-6.510466337E-2,2.469603426E0
4.212626700E-1,2.618837595E0,1.446723938E-1,-1.669823229E-1,2.628140701E0
4.261752740E-1,2.746486187E0,1.714324951E-1,-2.374755144E-1,2.762059032E0
4.310878260E-1,2.736842871E0,2.238931656E-1,-2.536473572E-1,2.757675476E0
4.360004310E-1,2.647981405E0,3.395614624E-1,-2.183938324E-1,2.678582344E0
4.409129830E-1,2.560955524E0,4.490871429E-1,-1.812420785E-1,2.606342485E0
4.458255870E-1,2.550915956E0,4.863767624E-1,-1.085116863E-1,2.599136272E0
4.507381390E-1,2.602159023E0,4.618215561E-1,-1.930630207E-2,2.642893011E0
4.556506910E-1,2.744510412E0,4.211387634E-1,3.153532743E-2,2.776812874E0
4.605632950E-1,2.998199463E0,4.331407547E-1,2.509975433E-2,3.029429143E0
4.654758470E-1,3.326637030E0,4.404611588E-1,-3.373336792E-2,3.355839373E0
4.703884510E-1,3.670313358E0,3.745298386E-1,-5.950474739E-2,3.689852783E0
4.753010040E-1,3.939997673E0,2.408189774E-1,1.862049103E-2,3.947394351E0
4.802136080E-1,4.137497902E0,1.227550507E-1,1.977313161E-1,4.144038533E0
4.851261600E-1,4.373252869E0,9.809303284E-2,3.235719800E-1,4.386303879E0
4.900387640E-1,4.555134773E0,1.230344772E-1,3.571085334E-1,4.570767637E0
4.949513160E-1,4.574644566E0,1.307229996E-1,3.896467686E-1,4.593069345E0
4.998638680E-1,4.385710716E0,1.119050980E-1,3.882333040E-1,4.404282727E0
5.047764720E-1,4.122127056E0,1.262016296E-1,3.057259321E-1,4.135375033E0
5.096890240E-1,3.894797802E0,8.580303192E-2,1.569421887E-1,3.898902785E0
5.146016290E-1,3.709414005E0,-2.038764954E-2,3.691238165E-2,3.709653682E0
5.195141810E-1,3.540986300E0,-1.512651443E-1,-1.073378921E-1,3.545840738E0
5.244267850E-1,3.391450167E0,-2.615165710E-1,-2.260614932E-1,3.409021700E0
5.293393370E-1,3.317808867E0,-3.087606430E-1,-2.794342339E-1,3.343840950E0
5.342519410E-1,3.298624039E0,-3.150653839E-1,-2.777068317E-1,3.325253047E0
