"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.527324500E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
6.018574500E-2,2.942532301E-3,1.433277130E-2,6.295204163E-3,1.592847843E-2
6.509819300E-2,2.047957480E-2,4.717826843E-3,1.435977221E-2,2.545336779E-2
7.001069300E-2,1.843197644E-2,-2.344894409E-2,2.406346798E-2,3.832285513E-2
7.492314000E-2,2.003924549E-2,-7.317543030E-3,-3.072977066E-3,2.155367680E-2
7.983558800E-2,4.815265536E-2,-1.411056519E-2,-5.403262377E-2,7.373812243E-2
8.474808800E-2,5.920072645E-2,-1.853942871E-3,-4.820376635E-2,7.636600164E-2
8.966058800E-2,9.296916425E-2,2.141475677E-2,-4.434061050E-2,1.052043110E-1
9.457303600E-2,1.434063315E-1,8.403778076E-3,-3.766763210E-2,1.485087537E-1
9.948548400E-2,1.838805377E-1,-3.185272217E-3,-3.454834223E-2,1.871250546E-1
1.043979840E-1,1.876652241E-1,1.672935486E-2,-3.227204084E-2,1.911533213E-1
1.093104320E-1,2.214096040E-1,4.830360413E-2,8.940994740E-3,2.267937219E-1
1.142229320E-1,2.411662340E-1,6.011581421E-2,-6.071090698E-3,2.486200348E-1
1.191353800E-1,2.390283793E-1,8.478260040E-2,-4.482209682E-3,2.536587189E-1
1.240478800E-1,2.096616477E-1,9.707641602E-2,8.019506931E-3,2.311842329E-1
1.289603280E-1,1.273448020E-1,8.434772491E-2,5.790615082E-2,1.633534805E-1
1.338727760E-1,5.976841599E-2,7.269763947E-2,6.680631638E-2,1.154135791E-1
1.387852760E-1,3.294705413E-3,9.133720398E-2,4.836416245E-2,1.034042171E-1
1.436977760E-1,-5.667009205E-2,1.228885651E-1,3.557729721E-2,1.399244183E-1
1.486102240E-1,-1.021701619E-1,9.863185883E-2,3.013145924E-2,1.451719339E-1
1.535226720E-1,-1.160046533E-1,9.176540375E-2,4.512900114E-2,1.546434468E-1
1.584351720E-1,-1.429933459E-1,1.082992554E-1,6.827569008E-2,1.919307050E-1
1.633476200E-1,-1.368233263E-1,1.129026413E-1,1.293230057E-1,2.195269205E-1
1.682601200E-1,-1.514759809E-1,1.358804703E-1,2.088339329E-1,2.915820408E-1
1.731725680E-1,-1.610566676E-1,1.742401123E-1,2.744823694E-1,3.628214961E-1
1.780850680E-1,-1.546044648E-1,1.584262848E-1,3.247900605E-1,3.930521742E-1
1.829975150E-1,-1.422562599E-1,1.457071304E-1,2.981078029E-1,3.610203228E-1
1.879100150E-1,-1.427575648E-1,1.405487061E-1,2.707543969E-1,3.368109329E-1
1.928224630E-1,-1.675204933E-1,1.126136780E-1,2.402603626E-1,3.137992957E-1
1.977349110E-1,-2.250289470E-1,1.158123016E-1,2.274383307E-1,3.402627080E-1
2.026474110E-1,-2.471048236E-1,1.050958633E-1,2.064406276E-1,3.387088234E-1
2.075598590E-1,-2.604339123E-1,1.226034164E-1,2.008556724E-1,3.509991759E-1
2.124723590E-1,-2.372839153E-1,9.088897705E-2,1.870352030E-1,3.155101104E-1
2.173848070E-1,-1.760781109E-1,6.478786469E-2,1.743646860E-1,2.561328021E-1
2.222973070E-1,-8.915535361E-2,2.317523956E-2,1.510058641E-1,1.768856688E-1
2.272097550E-1,-1.642005146E-2,4.090404510E-2,9.614634514E-2,1.057680419E-1
2.321222550E-1,3.102390468E-2,3.487682343E-2,8.266997337E-2,9.493787427E-2
