"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.663022200E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
6.154256600E-2,9.213387966E-4,2.040004730E-2,2.207237482E-2,3.006992726E-2
6.645485800E-2,2.625295520E-2,7.256507874E-3,4.116672277E-2,4.936166151E-2
7.136720200E-2,3.110235929E-2,-3.045368195E-2,4.828792810E-2,6.501159511E-2
7.627954500E-2,3.368428349E-2,-5.118370056E-2,4.969018698E-2,7.888926948E-2
8.119183700E-2,-1.831737161E-2,-3.669643402E-2,2.714616060E-2,4.918402594E-2
8.610418100E-2,-7.545617223E-2,-3.765869141E-2,-7.665216923E-3,8.467919766E-2
9.101647200E-2,-1.141890734E-1,-4.768276215E-2,-4.568397999E-3,1.238291588E-1
9.592881600E-2,-1.395317316E-1,-2.331924438E-2,-3.794074059E-3,1.415177949E-1
1.008411600E-1,-1.467333734E-1,-3.401374817E-2,-1.590299606E-2,1.514612928E-1
1.057534520E-1,-1.984302998E-1,-5.279636383E-2,-9.375452995E-3,2.055478996E-1
1.106657950E-1,-2.038897276E-1,-3.973293304E-2,-2.298444510E-2,2.089928508E-1
1.155780870E-1,-1.843430102E-1,-2.795505524E-2,-8.946537971E-3,1.866651308E-1
1.204904310E-1,-1.568855643E-1,-3.050994873E-2,-2.925503254E-2,1.624801348E-1
1.254027750E-1,-1.664044857E-1,-3.973484039E-2,-4.841315746E-2,1.778008555E-1
1.303150660E-1,-1.704270095E-1,-7.097053528E-2,-6.907689571E-2,1.971136727E-1
1.352274100E-1,-1.578351706E-1,-7.356739044E-2,-1.184706092E-1,2.106166833E-1
1.401397540E-1,-1.315073073E-1,-1.124095917E-1,-1.592423022E-1,2.351344275E-1
1.450520450E-1,-9.852300584E-2,-9.281158447E-2,-1.648348272E-1,2.132868799E-1
1.499643890E-1,-7.232223451E-2,-9.261703491E-2,-1.687731147E-1,2.056520970E-1
1.548766810E-1,-4.187509418E-3,-8.124256134E-2,-1.048517823E-1,1.327094016E-1
1.597890250E-1,4.982198775E-2,-5.686664581E-2,-5.544787645E-2,9.375773500E-2
1.647013680E-1,6.791937351E-2,-7.720756531E-2,-5.684196949E-3,1.029871814E-1
1.696136600E-1,9.534379840E-2,-6.476879120E-2,8.078575134E-3,1.155452274E-1
1.745260040E-1,1.181578189E-1,-5.068206787E-2,2.401769161E-2,1.307929344E-1
1.794383470E-1,1.457955688E-1,-8.559513092E-2,1.896935701E-2,1.701255737E-1
1.843506390E-1,1.664144546E-1,-6.634140015E-2,-1.794499159E-2,1.800471460E-1
1.892629830E-1,1.778807640E-1,-5.480289459E-2,-4.894900322E-2,1.924601995E-1
1.941752750E-1,1.756800860E-1,-8.996486664E-2,-6.054055691E-2,2.064517592E-1
1.990876180E-1,1.531559080E-1,-1.171073914E-1,-7.901388407E-2,2.083604260E-1
2.039999100E-1,1.478425264E-1,-9.947681427E-2,-8.787626028E-2,1.986838854E-1
2.089122540E-1,1.613657475E-1,-8.249473572E-2,-1.198563278E-1,2.172782207E-1
2.138245970E-1,1.349724382E-1,-9.395599365E-2,-9.535187483E-2,1.900980480E-1
2.187368890E-1,7.202467322E-2,-9.587287903E-2,-8.551567793E-2,1.472823603E-1
2.236492330E-1,1.986205578E-2,-9.316062927E-2,-9.926894307E-2,1.375780766E-1
2.285615770E-1,-5.751818419E-3,-9.058475494E-2,-1.290767193E-1,1.577956929E-1
2.334738680E-1,-2.876611054E-2,-5.785274506E-2,-1.489480436E-1,1.623574726E-1
2.383862120E-1,-2.591162920E-2,-4.232692719E-2,-1.312524378E-1,1.403217151E-1
2.432985040E-1,2.236649394E-3,-5.287647247E-2,-1.141892374E-1,1.258574824E-1
2.482108470E-1,1.778464019E-2,-4.685211182E-2,-9.765610099E-2,1.097639643E-1
2.531231910E-1,3.989152610E-2,-9.471893311E-2,-8.865290880E-2,1.357289519E-1
2.580354830E-1,4.737161100E-2,-1.414957047E-1,-7.065773010E-2,1.650988152E-1
2.629478270E-1,7.728099823E-3,-1.615247726E-1,-4.631096125E-2,1.682102281E-1
2.678601700E-1,4.137063026E-2,-1.671266556E-1,-3.222030401E-2,1.751599156E-1
2.727724620E-1,7.410095632E-2,-9.542274475E-2,7.031083107E-3,1.210201970E-1
2.776848060E-1,9.899933636E-2,-5.575942993E-2,3.126257658E-2,1.178445218E-1
2.825970970E-1,1.467354298E-1,-3.337097168E-2,1.019684672E-1,1.817758961E-1
2.875094410E-1,2.263620049E-1,-2.087306976E-2,1.577206254E-1,2.766789438E-1
2.924217850E-1,3.210861087E-1,-4.854869843E-2,1.755101681E-1,3.691301727E-1
2.973340770E-1,3.720913529E-1,-6.400871277E-2,2.125102282E-1,4.332547603E-1
3.022464200E-1,4.600481391E-1,-7.454204559E-2,1.696760654E-1,4.959745699E-1
3.071587120E-1,4.809902608E-1,-6.144905090E-2,1.210874915E-1,4.997897533E-1
3.120710560E-1,4.526633918E-1,-8.857917786E-2,7.366204262E-2,4.670936882E-1
3.169834000E-1,4.464972615E-1,-1.387443542E-1,-3.626888990E-2,4.689618671E-1
3.218956910E-1,4.456385970E-1,-1.715993881E-1,-1.066339910E-1,4.892963490E-1
3.268080350E-1,4.757562280E-1,-2.086277008E-1,-1.265234351E-1,5.346753086E-1
3.317203270E-1,4.726379216E-1,-2.873945236E-1,-1.299039423E-1,5.682052898E-1
3.366326700E-1,5.050759912E-1,-3.201637268E-1,-1.737248600E-1,6.227253775E-1
3.415450140E-1,5.677298307E-1,-3.053636551E-1,-2.174924314E-1,6.803433547E-1
3.464573060E-1,5.965062380E-1,-3.026170731E-1,-2.284993827E-1,7.068300735E-1
3.513696500E-1,6.225075722E-1,-3.117189407E-1,-2.520335913E-1,7.404088780E-1
3.562819930E-1,6.363902688E-1,-2.783060074E-1,-2.926128507E-1,7.537035812E-1
3.611942850E-1,7.232163548E-1,-2.619409561E-1,-3.075139523E-1,8.283838429E-1
3.661066290E-1,8.208662271E-1,-2.435073853E-1,-3.205969930E-1,9.142754735E-1
3.710189200E-1,9.456744194E-1,-2.206773758E-1,-2.799123824E-1,1.010618402E0
3.759312640E-1,1.142035007E0,-1.675758362E-1,-2.308980227E-1,1.177131903E0
3.808436080E-1,1.352520943E0,-1.058826447E-1,-2.416693866E-1,1.378016011E0
3.857559000E-1,1.487334490E0,-3.098011017E-2,-2.027767897E-1,1.501413360E0
3.906682430E-1,1.637195468E0,5.460166931E-2,-1.665728688E-1,1.646553025E0
3.955805350E-1,1.804100275E0,1.672592163E-1,-1.398456097E-1,1.817225974E0
4.004928790E-1,1.963995695E0,2.452993393E-1,-1.318759322E-1,1.983643647E0
4.054052220E-1,2.097709894E0,3.175811768E-1,-9.975525737E-2,2.123957560E0
4.103175140E-1,2.290329218E0,3.653335571E-1,-7.443574071E-2,2.320477799E0
4.152298580E-1,2.533876181E0,4.148960114E-1,-8.402359486E-2,2.568993414E0
4.201421500E-1,2.815869808E0,4.568128586E-1,-4.518765211E-2,2.853040955E0
4.250544930E-1,3.057782650E0,5.006561279E-1,-5.588531494E-3,3.098503272E0
