"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.493208326E-3,1.387793877E-1,1.585618705E-1,-1.146807535E0,1.166005621E0
1.845720832E-2,9.110400528E-3,-3.327533484E-2,-1.092901908E0,1.093446308E0
2.842020833E-2,5.314088456E-2,1.404565519E-1,-7.953232165E-1,8.093769303E-1
3.838320833E-2,6.104683907E-1,1.703878641E-2,-4.284409860E-1,7.460051305E-1
4.834620834E-2,7.842399654E-1,-1.486455774E-1,7.081723675E-2,8.013382008E-1
5.830920833E-2,7.786400869E-1,-1.448086345E-1,6.268200561E-1,1.010026390E0
6.827220833E-2,9.049245961E-1,-2.735818648E-1,6.326748732E-1,1.137546947E0
7.823520833E-2,9.265921846E-1,-1.416417825E-1,1.347566861E-1,9.469925214E-1
8.819820832E-2,1.170071195E0,-7.418654859E-2,-2.459227806E-1,1.197934998E0
9.816120833E-2,1.357494848E0,-1.404705852E-1,-2.117487288E-1,1.381072689E0
1.081242083E-1,1.302829375E0,-1.923523450E-1,-1.860946548E-1,1.330035724E0
1.180882083E-1,1.322208802E0,-1.262665290E-1,-2.515939951E-1,1.351842776E0
1.280512083E-1,1.457549771E0,-1.579473281E-1,-2.671247846E-1,1.490219563E0
1.380142083E-1,1.316519754E0,-1.481058794E-1,-3.502128419E-1,1.370331583E0
1.479772083E-1,1.205055305E0,-7.436021090E-2,-4.290727776E-1,1.281323994E0
1.579402083E-1,1.427676347E0,1.461073011E-1,-4.268727627E-1,1.497273338E0
1.679032083E-1,1.776290998E0,3.773588330E-1,-3.908226317E-1,1.857512242E0
1.778662083E-1,1.773144173E0,4.544111019E-1,-4.509760089E-1,1.885181442E0
1.878292083E-1,1.496791605E0,5.220312274E-1,-5.125166380E-1,1.666005707E0
1.977922083E-1,1.450838191E0,6.529620802E-1,-4.686464408E-1,1.658589889E0
2.077562083E-1,1.643046695E0,7.504398429E-1,-3.732909250E-1,1.844480554E0
2.177192083E-1,1.728129091E0,8.782131994E-1,-9.741227388E-2,1.940921876E0
2.276822083E-1,1.737761063E0,1.090417426E0,1.118794549E-1,2.054590151E0
2.376452083E-1,1.854661522E0,1.234048432E0,2.953720987E-1,2.247195935E0
2.476082083E-1,1.915838308E0,1.447385849E0,4.943258040E-1,2.451473071E0
2.575712083E-1,1.971245062E0,1.727960984E0,6.462762277E-1,2.699875778E0
2.675342083E-1,1.991637373E0,2.009400921E0,6.224165180E-1,2.896845493E0
2.774972083E-1,2.211259231E0,2.335532298E0,5.676102734E-1,3.265969982E0
2.874602083E-1,2.524986763E0,2.644959934E0,4.161176866E-1,3.680288730E0
2.974232083E-1,2.623267641E0,2.783490998E0,1.473314157E-1,3.827670544E0
3.073872083E-1,2.352764043E0,2.797633658E0,9.794714794E-2,3.656753529E0
3.173502083E-1,1.981496693E0,2.754299943E0,3.402714059E-1,3.410026679E0
3.273132083E-1,1.619054838E0,2.610503461E0,6.812453547E-1,3.146452307E0
3.372762083E-1,1.227181315E0,2.534328275E0,9.285448623E-1,2.964960260E0
3.472392083E-1,1.141770159E0,2.670473090E0,1.014404792E0,3.076374929E0
3.572022083E-1,1.368167040E0,2.908464122E0,1.102125306E0,3.397900056E0
3.671652083E-1,1.598720561E0,3.039548757E0,1.214005930E0,3.642605452E0
3.771282083E-1,1.487839226E0,3.145531295E0,1.133645161E0,3.659669936E0
3.870912083E-1,1.203185439E0,3.186531971E0,9.411953133E-1,3.533764256E0
3.970552083E-1,8.241743287E-1,3.008360294E0,9.130830699E-1,3.250110102E0
4.070182083E-1,3.266757524E-1,2.753597692E0,1.077488355E0,2.974894696E0
4.169812083E-1,-2.373744437E-1,2.449475820E0,1.402612403E0,2.832595978E0
4.269442083E-1,-7.337834644E-1,2.191820017E0,1.783716962E0,2.919616303E0
4.369072083E-1,-9.292044282E-1,2.116299133E0,2.057495293E0,3.094419133E0
4.468702083E-1,-8.809441414E-1,1.974638055E0,2.109275896E0,3.020646096E0
4.568332083E-1,-9.529366685E-1,2.064151910E0,1.930397875E0,2.982490127E0
4.667962083E-1,-7.310713796E-1,2.353399635E0,1.509594815E0,2.889953582E0
4.767592083E-1,-3.663609512E-1,2.505817251E0,1.124846417E0,2.771032281E0
4.867222083E-1,-4.289470625E-1,2.576213050E0,1.046914142E0,2.813698364E0
4.966862083E-1,-4.462912197E-1,2.571841087E0,1.160732533E0,2.856718824E0
5.066492083E-1,-6.290677258E-1,2.212399877E0,1.364710312E0,2.674485680E0
5.166122083E-1,-1.484630127E0,1.819376938E0,1.683237385E0,2.889212203E0
5.265752083E-1,-2.336460397E0,1.381769564E0,1.995677506E0,3.369133869E0
5.365382083E-1,-2.548452809E0,1.312357267E0,2.273023224E0,3.658350433E0
5.465012083E-1,-1.968302304E0,1.432018197E0,2.304100006E0,3.351681207E0
5.564642083E-1,-2.119182834E0,1.434938296E0,1.843056407E0,3.153861239E0
5.664272083E-1,-2.493677847E0,1.390449171E0,1.421538232E0,3.189443376E0
5.763902083E-1,-2.542077882E0,1.210687636E0,1.684822565E0,3.281242384E0
5.863542083E-1,-2.657774107E0,8.844065702E-1,2.281711602E0,3.612775390E0
5.963172083E-1,-2.853454102E0,6.488345307E-1,2.555695755E0,3.885198496E0
6.062802083E-1,-2.985357639E0,5.067156154E-1,2.570866356E0,3.972212830E0
6.162432083E-1,-3.252967451E0,2.107897854E-1,2.665006528E0,4.210521270E0
6.262062083E-1,-3.544472786E0,-1.809011579E-1,2.924484909E0,4.598763370E0
6.361692083E-1,-3.621079497E0,-5.418269759E-1,2.975587234E0,4.718041181E0
6.461322083E-1,-3.640431149E0,-8.394432360E-1,2.664596053E0,4.588842559E0
6.560952083E-1,-3.631482863E0,-1.097253991E0,2.192220551E0,4.381491190E0
6.660582083E-1,-3.466844566E0,-1.343065090E0,1.856074648E0,4.155460044E0
6.760222083E-1,-3.396674470E0,-1.669815102E0,1.872771957E0,4.222908326E0
6.859852083E-1,-3.495111760E0,-2.064862931E0,2.021014076E0,4.534750604E0
6.959482083E-1,-3.647232631E0,-2.433538064E0,2.007749083E0,4.822392534E0
7.059112083E-1,-3.536277913E0,-2.762032301E0,1.925918323E0,4.882954566E0
7.158742083E-1,-3.430621357E0,-2.988640559E0,1.870884330E0,4.919486097E0
7.258372083E-1,-3.402237803E0,-3.147352118E0,1.759243733E0,4.957417265E0
7.357998750E-1,-3.271260172E0,-3.319841471E0,1.567126447E0,4.917151188E0
7.457628750E-1,-3.278497856E0,-3.472187167E0,1.459545718E0,4.993486319E0
7.557258750E-1,-3.239868518E0,-3.613234872E0,1.622072586E0,5.116965285E0
7.656898750E-1,-3.019354521E0,-3.764881825E0,1.710551922E0,5.120236787E0
7.756528750E-1,-2.877128017E0,-3.843985298E0,1.506114698E0,5.032143686E0
7.856158750E-1,-2.844089786E0,-3.836722471E0,1.240683559E0,4.934428207E0
7.955788750E-1,-2.638177748E0,-3.802073625E0,1.071787028E0,4.750207692E0
8.055418750E-1,-2.359528394E0,-3.816575890E0,1.082627181E0,4.615810587E0
8.155048750E-1,-2.041393962E0,-3.752469356E0,1.171329442E0,4.429483970E0
8.254678750E-1,-1.748934654E0,-3.682669389E0,1.114719332E0,4.226514573E0
8.354308750E-1,-1.847295054E0,-3.657918125E0,8.958600962E-1,4.194690613E0
8.453938750E-1,-1.932590435E0,-3.758758621E0,7.237446722E-1,4.288004024E0
8.553578750E-1,-1.870102995E0,-3.902342264E0,6.786465597E-1,4.380196515E0
8.653208750E-1,-1.796690033E0,-3.885334468E0,7.066871747E-1,4.338585687E0
8.752838750E-1,-1.437002071E0,-3.851700114E0,7.803483510E-1,4.184436912E0
8.852468750E-1,-1.107036383E0,-3.840671096E0,1.021196041E0,4.125424266E0
8.952098750E-1,-1.093410324E0,-3.892415446E0,1.134044379E0,4.199107143E0
9.051728750E-1,-1.109556533E0,-4.010419859E0,9.271897700E-1,4.263128431E0
9.151358750E-1,-1.070613199E0,-4.029665385E0,6.614089680E-1,4.221596565E0
9.250988750E-1,-9.207554939E-1,-3.917626886E0,5.934347937E-1,4.067893306E0
9.350618750E-1,-8.118350226E-1,-3.884358568E0,5.185913104E-1,4.002031301E0
9.450258750E-1,-8.709989047E-1,-3.993468781E0,4.081523171E-1,4.107678214E0
9.549888750E-1,-8.291932131E-1,-4.035319642E0,4.737949142E-1,4.146787627E0
9.649518750E-1,-5.509096022E-1,-4.039364161E0,8.200728723E-1,4.158423227E0
9.749148750E-1,-4.248481643E-1,-4.066735563E0,1.116257149E0,4.238497862E0
9.848778750E-1,-3.201179539E-1,-4.093731573E0,1.046499867E0,4.237484592E0
9.948408750E-1,-1.923405044E-1,-4.061992886E0,8.251491326E-1,4.149415883E0
1.004803875E0,1.081397219E-1,-4.020985778E0,9.083102801E-1,4.123717788E0
1.014766875E0,5.894984481E-1,-3.915568666E0,1.159539409E0,4.125980858E0
1.024729875E0,8.724392201E-1,-3.928815533E0,1.209005099E0,4.202194071E0
1.034693875E0,9.664507534E-1,-3.901117272E0,1.121713186E0,4.172647062E0
1.044656875E0,9.795590414E-1,-3.836714870E0,1.276731936E0,4.160524167E0
