"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.883754168E-2,-1.409367910E-1,-6.323529840E-2,-1.364532557E0,1.373248332E0
2.880054167E-2,3.285996691E-1,6.076426506E-2,-1.341904417E0,1.382887379E0
3.876454168E-2,6.998431550E-1,7.476600766E-2,-8.587951809E-1,1.110360104E0
4.872754167E-2,7.110396959E-1,-7.487944365E-3,-4.097986007E-1,8.207121368E-1
5.869154168E-2,5.515761117E-1,-8.166162908E-2,-3.325720847E-1,6.492372603E-1
6.865454167E-2,3.973957061E-1,-1.497267276E-1,-5.023114926E-1,6.577676457E-1
7.861854168E-2,3.563858206E-1,-7.800068736E-2,-5.941659880E-1,6.972289306E-1
8.858154167E-2,4.310780071E-1,-1.253192800E-1,-4.931220084E-1,6.668601693E-1
9.854454167E-2,4.765072913E-1,-1.227517676E-1,-3.167939579E-1,5.852226986E-1
1.085085417E-1,5.355097172E-1,-6.442929983E-2,-2.311141223E-1,5.868010987E-1
1.184715417E-1,4.802878817E-1,-8.331756055E-2,-2.664582020E-1,5.555341921E-1
1.284355417E-1,4.538790053E-1,-1.130950910E-1,-2.832712859E-1,5.468448340E-1
1.383985417E-1,4.105631241E-1,-1.239896232E-1,-3.492869353E-1,5.531156016E-1
1.483615417E-1,4.399372698E-1,-1.634249997E-1,-3.345121908E-1,5.763253748E-1
1.583255417E-1,4.746303351E-1,-1.861221367E-1,-1.435549915E-1,5.296446359E-1
1.682885417E-1,4.512740707E-1,-2.534937555E-1,-2.345550260E-2,5.181288755E-1
1.782525417E-1,4.911700617E-1,-2.479441631E-1,8.577046752E-2,5.568490914E-1
1.882155417E-1,6.704572418E-1,-1.978031194E-1,2.481178437E-1,7.417556549E-1
1.981785417E-1,8.431555601E-1,-1.541185713E-1,3.815431005E-1,9.382105148E-1
2.081425417E-1,8.832405623E-1,-1.499419051E-1,4.353351456E-1,9.960487713E-1
2.181055417E-1,7.978795461E-1,-2.438171983E-1,4.334956115E-1,9.402005326E-1
