"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.962606000E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
5.453835100E-2,1.866662502E-2,4.113101959E-2,3.632479906E-2,5.796287337E-2
5.945059100E-2,-2.174007893E-2,9.821605682E-2,6.823247671E-2,1.215512062E-1
6.436288300E-2,-6.916213036E-2,1.083784103E-1,1.103334427E-1,1.694188557E-1
6.927517400E-2,-6.966799498E-2,8.344936371E-2,9.676545858E-2,1.455368675E-1
7.418741400E-2,-5.504977703E-2,2.616214752E-2,7.854324579E-2,9.941819438E-2
7.909970600E-2,-6.882929802E-2,-2.638149261E-2,7.443791628E-2,1.047590512E-1
8.401194500E-2,-7.010406256E-2,-5.829620361E-2,5.658525229E-2,1.073075846E-1
8.892423700E-2,-3.458476067E-2,-7.695484161E-2,-2.892017365E-4,8.436964475E-2
9.383647600E-2,-2.087748051E-2,-9.899044037E-2,-6.404495239E-2,1.197360948E-1
9.874876800E-2,-1.577031612E-2,-1.308441162E-1,-9.427571297E-2,1.620394880E-1
1.036610080E-1,7.944107056E-3,-1.435022354E-1,-1.118729711E-1,1.821306181E-1
1.085732990E-1,2.492702007E-2,-1.583147049E-1,-1.069958210E-1,1.926992678E-1
1.134855910E-1,2.478384972E-2,-1.729326248E-1,-8.328551054E-2,1.935365810E-1
1.183978310E-1,9.129428864E-2,-1.896190643E-1,-8.628761768E-2,2.274545881E-1
1.233101220E-1,1.469272375E-1,-2.262506485E-1,-9.846282005E-2,2.871792054E-1
1.282223620E-1,2.085238695E-1,-2.683315277E-1,-1.169307828E-1,3.593839463E-1
1.331346530E-1,2.964171171E-1,-2.659912109E-1,-1.345784068E-1,4.203876535E-1
1.380468930E-1,3.620876074E-1,-2.282571793E-1,-1.718805432E-1,4.612501452E-1
1.429591850E-1,4.432392120E-1,-2.157249451E-1,-2.211834788E-1,5.402965689E-1
1.478714760E-1,4.871635437E-1,-2.020034790E-1,-3.413317800E-1,6.282046704E-1
1.527837160E-1,5.348713398E-1,-2.190723419E-1,-4.610678256E-1,7.393670137E-1
1.576960080E-1,5.087556839E-1,-2.083997726E-1,-5.626347065E-1,7.866515265E-1
1.626082470E-1,4.488024712E-1,-1.642179489E-1,-6.496363878E-1,8.064853559E-1
1.675205390E-1,3.426743746E-1,-1.911420822E-1,-7.003033161E-1,8.027364182E-1
1.724327780E-1,2.886761427E-1,-1.783218384E-1,-7.556523085E-1,8.283374944E-1
1.773450700E-1,2.504569292E-1,-1.802339554E-1,-7.653074265E-1,8.251717452E-1
1.822573620E-1,2.182492018E-1,-1.386470795E-1,-7.749079466E-1,8.169076156E-1
1.871696010E-1,2.125759125E-1,-1.381645203E-1,-7.221453786E-1,7.653573682E-1
1.920818930E-1,2.068643570E-1,-1.102685928E-1,-6.297014952E-1,6.719196364E-1
1.969941330E-1,2.030981779E-1,-6.963920593E-2,-5.054410100E-1,5.491530784E-1
2.019064240E-1,1.728441715E-1,-9.563446045E-3,-3.683077097E-1,4.069608533E-1
2.068186640E-1,1.023800373E-1,1.848411560E-2,-2.296825349E-1,2.521455957E-1
2.117309560E-1,8.316528797E-2,5.733966827E-2,-1.122524738E-1,1.510129814E-1
2.166432470E-1,2.945804596E-2,9.519958496E-2,-2.189797163E-2,1.020306748E-1
2.215554870E-1,-2.789938450E-2,1.624469757E-1,3.545331955E-2,1.685951762E-1
2.264677780E-1,-5.639469624E-2,2.281160355E-1,7.490015030E-2,2.466319523E-1
2.313800180E-1,-2.673923969E-2,3.040246964E-1,1.272531748E-1,3.306650472E-1
2.362923100E-1,2.214562893E-2,3.760242462E-1,1.504511833E-1,4.056109234E-1
2.412045490E-1,5.930745602E-2,4.653177261E-1,1.547448039E-1,4.939472795E-1
2.461168410E-1,1.152800322E-1,5.575761795E-1,1.711984277E-1,5.945498998E-1
2.510291330E-1,1.499767303E-1,6.691570282E-1,2.278943658E-1,7.226340637E-1
2.559413720E-1,1.545088291E-1,7.763347626E-1,2.376118898E-1,8.264551119E-1
2.608536640E-1,1.647031307E-1,9.377822876E-1,2.108841538E-1,9.752101653E-1
2.657659030E-1,2.295964956E-1,1.033051491E0,1.953711510E-1,1.076141171E0
2.706781950E-1,3.576805592E-1,1.147921562E0,2.002528906E-1,1.218917764E0
2.755904350E-1,5.878881216E-1,1.181265831E0,2.320575118E-1,1.339720902E0
2.805027260E-1,8.085482121E-1,1.179277420E0,2.690248489E-1,1.454929488E0
2.854149660E-1,1.013637781E0,1.173055649E0,3.086055517E-1,1.580746182E0
2.903272580E-1,1.166624665E0,1.230623245E0,3.365421295E-1,1.728787808E0
2.952395490E-1,1.271632910E0,1.263814926E0,3.553072214E-1,1.827709399E0
3.001517890E-1,1.259846807E0,1.312908173E0,3.650447130E-1,1.855855460E0
3.050640810E-1,1.171681762E0,1.311729431E0,3.800325990E-1,1.799415746E0
3.099763200E-1,9.831391573E-1,1.310439110E0,4.025002718E-1,1.686955759E0
3.148886120E-1,7.383201122E-1,1.353655815E0,4.017456174E-1,1.593392668E0
3.198009030E-1,4.211972952E-1,1.391278267E0,4.158954620E-1,1.511962768E0
3.247131430E-1,4.871189594E-2,1.414119720E0,3.905170560E-1,1.467859327E0
3.296254350E-1,-2.873020172E-1,1.443740845E0,3.567553163E-1,1.514663141E0
3.345376740E-1,-6.379624605E-1,1.463732719E0,3.592102528E-1,1.636625058E0
3.394499660E-1,-1.107842326E0,1.535642624E0,3.902494311E-1,1.933341022E0
3.443622060E-1,-1.404236078E0,1.675287247E0,4.094671011E-1,2.223989575E0
3.492744970E-1,-1.641723275E0,1.794620514E0,3.935158253E-1,2.463893830E0
3.541867370E-1,-1.777272463E0,1.896433830E0,4.351099133E-1,2.635238000E0
3.590990280E-1,-1.848476648E0,1.955150604E0,4.984009862E-1,2.736399705E0
3.640113200E-1,-1.873181224E0,1.973800659E0,5.668592453E-1,2.779573051E0
3.689235600E-1,-1.856729507E0,1.967089653E0,5.934126377E-1,2.769300404E0
3.738358510E-1,-1.782940149E0,1.928237915E0,6.542975307E-1,2.706488923E0
3.787480910E-1,-1.644786000E0,1.895314217E0,7.348774076E-1,2.614877009E0
3.836603830E-1,-1.529364705E0,1.898740768E0,7.616903782E-1,2.554279769E0
3.885726220E-1,-1.468356729E0,1.947297096E0,7.260838747E-1,2.544648356E0
3.934849140E-1,-1.415052772E0,1.964699745E0,7.067305446E-1,2.522278236E0
3.983972060E-1,-1.403672814E0,1.948902130E0,6.842848659E-1,2.497351129E0
4.033094450E-1,-1.456649184E0,1.926270485E0,7.128651738E-1,2.518039234E0
4.082216850E-1,-1.523058891E0,1.946446419E0,7.394845486E-1,2.579767324E0
4.131339760E-1,-1.659229994E0,1.987595558E0,7.002685070E-1,2.682155152E0
4.180462680E-1,-1.786491871E0,2.063661575E0,6.763965487E-1,2.812074784E0
4.229585080E-1,-1.919394016E0,2.082104683E0,5.753117204E-1,2.889674182E0
4.278707990E-1,-2.060891390E0,2.109951973E0,4.118054509E-1,2.978045396E0
4.327830390E-1,-2.114646912E0,2.128299713E0,2.617511153E-1,3.011628277E0
4.376953310E-1,-2.127675056E0,2.146870613E0,2.212861180E-1,3.030680142E0
4.426076220E-1,-2.155775785E0,2.163406372E0,2.249169946E-1,3.062398410E0
4.475198620E-1,-2.151977539E0,2.159059525E0,2.269111872E-1,3.056801277E0
