"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.528162900E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
6.019386900E-2,5.376785994E-4,-7.192611694E-3,-4.589319229E-3,8.548953869E-3
6.510610800E-2,-1.163302362E-2,-1.438808441E-2,-2.190798521E-2,2.867584397E-2
7.001840000E-2,6.428040564E-3,-5.030632019E-2,-3.413301706E-2,6.113189356E-2
7.493064000E-2,-2.494292706E-2,-7.663249969E-2,-6.557768583E-2,1.038995789E-1
7.984287900E-2,-1.262973994E-2,-8.977794647E-2,-8.281129599E-2,1.227896606E-1
8.475511900E-2,-1.523444802E-2,-1.138601303E-1,-4.068815708E-2,1.218677308E-1
8.966735800E-2,-3.296699375E-2,-1.100549698E-1,-6.780314445E-2,1.334023442E-1
9.457959800E-2,-2.413696051E-2,-9.564304352E-2,-8.041870594E-2,1.272688214E-1
9.949183800E-2,-1.250045747E-2,-9.247779846E-2,-7.356756926E-2,1.188300967E-1
1.044040770E-1,8.702501655E-3,-7.312107086E-2,-6.160449982E-2,9.600801496E-2
1.093163170E-1,4.579880461E-2,-7.134628296E-2,-4.023039341E-2,9.384192640E-2
1.142285560E-1,7.844571769E-2,-7.683277130E-2,-1.415133476E-2,1.107125361E-1
1.191407960E-1,1.007358655E-1,-7.793521881E-2,1.665008068E-2,1.284478031E-1
1.240530360E-1,1.114762723E-1,-6.148433685E-2,1.422780752E-2,1.281004039E-1
1.289652750E-1,9.340324998E-2,-2.838039398E-2,7.612466812E-3,9.791610450E-2
1.338775150E-1,5.236738920E-2,-2.437496185E-2,1.045501232E-2,5.870084752E-2
1.387898060E-1,1.853271201E-2,4.195213318E-3,-2.068597078E-2,2.808862077E-2
1.437020460E-1,-3.599020839E-2,8.591651917E-3,-4.568707943E-2,5.879133277E-2
1.486142860E-1,-6.517038494E-2,3.325557709E-2,-8.071899414E-3,7.360888561E-2
1.535265250E-1,-7.950568944E-2,4.998111725E-2,2.328348160E-2,9.675426218E-2
1.584387650E-1,-1.094360873E-1,5.690670013E-2,7.755160332E-3,1.235911495E-1
1.633510040E-1,-8.112014085E-2,3.615093231E-2,1.377707720E-2,8.987310507E-2
1.682632440E-1,-7.495950162E-2,-1.350975037E-2,4.038870335E-2,8.621303612E-2
1.731754830E-1,-4.176495969E-2,-3.593444824E-2,3.164184093E-2,6.353583655E-2
1.780877230E-1,-3.083328903E-2,-6.676197052E-2,3.476381302E-2,8.134110348E-2
1.829999630E-1,-4.511803389E-3,-4.581546783E-2,3.762531281E-2,5.945651879E-2
1.879122020E-1,-9.544663131E-3,-8.799839020E-2,7.861793041E-3,8.886295663E-2
1.928244420E-1,2.443147451E-2,-7.796478271E-2,-3.278791904E-2,8.803665104E-2
1.977366810E-1,6.092980504E-3,-4.751396179E-2,-4.228800535E-2,6.389817191E-2
2.026489730E-1,6.596446037E-3,-4.357528687E-2,-3.316205740E-2,5.515469859E-2
2.075611610E-1,2.061328292E-2,-6.531524658E-2,-1.281523705E-2,6.967940276E-2
2.124734520E-1,3.625032306E-2,-9.807777405E-2,-3.706598282E-2,1.109379230E-1
2.173856920E-1,3.260079771E-2,-9.279727936E-2,-5.587726831E-2,1.131212455E-1
2.222979310E-1,3.806009516E-2,-8.542346954E-2,-6.024402380E-2,1.112433476E-1
