"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.163020800E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
5.654281300E-2,3.964743018E-2,3.551483154E-3,6.814622879E-2,7.892046788E-2
6.145546900E-2,7.482680678E-2,-2.347183228E-2,8.785486221E-2,1.177644035E-1
6.636807300E-2,8.568328619E-2,-1.107501984E-2,1.005282402E-1,1.325526638E-1
7.128072900E-2,8.675992489E-2,-2.900123596E-2,9.366488457E-2,1.309254248E-1
7.619333300E-2,3.724908829E-2,-1.145744324E-2,7.086086273E-2,8.087044856E-2
8.110593800E-2,5.512064695E-2,1.744937897E-2,2.742433548E-2,6.399109878E-2
8.601859400E-2,3.823190928E-2,5.767250061E-2,-5.562734604E-2,8.878174272E-2
9.093119800E-2,1.092028618E-2,7.941246033E-2,-1.386231184E-1,1.601310728E-1
9.584385400E-2,-1.362973452E-2,9.785461426E-2,-1.720087528E-1,1.983640750E-1
1.007564580E-1,-1.222330332E-2,1.069822311E-1,-1.999840736E-1,2.271304397E-1
1.056691150E-1,5.904573202E-2,8.123779297E-2,-1.947443485E-1,2.191148985E-1
1.105817190E-1,1.029457450E-1,2.946090698E-2,-1.719349623E-1,2.025522222E-1
1.154943230E-1,1.328818798E-1,6.195068359E-3,-2.102955580E-1,2.488376872E-1
1.204069790E-1,1.498378515E-1,-1.748943329E-2,-2.436333895E-1,2.865562606E-1
1.253195830E-1,1.613663435E-1,-2.155876160E-2,-2.680314779E-1,3.135996655E-1
1.302322400E-1,2.219781280E-1,1.982593536E-2,-2.704818249E-1,3.504679366E-1
1.351448440E-1,2.999669909E-1,3.433513641E-2,-2.679280043E-1,4.036638611E-1
1.400575000E-1,3.586852551E-1,4.837989807E-2,-2.467876673E-1,4.380637847E-1
1.449701040E-1,4.245600700E-1,5.292129517E-2,-1.918114424E-1,4.688747658E-1
1.498827600E-1,5.045775771E-1,4.606342316E-2,-1.062285900E-1,5.176918810E-1
1.547953650E-1,5.756480098E-1,6.249523163E-2,-5.016350746E-2,5.811993312E-1
1.597079690E-1,6.248545647E-1,6.454372406E-2,-3.093373775E-2,6.289403910E-1
1.646206250E-1,6.506981254E-1,2.753925323E-2,-8.516311646E-4,6.512811882E-1
1.695332290E-1,6.565600634E-1,-6.091785431E-2,7.682681084E-3,6.594248444E-1
1.744458850E-1,6.868101358E-1,-1.323423386E-1,-3.456842899E-2,7.002982461E-1
1.793584900E-1,7.150725722E-1,-1.829023361E-1,-7.538521290E-2,7.419332709E-1
1.842711460E-1,7.529350519E-1,-1.810989380E-1,-1.636269093E-1,7.915060222E-1
1.891837500E-1,7.377768755E-1,-1.772537231E-1,-2.725374699E-1,8.062321458E-1
1.940963540E-1,6.849580407E-1,-9.731292725E-2,-2.860791683E-1,7.486511964E-1
1.990090100E-1,6.881889701E-1,-8.949470520E-2,-3.093104362E-1,7.597935949E-1
2.039216150E-1,6.481147408E-1,-7.496070862E-2,-3.582593203E-1,7.443262495E-1
2.088342710E-1,5.982146859E-1,-9.333324432E-2,-3.671768904E-1,7.080895238E-1
2.137468750E-1,5.617591143E-1,-1.157894135E-1,-3.488022089E-1,6.712998374E-1
2.186595310E-1,4.868801236E-1,-1.515426636E-1,-3.409750462E-1,6.134178150E-1
2.235721350E-1,4.417623878E-1,-1.421051025E-1,-2.826271057E-1,5.433469870E-1
2.284847920E-1,4.626520872E-1,-1.679048538E-1,-2.470126152E-1,5.506852330E-1
2.333973960E-1,4.780662060E-1,-1.814842224E-1,-2.402210236E-1,5.649689907E-1
2.383100520E-1,5.000631809E-1,-1.622467041E-1,-2.542797327E-1,5.839908907E-1
2.432226560E-1,5.144920349E-1,-1.623420715E-1,-2.699366808E-1,6.032601543E-1
2.481352600E-1,5.238810778E-1,-1.182479858E-1,-2.637263536E-1,5.983189445E-1
2.530479170E-1,5.749913454E-1,-1.197595596E-1,-2.688632011E-1,6.459449050E-1
2.579605210E-1,6.293952465E-1,-1.190013885E-1,-2.992695570E-1,7.070091757E-1
2.628731770E-1,6.988363266E-1,-1.207113266E-1,-3.614134789E-1,7.959667948E-1
2.677857810E-1,7.477914095E-1,-1.154308319E-1,-4.243167639E-1,8.675027292E-1
2.726983850E-1,8.094522953E-1,-1.314249039E-1,-4.504101276E-1,9.356039797E-1
2.776110420E-1,8.039826155E-1,-1.354522705E-1,-5.177938938E-1,9.658394691E-1
2.825236460E-1,7.914346457E-1,-1.371374130E-1,-5.764753819E-1,9.886856600E-1
2.874363020E-1,8.588180542E-1,-1.364965439E-1,-5.917280912E-1,1.051827881E0
2.923489060E-1,9.437249899E-1,-1.405868530E-1,-6.115653515E-1,1.133310945E0
2.972615630E-1,9.311002493E-1,-1.728067398E-1,-6.218745708E-1,1.132933284E0
3.021741670E-1,9.335545301E-1,-1.575593948E-1,-6.321806908E-1,1.138420594E0
3.070867710E-1,9.110530615E-1,-9.810161591E-2,-5.978761911E-1,1.094119531E0
3.119994270E-1,9.441151619E-1,-5.161190033E-2,-5.762495995E-1,1.107285342E0
3.169120310E-1,9.403320551E-1,-1.118717194E-1,-6.305713654E-1,1.137699390E0
3.218246880E-1,8.604190350E-1,-2.158842087E-1,-6.537419558E-1,1.101955286E0
3.267372920E-1,7.643947601E-1,-2.405853271E-1,-7.077374458E-1,1.069145893E0
3.316499480E-1,6.664232016E-1,-2.625875473E-1,-7.734757662E-1,1.054199632E0
3.365625520E-1,5.568128824E-1,-2.724647522E-1,-8.297985792E-1,1.035781497E0
3.414752080E-1,4.023776054E-1,-2.632541656E-1,-8.395598531E-1,9.675077467E-1
3.463878130E-1,2.856553793E-1,-2.681198120E-1,-8.979058266E-1,9.796540730E-1
3.513004170E-1,1.868867874E-1,-2.467470169E-1,-9.499841332E-1,9.991399377E-1
3.562130730E-1,1.055170298E-1,-2.277936935E-1,-9.534378648E-1,9.859348723E-1
3.611256770E-1,4.805862904E-2,-2.112436295E-1,-9.039093256E-1,9.295082419E-1
3.660383330E-1,-1.200795174E-2,-1.805572510E-1,-9.033215642E-1,9.212681261E-1
3.709509380E-1,7.760882378E-3,-1.241655350E-1,-8.658405542E-1,8.747326316E-1
3.758635940E-1,1.132559776E-1,-7.313442230E-2,-7.256389856E-1,7.380565681E-1
3.807761980E-1,1.921724081E-1,-8.526802063E-3,-6.181856394E-1,6.474229109E-1
3.856888540E-1,3.132526875E-1,6.001091003E-2,-5.355080366E-1,6.232956063E-1
3.906014580E-1,4.406124353E-1,1.559715271E-1,-4.862159491E-1,6.744422767E-1
3.955140630E-1,4.916639328E-1,2.199125290E-1,-4.008711576E-1,6.714109235E-1
4.004267190E-1,5.051363707E-1,2.593679428E-1,-3.151057959E-1,6.494044543E-1
4.053393230E-1,5.051850080E-1,2.628650665E-1,-3.066788912E-1,6.468089964E-1
4.102519790E-1,4.662522078E-1,2.710332870E-1,-3.558064699E-1,6.461024748E-1
4.151645830E-1,5.144687891E-1,3.263168335E-1,-4.053179026E-1,7.317399900E-1
4.200772400E-1,5.378630161E-1,3.903236389E-1,-5.121396780E-1,8.390090685E-1
4.249898440E-1,5.582344532E-1,4.558906555E-1,-5.765891075E-1,9.229934959E-1
4.299024480E-1,5.874668360E-1,5.254068375E-1,-5.733858943E-1,9.746491738E-1
4.348151040E-1,6.089669466E-1,5.019454956E-1,-5.862479210E-1,9.830954417E-1
4.397277080E-1,6.562868357E-1,5.024976730E-1,-7.216835022E-1,1.097289114E0
4.446403650E-1,6.725233793E-1,4.771432877E-1,-8.154013157E-1,1.159669228E0
4.495529690E-1,7.433472872E-1,4.498605728E-1,-9.226734042E-1,1.267385472E0
4.544656250E-1,7.760345936E-1,4.088602066E-1,-9.419850111E-1,1.287141065E0
4.593782290E-1,7.640750408E-1,3.992719650E-1,-9.481233358E-1,1.281470495E0
4.642908850E-1,8.357204199E-1,4.869947433E-1,-8.751854897E-1,1.304431731E0
4.692034900E-1,9.567075968E-1,5.975770950E-1,-7.736328840E-1,1.367806876E0
4.741160940E-1,1.050716639E0,6.952705383E-1,-7.312039137E-1,1.456731183E0
4.790287500E-1,1.087155938E0,7.731027603E-1,-6.426153183E-1,1.480726294E0
4.839413540E-1,1.066615582E0,8.430995941E-1,-5.552757382E-1,1.468610524E0
4.888540100E-1,1.049234509E0,9.123106003E-1,-4.519873261E-1,1.462017862E0
4.937666150E-1,9.640905857E-1,9.711885452E-1,-3.703316450E-1,1.417682396E0
4.986792710E-1,9.066324234E-1,1.026900291E0,-2.528693676E-1,1.393000171E0
5.035918750E-1,7.674111128E-1,1.015544891E0,-1.873515844E-1,1.286604779E0
5.085044790E-1,6.089832783E-1,9.851350784E-1,-1.208195686E-1,1.164452285E0
5.134171350E-1,4.458818436E-1,9.429321289E-1,-1.575003862E-1,1.054863967E0
5.183297400E-1,2.924877405E-1,1.002793312E0,-2.138121128E-1,1.066235961E0
5.232423960E-1,1.745004654E-1,1.009767532E0,-2.662330866E-1,1.058754428E0
5.281550000E-1,5.584824085E-2,9.928979874E-1,-3.861919641E-1,1.066822231E0
5.330676040E-1,4.976511002E-3,1.009392738E0,-5.472177863E-1,1.148192393E0
5.379802600E-1,-5.031108856E-3,9.878730774E-1,-6.803902388E-1,1.199520490E0
5.428928650E-1,2.511739731E-2,8.695220947E-1,-7.575927377E-1,1.153536438E0
5.478055210E-1,1.890194416E-2,7.881059647E-1,-8.151479959E-1,1.133990542E0
5.527181250E-1,-2.828037739E-2,7.480964661E-1,-8.513197303E-1,1.133663700E0
5.576307810E-1,-1.162942648E-1,8.131837845E-1,-8.072412014E-1,1.151707680E0
5.625433850E-1,-1.526355743E-1,8.378295898E-1,-7.787209749E-1,1.153976775E0
5.674560420E-1,-2.044192553E-1,9.291782379E-1,-6.612078547E-1,1.158600560E0
5.723686460E-1,-2.763519287E-1,9.987983704E-1,-4.856377840E-1,1.144470459E0
5.772812500E-1,-3.208132982E-1,1.108493805E0,-3.704958558E-1,1.212001183E0
5.821939060E-1,-3.520555496E-1,1.153409958E0,-2.125015855E-1,1.224522178E0
5.871065100E-1,-3.298097849E-1,1.162478447E0,-3.714501858E-2,1.208929438E0
5.920191670E-1,-2.945623398E-1,1.135855675E0,1.515775919E-1,1.183178284E0
5.969317710E-1,-2.413600683E-1,1.028659821E0,2.781592607E-1,1.092597036E0
6.018444270E-1,-2.459354401E-1,9.411735535E-1,2.507303953E-1,1.004568380E0
6.067570310E-1,-2.220457792E-1,9.183044434E-1,1.129069328E-1,9.514911215E-1
6.116696350E-1,-2.620605230E-1,8.716859818E-1,-1.398236156E-1,9.209032588E-1
6.165822920E-1,-3.415770531E-1,8.965539932E-1,-4.742487073E-1,1.070231649E0
6.214948960E-1,-3.864558935E-1,9.211816788E-1,-7.223334312E-1,1.232756841E0
6.264075520E-1,-4.394969940E-1,8.815364838E-1,-9.119439721E-1,1.342350918E0
6.313201560E-1,-4.909639359E-1,7.900753021E-1,-1.061272621E0,1.411227886E0
6.362328130E-1,-6.333076954E-1,7.279891968E-1,-1.195510864E0,1.536324554E0
6.411454170E-1,-8.564586639E-1,6.879997253E-1,-1.211290240E0,1.635264233E0
6.460580210E-1,-1.076815367E0,7.079572678E-1,-1.074513197E0,1.677889578E0
6.509706770E-1,-1.275563478E0,7.374916077E-1,-8.646038175E-1,1.708360565E0
6.558832810E-1,-1.455475569E0,8.002490997E-1,-6.029673815E-1,1.767025019E0
6.607959380E-1,-1.543218851E0,8.958835602E-1,-2.532393336E-1,1.802293521E0
6.657085420E-1,-1.554067373E0,9.979438782E-1,1.308755279E-1,1.851525260E0
6.706211980E-1,-1.486479282E0,1.075410843E0,4.701999426E-1,1.893995017E0
