"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.447408400E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
4.938674000E-2,1.554588974E-2,1.206398010E-3,8.140802383E-4,1.561386597E-2
5.429939700E-2,3.112523258E-2,1.201438904E-2,7.741212845E-3,3.424984705E-2
5.921210500E-2,2.354010940E-2,3.695487976E-3,1.723617315E-2,2.940882600E-2
6.412476100E-2,3.090092540E-2,3.369617462E-2,6.800508499E-2,8.194504841E-2
6.903741800E-2,3.878680617E-2,5.611515045E-2,9.524238110E-2,1.171513448E-1
7.395007400E-2,3.897553682E-2,7.693862915E-2,1.213875413E-1,1.489079592E-1
7.886273000E-2,8.659845591E-2,6.324100494E-2,1.427577138E-1,1.785454623E-1
8.377543800E-2,1.075463146E-1,2.224731445E-2,1.750752926E-1,2.066700531E-1
8.868809500E-2,1.369342357E-1,7.143020630E-3,2.067693472E-1,2.481039512E-1
9.360075100E-2,1.372996569E-1,-4.574298859E-2,1.946984529E-1,2.425924656E-1
9.851340700E-2,9.313577414E-2,-4.199981689E-2,1.903117895E-1,2.160019312E-1
1.034260630E-1,7.772499323E-2,-3.446578979E-2,1.394317150E-1,1.633103438E-1
1.083387720E-1,5.515451729E-2,-3.659534454E-2,4.437744617E-2,7.969063778E-2
1.132514280E-1,3.213828802E-2,-7.007503510E-2,-1.934510469E-2,7.948341447E-2
1.181640840E-1,3.686189651E-3,-7.709026337E-2,-8.139169216E-2,1.121655217E-1
1.230767400E-1,-7.085473090E-2,-9.522724152E-2,-1.314267516E-1,1.770920988E-1
1.279893970E-1,-1.082437411E-1,-1.103792191E-1,-1.637817025E-1,2.252215033E-1
1.329021050E-1,-1.424852312E-1,-1.068735123E-1,-2.205258608E-1,2.834707110E-1
1.378147610E-1,-1.580488831E-1,-9.012794495E-2,-2.598171830E-1,3.171867975E-1
1.427274180E-1,-1.762545556E-1,-6.979084015E-2,-2.666044831E-1,3.271305246E-1
1.476400740E-1,-1.902452856E-1,-5.279254913E-2,-2.535376549E-1,3.213435302E-1
1.525527820E-1,-1.771427989E-1,-2.974414825E-2,-2.350810766E-1,2.958502968E-1
1.574654380E-1,-1.493804753E-1,-1.917648315E-2,-2.065325379E-1,2.556128970E-1
1.623780950E-1,-1.004764289E-1,2.770900726E-2,-1.795923710E-1,2.076456635E-1
1.672907510E-1,-6.307815015E-2,5.211639404E-2,-1.517192125E-1,1.723765965E-1
1.722034070E-1,-2.735096961E-2,4.571533203E-2,-1.227265596E-1,1.337900428E-1
1.771160630E-1,1.605641097E-2,1.417732239E-2,-5.534815788E-2,5.934832251E-2
1.820287720E-1,2.532017231E-2,-7.031440735E-3,-4.792952538E-2,5.466069600E-2
1.869414280E-1,8.723288774E-2,-4.836654663E-2,-4.781830311E-2,1.106141476E-1
1.918540840E-1,1.215284169E-1,-9.068965912E-2,-1.177497506E-1,1.919863905E-1
1.967667400E-1,1.082293466E-1,-1.433191299E-1,-2.071658969E-1,2.741745307E-1
2.016794490E-1,1.043728516E-1,-1.990604401E-1,-2.159543633E-1,3.116970292E-1
2.065921050E-1,1.513622105E-1,-2.346820831E-1,-2.208210826E-1,3.560170634E-1
2.115047610E-1,2.291594744E-1,-2.508316040E-1,-2.099952102E-1,3.994102484E-1
2.164174180E-1,3.090497255E-1,-2.387742996E-1,-1.859877110E-1,4.325694483E-1
2.213300740E-1,4.307252467E-1,-2.458419800E-1,-1.535426974E-1,5.191703739E-1
2.262427820E-1,5.841931701E-1,-2.948541641E-1,-1.080232263E-1,6.632417775E-1
2.311554380E-1,7.109702826E-1,-3.381366730E-1,-6.363260746E-2,7.898507840E-1
2.360680950E-1,8.775894046E-1,-3.478660583E-1,-8.335834742E-2,9.476932899E-1
2.409807510E-1,9.902430773E-1,-3.715677261E-1,-1.120489240E-1,1.063578342E0
2.458934070E-1,1.095103145E0,-3.621721268E-1,-1.777942777E-1,1.167060561E0
2.508061150E-1,1.150402069E0,-4.303236008E-1,-2.192056179E-1,1.247659579E0
2.557187720E-1,1.152586102E0,-4.994478226E-1,-2.417193055E-1,1.279191570E0
2.606314280E-1,1.144949555E0,-5.274543762E-1,-2.481078506E-1,1.284786017E0
