"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.721099300E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
5.212375300E-2,-1.255462170E-1,-1.237964630E-2,1.661157608E-2,1.272440674E-1
5.703651400E-2,-2.193043232E-1,-6.707859039E-2,6.662702560E-2,2.388160045E-1
6.194927400E-2,-2.815103531E-1,-1.192121506E-1,1.030309200E-1,3.226065502E-1
6.686203400E-2,-3.235573769E-1,-1.698513031E-1,1.212749481E-1,3.850278618E-1
7.177479500E-2,-2.867243290E-1,-2.460432053E-1,1.348059177E-1,4.011492679E-1
7.668755500E-2,-1.938970089E-1,-3.583631516E-1,9.822559357E-2,4.191282210E-1
8.160031600E-2,-1.546063423E-1,-4.964103699E-1,3.585433960E-2,5.211639954E-1
8.651307600E-2,-1.432600021E-1,-6.787309647E-1,-5.447387695E-3,6.937065840E-1
9.142583600E-2,-1.060194969E-1,-7.503786087E-1,-1.198265553E-1,7.672461101E-1
9.633864900E-2,-3.307604790E-2,-7.360830307E-1,-3.448414803E-1,8.135280570E-1
1.012514090E-1,8.753657341E-2,-7.045965195E-1,-5.350081921E-1,8.890178134E-1
1.061641700E-1,1.767640114E-1,-7.172145844E-1,-6.431391239E-1,9.794234061E-1
1.110769300E-1,2.734537125E-1,-7.076721191E-1,-7.565784454E-1,1.071441881E0
1.159896910E-1,3.556606770E-1,-7.257614136E-1,-8.245899677E-1,1.154631007E0
1.209024510E-1,4.179704189E-1,-6.863517761E-1,-8.302097321E-1,1.155433352E0
1.258152110E-1,4.253902435E-1,-6.260604858E-1,-6.955509186E-1,1.027958983E0
1.307279720E-1,4.753637314E-1,-5.659894943E-1,-5.259418488E-1,9.071546798E-1
1.356407320E-1,5.086355209E-1,-5.942831039E-1,-3.440065384E-1,8.545308650E-1
1.405534930E-1,5.916054249E-1,-6.886644363E-1,-1.732950211E-1,9.242763921E-1
1.454662530E-1,6.057176590E-1,-8.122930527E-1,-1.630902290E-2,1.013400153E0
1.503790140E-1,5.859584808E-1,-9.210300446E-1,4.465889931E-2,1.092537460E0
1.552917740E-1,5.314478874E-1,-9.952239990E-1,1.912879944E-2,1.128394247E0
1.602045860E-1,5.121331215E-1,-1.082322121E0,-7.987976074E-2,1.200034284E0
1.651173470E-1,4.665582180E-1,-1.172652245E0,-2.523667812E-1,1.287042676E0
1.700301070E-1,4.896583557E-1,-1.167078018E0,-4.529803991E-1,1.344257285E0
1.749428680E-1,5.858891010E-1,-1.195545197E0,-6.519440413E-1,1.482439000E0
1.798556280E-1,7.135965824E-1,-1.189605713E0,-7.861028910E-1,1.594471571E0
1.847683890E-1,8.027732372E-1,-1.228641510E0,-8.498653769E-1,1.695958723E0
1.896811490E-1,8.437356949E-1,-1.317827225E0,-9.206067920E-1,1.815509676E0
1.945939090E-1,8.569071293E-1,-1.427667618E0,-9.688831568E-1,1.926462880E0
1.995066700E-1,8.508412838E-1,-1.555119514E0,-1.032798529E0,2.051584850E0
