"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.863833379E-3,-6.843366314E-1,6.549887252E-1,-5.263698614E-1,1.083693723E0
1.387283334E-2,5.409800981E-2,5.928398395E-1,-3.390988930E-1,6.851085528E-1
2.388183330E-2,1.000758780E0,5.288829947E-1,-2.941605556E-1,1.169515194E0
3.389095829E-2,1.402203244E0,1.890720570E-1,4.487270236E-2,1.415604373E0
4.389995837E-2,8.557777984E-1,-1.209204197E-1,8.602214630E-1,1.219409018E0
5.390995834E-2,4.513012968E-1,4.073170424E-2,1.357496895E0,1.431128838E0
6.391895830E-2,1.791317173E-1,1.862776726E-1,1.509234188E0,1.531200632E0
7.392895827E-2,-2.111327794E-1,1.557861972E-1,1.153618226E0,1.183081316E0
8.393795835E-2,-5.273246020E-1,1.600230896E-1,5.201721051E-1,7.577978913E-1
9.394795832E-2,-7.745777339E-1,1.791358835E-1,-1.458551399E-1,8.082908217E-1
1.039569583E-1,-1.025791002E0,2.087379974E-1,-4.565972297E-1,1.142059439E0
1.139669584E-1,-1.217040855E0,3.090434736E-1,-3.334175920E-1,1.299178048E0
1.239759583E-1,-1.271427196E0,3.776874465E-1,2.171056554E-2,1.326516593E0
1.339859583E-1,-9.433877999E-1,3.497447723E-1,2.583194625E-1,1.038764117E0
1.439949584E-1,-5.647937061E-1,3.168313801E-1,2.812253451E-1,7.060182354E-1
1.540049583E-1,-5.721967197E-1,2.744829208E-1,2.241120815E-1,6.730350547E-1
1.640139583E-1,-6.155107371E-1,1.870237774E-1,1.009555404E-1,6.511707778E-1
1.740239583E-1,-5.772209032E-1,1.466855907E-1,-7.560084388E-2,6.003466675E-1
1.840329584E-1,-6.190198705E-1,1.225254804E-1,-1.357805336E-1,6.454722664E-1
1.940429583E-1,-5.719157975E-1,5.313072503E-2,-1.662388261E-1,5.979514200E-1
2.040519583E-1,-2.947128068E-1,-5.144497275E-2,-2.339096761E-1,3.797577653E-1
2.140619584E-1,-7.169324102E-2,-1.436450386E-1,-2.365958869E-1,2.859220727E-1
2.240709583E-1,1.328246199E-1,-2.027808541E-1,-1.556214519E-1,2.880633450E-1
2.340799583E-1,4.835572062E-1,-2.764160103E-1,-1.733138108E-1,5.833275747E-1
2.440899584E-1,8.496358830E-1,-2.738689631E-1,-2.834158583E-1,9.365948385E-1
2.540989583E-1,9.016370722E-1,-2.748740995E-1,-3.188722046E-1,9.950802296E-1
2.641089583E-1,9.211096890E-1,-3.062549365E-1,-3.194101484E-1,1.021889421E0
