"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.786114700E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
5.277396000E-2,-7.399541140E-2,1.773834229E-4,2.751779556E-2,7.894670003E-2
5.768677200E-2,-1.015402675E-1,-5.104732513E-2,7.595467567E-2,1.366944332E-1
6.259963700E-2,-2.536363304E-1,-1.181221008E-2,5.003476143E-2,2.587941146E-1
6.751245000E-2,-3.987490535E-1,-6.237030029E-4,-3.258943558E-2,4.000790771E-1
7.242526200E-2,-5.275444388E-1,-1.338577271E-2,-1.133890152E-1,5.397586337E-1
7.733807500E-2,-5.579992533E-1,-1.234722137E-2,-2.262433767E-1,6.022471968E-1
8.225088700E-2,-5.621888638E-1,-1.061439514E-3,-3.484528065E-1,6.614202926E-1
8.716375200E-2,-6.124740243E-1,4.323959351E-2,-4.268193245E-1,7.477759214E-1
9.207656400E-2,-5.956786871E-1,4.518699646E-2,-3.937380314E-1,7.154750871E-1
9.698937700E-2,-5.594772696E-1,1.943874359E-2,-3.775362968E-1,6.752231745E-1
1.019021890E-1,-5.274762511E-1,1.166820526E-2,-3.540272713E-1,6.353759921E-1
1.068150540E-1,-4.402189851E-1,1.812458038E-2,-3.450148106E-1,5.596038552E-1
1.117278660E-1,-3.331009746E-1,-2.199172974E-3,-2.910463810E-1,4.423449915E-1
1.166406790E-1,-1.990433484E-1,8.087158203E-3,-1.628651619E-1,2.573105471E-1
1.215534910E-1,-8.281804621E-2,4.472732544E-3,-6.450080872E-2,1.050675423E-1
1.264663560E-1,6.606265903E-3,-1.907825470E-2,1.374363899E-2,2.442355757E-2
1.313791680E-1,6.015235186E-2,-2.548027039E-2,8.281672001E-2,1.054806083E-1
1.362919810E-1,1.185930222E-1,-4.970359802E-2,1.391395330E-1,1.894586030E-1
1.412047930E-1,1.047431082E-1,-5.005836487E-2,1.132127047E-1,1.621544791E-1
1.461176060E-1,1.152423769E-1,-2.314090729E-2,1.069915295E-1,1.589449414E-1
1.510304700E-1,8.454218507E-2,-8.917808533E-3,1.035476923E-1,1.339740010E-1
1.559432830E-1,1.137273014E-2,9.263038635E-3,1.255067587E-1,1.263609487E-1
1.608560950E-1,-1.603980362E-2,-1.916503906E-2,1.098710299E-1,1.126774921E-1
1.657689080E-1,-8.862257004E-3,-3.957080841E-2,9.938895702E-2,1.073431565E-1
1.706817720E-1,-1.664948463E-2,-2.011966705E-2,5.251920223E-2,5.865383998E-2
1.755945850E-1,-2.950841188E-2,1.930999756E-2,6.743168831E-2,7.609635317E-2
1.805073970E-1,-1.936587691E-2,7.576751709E-2,6.833362579E-2,1.038520017E-1
1.854202100E-1,6.863304973E-2,9.100532532E-2,1.413396597E-1,1.815746793E-1
1.903330750E-1,1.559040993E-1,5.251598358E-2,1.617190838E-1,2.306882719E-1
1.952458870E-1,2.105804235E-1,4.530334473E-2,1.986974478E-1,2.930480908E-1
2.001587000E-1,2.039365470E-1,4.285812378E-2,1.892385483E-1,2.814927391E-1
2.050715120E-1,2.240567654E-1,9.269714355E-4,1.370526552E-1,2.626513349E-1
2.099843250E-1,2.679839134E-1,-2.593898773E-2,1.128573418E-1,2.919331919E-1
2.148971890E-1,2.979720831E-1,-5.212306976E-2,1.108930111E-1,3.221823034E-1
2.198100020E-1,3.327552676E-1,-7.762813568E-2,2.539205551E-2,3.426323862E-1
2.247228140E-1,3.179929852E-1,-7.449340820E-2,-3.943336010E-2,3.289738537E-1
2.296356790E-1,3.080311716E-1,-7.137680054E-2,-1.056542397E-1,3.333776667E-1
2.345484910E-1,2.910996079E-1,-6.589031219E-2,-1.852641106E-1,3.512880665E-1
2.394613040E-1,3.094770312E-1,-5.340194702E-2,-2.267278433E-1,3.873413426E-1
