"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.033377100E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
6.524674000E-2,-3.207147121E-2,-1.176071167E-2,1.033782959E-2,3.568983504E-2
7.015976100E-2,-2.678647637E-2,-1.263618469E-3,1.153302193E-2,2.919113980E-2
7.507278200E-2,1.583895087E-2,1.352787018E-2,1.796162128E-2,2.750446283E-2
7.998580300E-2,7.105287910E-2,3.380393982E-2,2.111148834E-2,8.146725057E-2
8.489882300E-2,1.470354795E-1,3.204536438E-2,4.525065422E-2,1.571431174E-1
8.981184400E-2,2.300667763E-1,4.776477814E-2,1.874363422E-2,2.357191537E-1
9.472486500E-2,3.406302333E-1,5.194854736E-2,1.558983326E-2,3.449212233E-1
9.963783400E-2,4.587689042E-1,5.854320526E-2,2.657163143E-2,4.632518386E-1
1.045508550E-1,5.165037513E-1,2.419090271E-2,-5.432248116E-3,5.170984763E-1
1.094638750E-1,5.626353025E-1,5.624866486E-2,9.802818298E-3,5.655249696E-1
1.143768960E-1,5.715107322E-1,8.385086060E-2,-2.141487598E-2,5.780260208E-1
1.192899170E-1,5.849944353E-1,9.880828857E-2,-8.925855160E-2,5.999572120E-1
1.242029380E-1,6.227000356E-1,3.765106201E-2,-1.474163532E-1,6.410183445E-1
1.291159590E-1,6.815105677E-1,-7.065582275E-2,-2.106424570E-1,7.168117911E-1
1.340289800E-1,6.910511255E-1,-1.388053894E-1,-2.370156050E-1,7.436363299E-1
1.389420000E-1,5.730962157E-1,-1.155309677E-1,-2.766695023E-1,6.467864334E-1
1.438549690E-1,4.194238186E-1,-5.641937256E-3,-3.657213449E-1,5.565072086E-1
1.487679900E-1,2.739170492E-1,3.506851196E-2,-4.001628160E-1,4.862001951E-1
1.536810110E-1,1.419492960E-1,5.739212036E-3,-3.920459747E-1,4.169923111E-1
1.585940320E-1,2.655684948E-2,2.127647400E-2,-3.319455981E-1,3.336852330E-1
1.635070530E-1,-3.503072262E-2,2.027797699E-2,-2.765793204E-1,2.795254342E-1
1.684200730E-1,-6.396713853E-2,5.840301514E-2,-1.886631846E-1,2.075969755E-1
1.733330940E-1,-5.706074834E-2,7.675647736E-2,-7.565200329E-2,1.219455264E-1
1.782460630E-1,6.257563829E-2,4.856109619E-2,7.052302361E-3,7.952122698E-2
1.831590840E-1,1.139130890E-1,-8.403778076E-3,6.569397449E-2,1.317668912E-1
1.880721050E-1,2.843889594E-1,-5.406665802E-2,5.983316898E-2,2.956015762E-1
1.929851250E-1,4.921552241E-1,-1.651372910E-1,-2.230870724E-2,5.196005849E-1
1.978981460E-1,6.999374628E-1,-2.263574600E-1,-1.116390228E-1,7.440520297E-1
2.028111670E-1,8.065425158E-1,-2.071180344E-1,-2.176179290E-1,8.606777985E-1
2.077241880E-1,8.800727129E-1,-1.423654556E-1,-3.331786990E-1,9.517373316E-1
2.126372090E-1,9.674948454E-1,-8.900642395E-2,-4.700130820E-1,1.079296399E0
2.175502300E-1,1.070330501E0,-3.961372375E-2,-4.883261621E-1,1.177131712E0
2.224631980E-1,1.131680608E0,-3.265380859E-3,-4.517180920E-1,1.218507651E0
2.273762190E-1,1.132961988E0,1.135215759E-1,-3.076913357E-1,1.179476144E0
2.322892400E-1,1.035114527E0,2.738075256E-1,-1.352528334E-1,1.079224709E0
2.372022610E-1,9.212003946E-1,4.253940582E-1,1.126167178E-1,1.020907830E0
2.421152820E-1,9.075105786E-1,4.917325974E-1,3.490962982E-1,1.089607555E0
2.470283030E-1,9.634668827E-1,4.983472824E-1,5.126229525E-1,1.199750282E0
2.519413230E-1,1.050420284E0,4.396438599E-1,6.711823940E-1,1.321800024E0
2.568543440E-1,1.254850507E0,3.404407501E-1,7.831128836E-1,1.517832496E0
2.617673650E-1,1.464913726E0,2.436590195E-1,8.024349213E-1,1.687970303E0
2.666803340E-1,1.667166710E0,8.135795593E-2,6.488487720E-1,1.790829050E0
2.715933550E-1,1.829633951E0,-5.615043640E-2,4.233080149E-1,1.878803593E0
2.765063750E-1,2.003006458E0,-1.718158722E-1,2.127854824E-1,2.021591756E0
2.814193960E-1,2.185610294E0,-3.458185196E-1,6.426334381E-3,2.212809098E0
2.863324170E-1,2.368496180E0,-5.231647491E-1,-7.479667664E-2,2.426740623E0
2.912454380E-1,2.577950954E0,-6.008062363E-1,-1.347733140E-1,2.650464696E0
2.961584590E-1,2.778553963E0,-6.183900833E-1,-2.045086622E-1,2.853873195E0
3.010714800E-1,2.930539131E0,-6.381378174E-1,-2.133216858E-1,3.006789919E0
3.059845000E-1,3.065150738E0,-6.647195816E-1,-1.855380535E-1,3.141882483E0
3.108975210E-1,3.112107038E0,-6.628093719E-1,-1.590794325E-1,3.185880216E0
3.158105420E-1,3.131634235E0,-6.541080475E-1,-1.381514072E-1,3.202198641E0
