"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.198380500E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
5.689667000E-2,-4.035544395E-2,5.045223236E-2,9.006023407E-3,6.523111270E-2
6.180948200E-2,-7.430005074E-2,6.109523773E-2,4.133075476E-2,1.046964990E-1
6.672234700E-2,-1.143530011E-1,6.422328949E-2,1.334148049E-1,1.870848737E-1
7.163521200E-2,-1.329914927E-1,9.981346130E-2,2.239037752E-1,2.788948991E-1
7.654802400E-2,-1.504199356E-1,1.137275696E-1,2.834333181E-1,3.404329052E-1
8.146088900E-2,-1.661780179E-1,1.022396088E-1,3.045435548E-1,3.616833532E-1
8.637375300E-2,-1.654521227E-1,7.123184204E-2,3.453834057E-1,3.895357200E-1
9.128656600E-2,-1.811221242E-1,3.620433807E-2,3.503042459E-1,3.960164677E-1
9.619943000E-2,-2.092721164E-1,-1.442909241E-3,3.261270523E-1,3.874993612E-1
1.011122950E-1,-2.120508105E-1,-5.347251892E-3,3.110982180E-1,3.765318586E-1
1.060251600E-1,-2.219344378E-1,4.073143005E-3,2.353011370E-1,3.234781449E-1
1.109379720E-1,-2.227380723E-1,2.593517303E-2,1.636050940E-1,2.775815354E-1
1.158508370E-1,-2.081703693E-1,3.739643097E-2,1.610573530E-1,2.658436884E-1
1.207637010E-1,-2.101768255E-1,5.937957764E-2,1.533931494E-1,2.668889104E-1
1.256765660E-1,-1.915790588E-1,6.446266174E-2,9.805464745E-2,2.246612659E-1
1.305893780E-1,-1.756417155E-1,6.268501282E-2,4.220271111E-2,1.912079807E-1
1.355022430E-1,-1.801720262E-1,6.344318390E-2,5.671501160E-3,1.910998758E-1
1.404151070E-1,-1.900500208E-1,6.206130981E-2,-2.195215225E-2,2.011281024E-1
1.453279200E-1,-1.590135396E-1,5.636978149E-2,-2.323842049E-2,1.703023259E-1
1.502407850E-1,-1.408717483E-1,6.023693085E-2,-2.696490288E-2,1.555649167E-1
1.551536490E-1,-1.211795956E-1,7.324886322E-2,-7.661163807E-2,1.609945137E-1
1.600665140E-1,-1.275761575E-1,5.385875702E-2,-8.358156681E-2,1.617477047E-1
1.649793260E-1,-1.408504397E-1,-8.152008057E-3,-3.587889671E-2,1.455767729E-1
1.698921910E-1,-1.193672717E-1,-8.371162415E-2,4.649162292E-5,1.457950058E-1
1.748050550E-1,-1.059920490E-1,-7.816600800E-2,-3.963148594E-2,1.375314289E-1
