"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.074625008E-3,1.394855633E0,3.262717098E-1,5.082287286E-1,1.519990758E0
1.203862501E-2,1.507533525E0,1.846357745E-1,5.923200220E-1,1.630211859E0
2.200162501E-2,1.431309076E0,1.985164797E-1,7.431618136E-1,1.624913519E0
3.196562501E-2,1.335945081E0,2.844670415E-3,7.644696522E-1,1.539211227E0
4.192862501E-2,1.260629143E0,-8.166279852E-2,5.966251807E-1,1.397074177E0
5.189262501E-2,1.553017554E0,-6.820192337E-2,6.010024063E-1,1.666649008E0
6.185562501E-2,1.755219387E0,-9.441791475E-2,4.393089134E-1,1.811822884E0
7.181962501E-2,1.934920989E0,-2.700244188E-2,3.001627225E-1,1.958250756E0
8.178262500E-2,2.198741219E0,-1.015953720E-1,3.888088506E-1,2.235163728E0
9.174662501E-2,2.278733176E0,-1.995157689E-1,3.801871312E-1,2.318830241E0
1.017096250E-1,2.313972445E0,-6.661615849E-2,-8.285373017E-2,2.316413376E0
1.116736250E-1,2.611090522E0,-1.246041656E-3,-4.680735599E-1,2.652713351E0
1.216366250E-1,2.872434457E0,-3.100076795E-2,-3.820026916E-1,2.897890062E0
1.316006250E-1,2.891414811E0,-6.592735648E-3,-2.490194660E-1,2.902125733E0
1.415646250E-1,2.918766332E0,-5.791725576E-2,-1.355162394E-1,2.922484552E0
1.515276250E-1,3.030210169E0,-1.048195267E-1,-7.122493386E-3,3.032030925E0
1.614916250E-1,3.114746874E0,-2.485113430E-1,1.664187741E-1,3.129073535E0
1.714546250E-1,2.914721520E0,-3.952302629E-1,2.640375278E-1,2.953222700E0
1.814186250E-1,2.884675603E0,-3.176102293E-1,2.880431986E-1,2.916367342E0
1.913816250E-1,2.945239893E0,-2.029369748E-1,6.358905494E-2,2.952907891E0
2.013456250E-1,3.174529392E0,1.320418239E-2,-1.083664477E-1,3.176405908E0
2.113087083E-1,3.385540494E0,1.883358926E-1,-4.209872478E-1,3.416809200E0
2.212727083E-1,3.509837973E0,1.878768861E-1,-5.975702369E-1,3.565298096E0
2.312357083E-1,3.394837567E0,2.946938217E-2,-4.818199984E-1,3.428985427E0
2.411997083E-1,3.171915686E0,8.857303798E-2,-1.102024734E-1,3.175065179E0
2.511627083E-1,3.175550023E0,1.356285059E-1,4.384815323E-1,3.208547817E0
2.611267083E-1,3.068060658E0,1.840376043E-1,7.566969484E-1,3.165352478E0
2.710897083E-1,2.781128722E0,1.896176022E-1,7.843554479E-1,2.895832398E0
2.810537083E-1,2.525866184E0,2.193553716E-1,9.001151150E-1,2.690413347E0
2.910177083E-1,2.312475265E0,2.757973748E-1,1.197435506E0,2.618674824E0
3.009807083E-1,2.033989048E0,3.277621651E-1,1.408361531E0,2.495600466E0
3.109447083E-1,1.843830578E0,2.108786631E-1,1.649449834E0,2.482914773E0
3.209077083E-1,1.259095418E0,-5.198642492E-2,1.598317103E0,2.035347985E0
3.308717083E-1,4.939312265E-1,-1.649616480E-1,1.299625540E0,1.400073907E0
3.408347083E-1,1.996857950E-1,-1.770314705E-1,8.466668862E-1,8.877270833E-1
3.507987083E-1,3.262606001E-1,-2.112061071E-1,7.131176502E-1,8.121519450E-1
3.607617083E-1,3.605811613E-1,-2.371162891E-1,7.833660990E-1,8.943742804E-1
3.707257083E-1,3.007878264E-1,-1.349812192E-1,8.995315629E-1,9.580450296E-1
3.806887083E-1,2.314618489E-1,-4.677655578E-2,7.501679474E-1,7.864569810E-1
3.906527083E-1,1.011536514E-1,-2.355024576E-2,3.584542000E-1,3.731971179E-1
4.006157083E-1,-8.001212955E-2,-9.120428503E-2,2.275672013E-1,2.578894988E-1
4.105797083E-1,-3.659146625E-1,-2.128444970E-2,9.419162750E-2,3.784423744E-1
4.205427083E-1,-6.881653152E-1,-1.887855434E-1,6.155829867E-2,7.162408160E-1
4.305067083E-1,-1.429898873E0,-6.142663765E-1,2.045221184E-1,1.569637941E0
4.404707083E-1,-2.293785810E0,-9.363052869E-1,4.643115709E-1,2.520655900E0
4.504337083E-1,-2.729020383E0,-1.128695054E0,6.842809367E-1,3.031459249E0
4.603977083E-1,-2.908473186E0,-1.202186369E0,8.144756252E-1,3.250821262E0
4.703607083E-1,-2.852200167E0,-9.861674184E-1,8.636840379E-1,3.139032030E0
4.803247083E-1,-2.525745732E0,-7.464163738E-1,7.290425420E-1,2.732770011E0
4.902877083E-1,-2.255288473E0,-4.572850084E-1,5.881684989E-1,2.375158491E0
5.002517083E-1,-2.004101151E0,-1.327622008E-1,4.950884271E-1,2.068613008E0
5.102147083E-1,-1.756897538E0,-3.305431008E-3,5.555673480E-1,1.842648899E0
5.201787083E-1,-1.718068664E0,7.046070278E-2,6.712749749E-1,1.845896730E0
5.301417083E-1,-1.889978558E0,-1.720016956E-2,6.480311233E-1,1.998063846E0
5.401057083E-1,-2.288997817E0,-1.717894417E-1,2.905668751E-1,2.313752737E0
5.500687083E-1,-2.526143342E0,-3.932696915E-1,-1.877944587E-1,2.563460161E0
5.600327083E-1,-2.842519809E0,-5.514626026E-1,-4.766486478E-1,2.934488678E0
5.699957083E-1,-3.367957624E0,-7.237303466E-1,-3.694457960E-1,3.464594402E0
5.799597083E-1,-3.385922317E0,-7.174633008E-1,3.175856344E-1,3.475641547E0
5.899237083E-1,-3.124416707E0,-4.748699248E-1,1.089832705E0,3.342935316E0
5.998867083E-1,-2.901450680E0,-4.020779371E-2,1.671169901E0,3.348558130E0
6.098507083E-1,-2.945152769E0,3.449582416E-1,1.631965490E0,3.384705657E0
6.198137083E-1,-2.969985602E0,6.189236838E-1,1.376890647E0,3.331622556E0
6.297777083E-1,-3.185738796E0,6.288668740E-1,1.203368091E0,3.463018912E0
6.397407083E-1,-3.579993744E0,4.416419524E-1,1.225160079E0,3.809517035E0
6.497047083E-1,-3.852373421E0,4.051395392E-1,1.354554284E0,4.103624779E0
6.596677083E-1,-4.019991167E0,2.646022958E-1,1.264920561E0,4.222601968E0
6.696317083E-1,-4.212542902E0,1.820589066E-1,9.520728886E-1,4.322627202E0
6.795947083E-1,-4.183567317E0,2.950686282E-1,8.773519045E-1,4.284745891E0
6.895587083E-1,-3.918465084E0,5.028856891E-1,9.697227091E-1,4.067877182E0
6.995217083E-1,-3.636279919E0,6.369956732E-1,1.085736145E0,3.848001834E0
7.094857083E-1,-3.376114490E0,9.033948183E-1,1.056977127E0,3.651228820E0
