"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-1.836875002E-3,-3.839914941E-2,7.364100337E-2,-7.142882627E-1,7.191002811E-1
8.126125002E-3,8.951931847E-3,9.619254470E-2,-6.927178842E-1,6.994220541E-1
1.809012500E-2,1.854793450E-1,8.707439661E-2,-3.411300695E-1,3.979375105E-1
2.805312500E-2,2.650336741E-1,9.917754829E-2,-1.644255314E-3,2.829871694E-1
3.801712500E-2,4.257058047E-1,1.568433738E-1,1.170758754E-1,4.685424598E-1
4.798012500E-2,3.294110433E-1,4.101295531E-2,8.264449121E-2,3.420874302E-1
5.794412500E-2,9.560631565E-2,-3.850976229E-2,-9.923954705E-2,1.430805965E-1
6.790712501E-2,1.300309573E-1,3.179365039E-2,-1.788809814E-1,2.234217795E-1
7.787112500E-2,3.245311399E-1,4.268467426E-3,-3.686731596E-2,3.266464137E-1
8.783512500E-2,3.486424991E-1,8.134997249E-2,-2.384088892E-2,3.588004991E-1
9.779812500E-2,4.305485052E-1,2.182473242E-1,-3.797594804E-2,4.841963264E-1
1.077621250E-1,5.016664716E-1,2.254317981E-1,-9.029270411E-3,5.500638800E-1
1.177251250E-1,5.572959311E-1,1.972259992E-1,2.423197263E-1,6.389019482E-1
1.276891250E-1,6.089691646E-1,1.551891965E-1,5.262839804E-1,8.196962597E-1
1.376521250E-1,7.832142176E-1,2.132023466E-1,8.446905273E-1,1.171487020E0
1.476161250E-1,9.631081194E-1,1.204105425E-1,1.156030203E0,1.509464070E0
1.575791250E-1,7.608614816E-1,-6.712603569E-2,9.224116447E-1,1.197605670E0
1.675431250E-1,4.948655020E-1,-1.182868338E-1,5.370217341E-1,7.397810372E-1
1.775061250E-1,4.412707638E-1,-1.728407711E-1,4.269801322E-1,6.378917247E-1
1.874701250E-1,6.413819620E-1,-1.506383085E-1,2.494462762E-1,7.044758093E-1
1.974331250E-1,7.210874051E-1,-6.992626727E-2,-1.158093685E-1,7.336678666E-1
