"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.632208237E-3,-2.306975082E-1,3.797146761E-1,-1.952247458E0,2.002167504E0
1.164220832E-2,1.802331500E-1,4.815971464E-1,-1.527756997E0,1.611974331E0
2.165220829E-2,2.786652514E-1,5.426800847E-2,-9.876963191E-1,1.027688356E0
3.166220826E-2,3.112194053E-1,7.459994674E-2,-4.467044717E-1,5.495157462E-1
4.167220823E-2,3.643200902E-1,-3.159133673E-2,8.586571866E-1,9.332841501E-1
5.168120831E-2,9.388831781E-1,-1.126214665E-1,1.456818577E0,1.736809023E0
6.169120828E-2,1.110774946E0,-1.593266863E-1,1.146530816E0,1.604287657E0
7.170120825E-2,9.601730365E-1,-3.860799551E-2,4.352431981E-1,1.054921551E0
8.171120833E-2,5.968107202E-1,-1.060123587E-1,4.369464920E-1,7.472241249E-1
9.172120830E-2,-2.669046004E-1,-4.001775920E-2,3.499967873E-1,4.419697251E-1
1.017312083E-1,-3.891282548E-1,9.049092472E-2,4.137396240E-1,5.751433583E-1
1.117412082E-1,-4.034374148E-2,3.681547308E-1,3.003311223E-1,4.768273338E-1
1.217512083E-1,3.732080407E-1,4.943165946E-1,-7.123823628E-1,9.439924619E-1
1.317602083E-1,3.970861691E-1,7.590808582E-1,-2.422037468E0,2.569075062E0
1.417702083E-1,-4.909665786E-2,7.506456649E-1,-3.999174494E0,4.069309036E0
1.517802083E-1,-6.099481346E-1,3.723384136E-1,-4.417840105E0,4.475263547E0
1.617902083E-1,-9.398982547E-1,1.796872759E-1,-3.717719646E0,3.838897708E0
1.718002083E-1,-9.563222064E-1,1.799854839E-1,-2.427806624E0,2.615567231E0
1.818102082E-1,-8.814779922E-1,2.005197358E-1,-1.297798577E0,1.581610813E0
1.918202083E-1,-6.711945757E-1,3.455529034E-2,-7.650236759E-1,1.018311078E0
2.018302083E-1,-3.041649589E-1,-2.302744621E-1,-4.618049061E-1,5.990045254E-1
2.118392083E-1,1.252763944E-1,-4.229437262E-1,-2.556040156E-1,5.098126943E-1
2.218492082E-1,3.799202789E-1,-4.392995578E-1,5.818707553E-1,8.221296100E-1
2.318592083E-1,8.018367223E-2,-4.971905011E-1,1.857846647E0,1.924895316E0
2.418692083E-1,-1.094696528E-1,-8.356355292E-1,2.804033436E0,2.927947037E0
2.518792083E-1,3.392099170E-1,-7.113634855E-1,3.024770504E0,3.125753986E0
2.618892083E-1,1.015193947E0,-5.101093394E-1,2.045699852E0,2.340025250E0
2.718992083E-1,1.130994764E0,-3.538313913E-1,1.165187527E0,1.661928934E0
2.819092083E-1,1.003874249E0,-2.039175528E-1,6.116041392E-1,1.193065589E0
2.919182082E-1,7.344905390E-1,-2.662248981E-1,2.660120595E-1,8.252965915E-1
3.019282083E-1,5.740682672E-1,-4.295101494E-1,1.569012612E-1,7.339287088E-1
3.119382083E-1,7.645031275E-1,-4.837144232E-1,2.857920206E-1,9.487474659E-1
3.219482083E-1,9.175737315E-1,-3.821126193E-1,3.537670720E-1,1.055036847E0
3.319582082E-1,7.815683725E-1,-3.479315507E-1,2.506017226E-1,8.914632400E-1
3.419682083E-1,3.069458581E-1,-3.964827365E-1,8.232938111E-2,5.081264086E-1
3.519782083E-1,1.101617256E-1,-4.525744915E-1,-3.987064326E-1,6.131281233E-1
3.619882083E-1,1.616261769E-2,-3.960611522E-1,-8.509897327E-1,9.387806942E-1
3.719972083E-1,-1.888235869E-1,-2.848681605E-1,-9.417765266E-1,1.001871869E0
3.820072083E-1,-3.370686666E-1,-1.992836344E-1,-9.096840835E-1,9.903809291E-1
3.920172083E-1,-3.432978151E-1,-1.771963620E-1,-7.518759191E-1,8.453220323E-1
4.020272082E-1,-3.238397066E-1,-3.004486513E-1,-5.759600973E-1,7.258592022E-1
4.120372083E-1,-5.016658869E-1,-4.262830710E-1,-3.439665538E-1,7.427643697E-1
4.220472083E-1,-5.844249287E-1,-3.956144249E-1,-7.316211641E-2,7.095181222E-1
4.320572083E-1,-6.280487754E-1,-3.023051423E-1,1.904917610E-1,7.225792513E-1
4.420672082E-1,-7.832855536E-1,-2.618365628E-1,3.606053907E-1,9.011830512E-1
4.520762083E-1,-8.555738767E-1,-2.361801499E-1,4.010353786E-1,9.739697617E-1
4.620862083E-1,-8.268946727E-1,-2.336266708E-1,4.722895485E-1,9.805068274E-1
4.720962083E-1,-6.711916521E-1,-1.455594170E-1,5.486354738E-1,8.790259728E-1
4.821062083E-1,-7.321974072E-1,-4.411724210E-2,5.832597613E-1,9.371506407E-1
4.921162083E-1,-9.176121770E-1,-5.711034000E-2,5.067688251E-1,1.049803953E0
5.021262083E-1,-9.704085144E-1,-6.692723036E-3,4.143407178E-1,1.055185153E0
5.121362082E-1,-1.218769292E0,5.141690612E-2,3.029746485E-1,1.256915241E0
5.221462083E-1,-1.537769623E0,-1.276388705E-2,1.772361231E-1,1.548002253E0
5.321562083E-1,-1.472650206E0,4.532469213E-2,-6.182787359E-2,1.474644243E0
5.421652083E-1,-1.362407094E0,9.646210134E-2,-4.396270019E-1,1.434827491E0
5.521752082E-1,-1.544589377E0,8.651949584E-2,-6.222764772E-1,1.667474132E0
5.621852083E-1,-1.756722706E0,1.501968437E-1,-5.966031075E-1,1.861335281E0
5.721952083E-1,-2.046594329E0,1.062251973E-1,-5.067501140E-1,2.111072670E0
5.822052083E-1,-2.450997558E0,-9.877759874E-2,-3.550973135E-1,2.478556061E0
5.922152083E-1,-2.533081941E0,-1.641576558E-1,-3.753368658E-1,2.565994859E0
6.022252083E-1,-2.084487064E0,-2.736923772E-1,-5.307424092E-1,2.168336077E0
6.122352083E-1,-1.624472722E0,-6.285172105E-2,-5.486220253E-1,1.715764579E0
6.222442082E-1,-1.589060960E0,2.348750514E-1,-7.501065516E-1,1.772834133E0
6.322542083E-1,-2.150973561E0,1.167273813E-1,-9.099770290E-1,2.338454775E0
6.422642083E-1,-2.455934070E0,2.118779522E-1,-8.095136780E-1,2.594574496E0
6.522742083E-1,-2.578696655E0,1.248754764E-1,-5.927310812E-1,2.648886645E0
6.622842082E-1,-2.480867182E0,2.443902254E-2,-2.571938735E-1,2.494283049E0
6.722942083E-1,-2.311692469E0,-6.026081979E-2,1.804684639E-2,2.312548189E0
6.823042083E-1,-2.257388354E0,-7.249436438E-2,1.403472090E-1,2.262908516E0
6.923142083E-1,-2.043220194E0,-6.735583127E-2,9.908223867E-2,2.046729796E0
7.023234583E-1,-1.878076259E0,-1.732874984E-1,2.681848848E-1,1.905025491E0
7.123334582E-1,-1.658440952E0,8.722291589E-2,4.892932516E-1,1.731312252E0
7.223434583E-1,-1.970577895E0,-4.496625781E-2,7.408322829E-1,2.105714053E0
7.323534583E-1,-2.418360301E0,-1.407372183E-1,9.989008999E-1,2.620319926E0
7.423634583E-1,-2.473073428E0,-6.379896998E-3,1.223866675E0,2.759344582E0
7.523734582E-1,-2.469325071E0,9.994177938E-2,1.090451925E0,2.701229362E0
7.623834583E-1,-2.460308957E0,1.451752549E-1,5.973217303E-1,2.535939523E0
7.723934583E-1,-2.157657805E0,3.732301140E-1,8.710597157E-2,2.191432265E0
7.824024583E-1,-2.106111822E0,4.664610440E-1,-1.323178124E-1,2.161203580E0
7.924124583E-1,-2.176299167E0,2.904165834E-1,-6.814169705E-2,2.196648162E0
8.024224583E-1,-2.023594599E0,1.560592622E-1,7.615238249E-2,2.031031457E0
8.124324583E-1,-1.694094057E0,5.849613011E-2,2.333085823E-1,1.711084266E0
8.224424582E-1,-1.425059133E0,5.235012174E-2,2.531399989E-1,1.448314167E0
8.324524583E-1,-1.479209905E0,-7.541037083E-2,4.526645386E-1,1.548758810E0
8.424624583E-1,-1.289554880E0,-1.381954336E-1,6.766169912E-1,1.462826141E0
8.524724583E-1,-8.443062191E-1,-1.472919470E-1,8.314775741E-1,1.194111747E0
8.624824582E-1,-3.932418076E-1,-2.287892693E-1,9.236478192E-1,1.029615920E0
8.724914583E-1,2.382999849E-2,-1.888802683E-1,3.728769422E-1,4.186655450E-1
8.825014583E-1,-1.759321392E-1,-1.741055238E-1,-7.934964001E-2,2.599254054E-1
8.925114583E-1,-6.484254449E-1,-1.565989602E-1,5.032113791E-2,6.689626363E-1
9.025214583E-1,-1.145794652E0,-2.259855294E-1,3.287480056E-1,1.213255989E0
9.125314583E-1,-1.261814958E0,-3.393033993E-1,6.793312687E-1,1.472682844E0
9.225414583E-1,-5.352843436E-1,-3.978755432E-1,8.985357821E-1,1.119017796E0
9.325514582E-1,4.537045756E-1,-2.529745227E-1,8.050873357E-1,9.581281590E-1
9.425614583E-1,8.332882375E-1,-3.191766983E-1,6.433901882E-1,1.100088172E0
9.525704583E-1,9.912018710E-1,-4.557641476E-1,6.879021174E-1,1.289733085E0
9.625804583E-1,1.064161162E0,-3.295432270E-1,8.509996730E-1,1.401869524E0
9.725904582E-1,7.513739356E-1,-4.307854271E-1,9.899792182E-1,1.315369807E0
9.826004583E-1,5.755908456E-1,-4.477856219E-1,1.033835675E0,1.265161249E0
9.926104583E-1,3.557106134E-1,-4.231799537E-1,9.561103910E-1,1.104426726E0
1.002620458E0,2.254868350E-1,-5.572753197E-1,1.012372300E0,1.177411470E0
1.012630458E0,1.832687686E-1,-6.518581259E-1,1.236292008E0,1.409583054E0
1.022640458E0,2.332288409E-1,-7.503708458E-1,1.278499550E0,1.500670916E0
1.032650458E0,5.371456951E-1,-8.288761479E-1,1.148970859E0,1.515155174E0
1.042659458E0,1.255811768E0,-6.645038992E-1,8.870997977E-1,1.674984979E0
1.052669458E0,1.756596991E0,-4.987932229E-1,5.936046553E-1,1.920102642E0
1.062679458E0,1.865373183E0,-5.571846879E-1,4.014517003E-1,1.987771454E0
1.072689458E0,1.395099169E0,-3.123477352E-1,3.253197831E-1,1.466184082E0
1.082699458E0,3.935046764E-1,-1.146545434E-1,3.866038656E-1,5.634306911E-1
1.092709458E0,-2.083111507E-1,-2.179105246E-1,5.817149270E-1,6.551875979E-1
1.102719458E0,-1.518533599E-1,-1.733483094E-1,7.487780643E-1,7.834396395E-1
1.112729458E0,2.355674348E-1,-1.522351831E-1,7.430828762E-1,7.942541962E-1
1.122738458E0,8.340859439E-1,-2.674434578E-1,3.282135701E-1,9.353873597E-1
1.132748458E0,1.413699747E0,-2.376314288E-1,8.076408148E-2,1.435805874E0
1.142758458E0,1.653185620E0,-2.695291597E-1,1.996122479E-2,1.675131969E0
1.152768458E0,1.843858937E0,-4.412063348E-1,2.124305141E-1,1.907775022E0
1.162778458E0,1.986210572E0,-4.375804764E-1,4.804943615E-1,2.089828687E0
1.172788458E0,1.927020962E0,-4.570902961E-1,5.428917539E-1,2.053551261E0
1.182798458E0,2.027852688E0,-3.604112631E-1,2.514881605E-1,2.074928697E0
