"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.082125008E-3,-2.249461868E-1,1.307028115E-1,-1.015951527E0,1.048733292E0
1.604512500E-2,6.009768248E-3,2.856581193E-1,-5.469918215E-1,6.171197058E-1
2.600912501E-2,-2.451066555E-1,2.450696719E-1,-4.033970690E-1,5.318511182E-1
3.597212500E-2,-4.467359005E-1,1.376808786E-1,-4.291286185E-1,6.345710050E-1
4.593612500E-2,-5.084288496E-1,1.146960586E-1,-4.357505903E-1,6.793626851E-1
5.589912500E-2,-5.997358994E-1,2.316070426E-1,-3.196839443E-1,7.179991612E-1
6.586312500E-2,-6.566760854E-1,3.182136619E-1,-1.788859150E-1,7.513212272E-1
7.582612500E-2,-7.206357077E-2,3.814530534E-1,1.490638141E0,1.540357640E0
8.579012500E-2,-6.702813868E-1,3.748983246E-1,1.218411515E0,1.440261265E0
9.575312500E-2,-1.435590845E-1,6.144131416E-1,1.023289636E0,1.202179021E0
1.057171250E-1,-6.300064963E-1,1.751860893E-1,1.470520357E0,1.609356540E0
1.156801250E-1,-4.988087180E-1,1.560481524E-1,1.300371937E0,1.401473631E0
1.256441250E-1,-2.019085957E-1,1.800591588E-1,1.450260048E0,1.475277122E0
1.356081250E-1,3.113225721E-1,1.806111360E-1,2.000579227E0,2.032697560E0
1.455711250E-1,1.024219490E0,1.695768553E-1,2.097055070E0,2.339961931E0
1.555351250E-1,1.032172580E0,-2.006928134E-1,1.802044475E0,2.086389736E0
1.654981250E-1,1.095043743E0,-4.446234477E-1,1.142190428E0,1.643596600E0
1.754621250E-1,1.323883737E0,-5.498277211E-1,-3.374925166E-1,1.472711741E0
1.854251250E-1,3.747240776E-1,-8.043359685E-1,-1.095972866E0,1.410152831E0
1.953891250E-1,-4.635302733E-1,-6.875898761E-1,-4.843209256E-1,9.603160474E-1
2.053521250E-1,-4.568201548E-1,-2.370952392E-1,-1.937650323E-1,5.499488103E-1
2.153161250E-1,-5.039792646E-1,-8.037231803E-2,2.805482376E-1,5.823762721E-1
2.252791250E-1,-4.512055121E-1,-1.788107783E-1,-4.421532914E-2,4.873548029E-1
2.352431250E-1,-1.670240779E0,-5.113226366E-1,-9.997269653E-1,2.012612507E0
2.452061250E-1,-2.813659122E0,-5.962668926E-1,-1.252063118E0,3.136857331E0
2.551701250E-1,-1.886822670E0,1.479053199E-2,-1.316558638E0,2.300792297E0
2.651331250E-1,-6.376076574E-1,5.791444910E-1,-1.307692505E0,1.565890019E0
2.750971250E-1,9.109596536E-3,4.857369751E-1,-6.836601086E-1,8.386981208E-1
2.850601250E-1,5.742133878E-1,2.873508883E-1,-3.096493913E-1,7.128634464E-1
2.950241250E-1,8.822651736E-1,1.103778899E-1,-2.595467931E-1,9.262503188E-1
3.049871250E-1,9.057398441E-1,-8.711181879E-3,-3.749160124E-1,9.803073836E-1
3.149511250E-1,2.575258492E-1,-1.649990702E-1,-5.899005903E-1,6.644749526E-1
3.249151250E-1,-4.157355711E-1,-2.446182668E-1,-5.462762685E-1,7.287605389E-1
3.348781250E-1,-4.637281284E-1,-1.664544421E-1,-5.673509493E-2,4.959533541E-1
3.448421250E-1,-9.500746027E-2,-1.764876795E-1,6.041816837E-1,6.365609361E-1
3.548051250E-1,3.812776369E-1,-5.385080963E-1,6.175092423E-1,9.037041942E-1
3.647691250E-1,5.934684151E-1,-8.956782478E-1,2.817944254E-1,1.110789081E0
3.747321250E-1,5.812861799E-1,-9.329565865E-1,2.084557231E-1,1.118818754E0
3.846961250E-1,2.963560389E-1,-9.849424267E-1,-3.335129017E-1,1.081281342E0
3.946591250E-1,-5.359565176E-2,-7.400592810E-1,-1.609791679E0,1.772565791E0
4.046231250E-1,7.200466007E-2,-5.368919259E-1,-1.599226345E0,1.688479349E0
4.145861250E-1,6.334243400E-1,-3.606849128E-1,-8.399104285E-1,1.112101402E0
4.245501250E-1,5.720032865E-1,-3.206145287E-2,-2.479763228E-1,6.242659314E-1
4.345131250E-1,4.332058820E-1,2.721902275E-1,3.315267487E-1,6.096432082E-1
4.444771250E-1,6.246809985E-1,4.531948811E-1,5.536564779E-1,9.498144270E-1
4.544401250E-1,1.124164120E0,4.422395378E-1,8.574883282E-1,1.481420605E0
4.644041250E-1,9.144280026E-1,3.206882036E-1,1.296951754E0,1.618982195E0
4.743681250E-1,1.286434952E-1,9.453310490E-2,1.188812617E0,1.199483679E0
4.843311250E-1,-3.161281428E-1,-1.474591774E-1,8.424867117E-1,9.118470656E-1
4.942951250E-1,-1.820193648E-1,-3.214325541E-1,5.768915588E-1,6.850210264E-1
5.042581250E-1,1.536328504E-1,-3.663011634E-1,2.614928927E-1,4.755608562E-1
5.142221250E-1,5.229813268E-1,-2.655828738E-1,-8.982843518E-2,5.933909999E-1
5.241851250E-1,2.856086738E-1,-1.562913966E-1,-6.961132161E-1,7.684874266E-1
5.341491250E-1,-1.559509059E-1,-1.240545273E-1,-1.385532394E0,1.399789350E0
5.441121250E-1,-1.792233359E-1,-1.163572526E-1,-1.626115351E0,1.640094860E0
5.540761250E-1,-3.456745986E-3,1.147445905E-1,-1.175675239E0,1.181266497E0
5.640391250E-1,-3.210675051E-2,5.729025882E-1,-1.868490918E-1,6.034573739E-1
5.740031250E-1,-3.192035224E-1,9.635848868E-1,6.958800584E-1,1.230705399E0
5.839661250E-1,-3.300192634E-1,1.141267737E0,1.076926584E0,1.603488581E0
5.939301250E-1,-7.629095237E-2,9.120393419E-1,1.236783028E0,1.538592971E0
6.038931250E-1,1.605810967E-1,4.311228114E-1,7.343313485E-1,8.665423802E-1
6.138571250E-1,2.850624342E-1,-7.423858881E-2,4.327886832E-1,5.235245971E-1
6.238201250E-1,8.670152698E-2,-2.525441676E-1,2.158485040E-1,3.433457267E-1
6.337841250E-1,-4.187818974E-1,-1.368195838E-1,9.521108955E-2,4.507360953E-1
6.437471250E-1,-6.666339668E-1,-9.863726556E-2,1.864424179E-1,6.992073591E-1
6.537111250E-1,1.026276065E-1,-1.639845783E-1,6.459512687E-1,6.742969739E-1
6.636751250E-1,8.399718974E-1,4.685900152E-2,7.009057403E-1,1.094996535E0
6.736381250E-1,6.435542026E-1,-2.679205906E-1,2.837875950E-1,7.526478949E-1
6.836021250E-1,1.445909281E0,1.220945406E-1,7.329367876E-2,1.452904914E0
6.935651250E-1,2.409286445E0,1.087646431E0,1.658855081E-3,2.643414210E0
7.035291250E-1,3.002279189E0,8.906782937E-1,1.644889006E-1,3.135928053E0
7.134921250E-1,3.184016207E0,6.299708283E-1,2.025310318E-1,3.252051855E0
7.234561250E-1,3.109269787E0,5.605567771E-1,2.863602237E-1,3.172346874E0
7.334191250E-1,3.264555463E0,5.217564082E-1,3.882826012E-1,3.328710786E0
7.433831250E-1,3.454243231E0,6.591203678E-1,5.441939288E-1,3.558424229E0
7.533461250E-1,3.545572354E0,8.496454579E-1,8.238814563E-1,3.737881938E0
7.633101250E-1,3.628973823E0,8.104106408E-1,9.156516056E-1,3.829443076E0
7.732731250E-1,3.750718407E0,7.248284537E-1,8.568328553E-1,3.915025849E0
7.832371250E-1,4.087452248E0,6.923623735E-1,7.697976351E-1,4.216541229E0
7.932001250E-1,4.641474761E0,8.025063747E-1,6.668521410E-1,4.757309767E0
8.031641250E-1,4.910826750E0,1.008744103E0,3.524051093E-1,5.025731131E0
8.131281250E-1,4.971779296E0,9.161744928E-1,2.821411653E-1,5.063355479E0
8.230911250E-1,4.971790990E0,7.439622974E-1,4.983568744E-1,5.051786330E0
8.330551250E-1,4.816438072E0,5.258477050E-1,6.720777977E-1,4.891449690E0
8.430181250E-1,4.692167782E0,3.029319638E-1,7.306019944E-1,4.758359543E0
8.529821250E-1,4.668065852E0,2.248236877E-1,9.797984849E-1,4.775080058E0
