"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.952824000E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
5.444063600E-2,8.059054613E-3,-3.231906891E-2,-2.833625674E-2,4.373115620E-2
5.935303200E-2,5.826932192E-2,-5.663490295E-2,-3.435938433E-2,8.822354221E-2
6.426542700E-2,1.619089246E-1,-6.038093567E-2,-5.412597209E-2,1.810800323E-1
6.917782300E-2,2.631740272E-1,-7.121467590E-2,-7.186725736E-2,2.819521260E-1
7.409021900E-2,3.529896736E-1,-7.323169708E-2,-5.597215518E-2,3.648252641E-1
7.900261500E-2,4.080024362E-1,-8.528232574E-2,-5.230281502E-2,4.200888566E-1
8.391501100E-2,4.235041142E-1,-8.297157288E-2,-5.459143221E-2,4.349945299E-1
8.882740700E-2,4.319061637E-1,-9.503841400E-2,-7.691948861E-2,4.488784269E-1
9.373980200E-2,4.432068467E-1,-1.071205139E-1,-7.246509939E-2,4.616907018E-1
9.865219800E-2,4.516380429E-1,-5.826377869E-2,-3.674202040E-2,4.568605540E-1
1.035645940E-1,4.565979838E-1,3.430843353E-2,-1.958055794E-2,4.583035956E-1
1.084769900E-1,4.178791642E-1,4.486560822E-2,1.430679858E-2,4.205242005E-1
1.133893860E-1,3.265291452E-1,4.604434967E-2,4.232871905E-2,3.324651640E-1
1.183017820E-1,1.981148124E-1,4.644393921E-4,1.382467151E-2,1.985971201E-1
1.232142290E-1,8.531707525E-2,-1.084327698E-2,-3.903083503E-2,9.444567787E-2
1.281266250E-1,-2.055919170E-2,-2.828216553E-2,-1.065962315E-1,1.121843029E-1
1.330390210E-1,-9.348046780E-2,-1.888275146E-3,-2.183688432E-1,2.375439225E-1
1.379514170E-1,-1.264914870E-1,-3.813171387E-2,-3.142763376E-1,3.409160311E-1
1.428638130E-1,-7.359367609E-2,-6.588554382E-2,-3.734278381E-1,3.862709985E-1
1.477762090E-1,-1.124215126E-2,-7.203292847E-2,-4.095708132E-1,4.160088698E-1
1.526886040E-1,4.457271099E-2,-7.587242126E-2,-3.461765051E-1,3.571855590E-1
1.576010000E-1,9.441906214E-2,-6.834888458E-2,-2.580971718E-1,2.831972447E-1
1.625133960E-1,1.386378407E-1,-8.888912201E-2,-1.870023906E-1,2.491819034E-1
1.674257920E-1,1.775580049E-1,-1.042451859E-1,-1.293102503E-1,2.431358564E-1
1.723381880E-1,1.652774811E-1,-1.077308655E-1,-7.023942471E-2,2.094186284E-1
1.772505840E-1,1.934036613E-1,-1.274299622E-1,4.399932921E-3,2.316521764E-1
1.821629790E-1,1.633661985E-1,-7.043647766E-2,8.052258193E-2,1.952785150E-1
1.870753750E-1,1.853554845E-1,3.011703491E-3,1.793637574E-1,2.579478309E-1
1.919877710E-1,2.712559700E-1,1.041488647E-1,2.959947884E-1,4.147766894E-1
1.969001670E-1,3.517428637E-1,1.998949051E-1,4.491905272E-1,6.045272078E-1
2.018126150E-1,4.754742980E-1,2.164239883E-1,6.177070141E-1,8.089975933E-1
