"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.486844500E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
4.978063200E-2,-4.743564129E-2,4.431629181E-2,6.587266922E-3,6.524925953E-2
5.469287200E-2,-6.520330906E-2,5.513095856E-2,2.795171738E-2,8.984538167E-2
5.960505900E-2,-7.304346561E-2,4.668998718E-2,8.406639099E-2,1.207578605E-1
6.451729900E-2,-2.159488201E-2,2.367210388E-2,1.412329674E-1,1.448221617E-1
6.942948600E-2,1.783013344E-2,1.910495758E-2,1.779179573E-1,1.798268962E-1
7.434172600E-2,7.630157471E-2,1.526927948E-2,2.342584133E-1,2.468442533E-1
7.925391300E-2,1.391091347E-1,-1.762294769E-2,2.563455105E-1,2.921899047E-1
8.416615300E-2,2.141658068E-1,-1.372337341E-2,2.857823372E-1,3.573889590E-1
8.907834000E-2,2.762807608E-1,2.555656433E-2,2.892072201E-1,4.007805046E-1
9.399058000E-2,3.169977665E-1,1.021547318E-1,2.812182903E-1,4.358978091E-1
9.890276800E-2,3.212968111E-1,1.810512543E-1,3.216321468E-1,4.893449043E-1
1.038150070E-1,2.457588911E-1,2.424983978E-1,7.396585941E-1,8.162706300E-1
1.087271950E-1,2.480512857E-1,1.925487518E-1,9.797337055E-1,1.028825834E0
1.136394340E-1,2.442167997E-1,1.834173203E-1,8.963370323E-1,9.469444726E-1
1.185516220E-1,2.430714369E-1,2.171955109E-1,6.961269379E-1,7.686678912E-1
1.234638610E-1,2.099529505E-1,2.491197586E-1,4.531240463E-1,5.580880727E-1
1.283760490E-1,1.346374750E-1,2.255868912E-1,2.551345825E-1,3.662108004E-1
1.332882880E-1,4.348683357E-2,2.176380157E-1,1.432135105E-1,2.641354202E-1
1.382004760E-1,-6.797325611E-2,2.291088104E-1,4.609465599E-2,2.433843213E-1
1.431127150E-1,-1.559480429E-1,2.728376389E-1,7.977962494E-3,3.143625568E-1
1.480249030E-1,-1.966214180E-1,2.789230347E-1,-4.481410980E-2,3.441894038E-1
1.529371430E-1,-2.492409945E-1,2.328624725E-1,-4.075407982E-2,3.435213231E-1
1.578493300E-1,-3.042116165E-1,1.846885681E-1,-3.705191612E-2,3.578091940E-1
1.627615700E-1,-3.501415253E-1,1.318702698E-1,-2.877402306E-2,3.752556464E-1
1.676737570E-1,-3.602125645E-1,9.968566895E-2,-3.199076653E-2,3.751182925E-1
1.725859970E-1,-3.222007751E-1,4.350471497E-2,-3.938198090E-2,3.275010537E-1
1.774981840E-1,-3.558019400E-1,-3.596878052E-2,-8.305144310E-2,3.671325590E-1
1.824104240E-1,-4.102531075E-1,-6.412220001E-2,-1.434350014E-1,4.393095360E-1
1.873226110E-1,-4.388650060E-1,-1.248931885E-2,-2.157924175E-1,4.892083851E-1
1.922347990E-1,-4.796454906E-1,6.566047668E-2,-3.164751530E-1,5.783836247E-1
1.971470380E-1,-5.021514297E-1,1.210212708E-1,-3.823297024E-1,6.426338052E-1
2.020592780E-1,-4.859244227E-1,1.241931915E-1,-4.400815964E-1,6.672468096E-1
2.069714650E-1,-4.390100837E-1,8.603668213E-2,-4.553179741E-1,6.383154563E-1
2.118837050E-1,-3.691657186E-1,5.408477783E-2,-4.244220257E-1,5.651040142E-1
2.167958930E-1,-3.025355935E-1,9.434700012E-3,-3.973836899E-1,4.995303753E-1
2.217080800E-1,-1.965861917E-1,-1.975727081E-2,-3.949682713E-1,4.416292742E-1
2.266203200E-1,-1.216812134E-1,-1.069068909E-2,-4.095001221E-1,4.273300346E-1
2.315325070E-1,-3.436267376E-2,1.466464996E-2,-3.870410919E-1,3.888401370E-1
2.364447470E-1,7.017338276E-2,2.786540985E-2,-3.307361603E-1,3.392450330E-1
2.413569340E-1,1.498495936E-1,2.216148376E-2,-2.716255188E-1,3.110087692E-1
2.462691740E-1,1.774106622E-1,-1.843357086E-2,-2.188906670E-1,2.823605207E-1
2.511813610E-1,1.915336847E-1,-6.753540039E-2,-1.837272644E-1,2.738647301E-1
2.560936010E-1,1.971496344E-1,-7.825756073E-2,-1.702108383E-1,2.719631475E-1
2.610057880E-1,1.520295143E-1,-9.357643127E-2,-1.520688534E-1,2.345089719E-1
2.659180280E-1,1.178669333E-1,-1.157073975E-1,-1.411218643E-1,2.172468559E-1
2.708302150E-1,6.840521097E-2,-1.093454361E-1,-1.676890850E-1,2.115545474E-1
2.757424550E-1,1.552259922E-2,-7.267951965E-2,-2.381412983E-1,2.494685183E-1
2.806546430E-1,-6.423717737E-2,-5.317020416E-2,-2.836883068E-1,2.956899406E-1
2.855668820E-1,-1.329956055E-1,-4.570388794E-2,-2.815186977E-1,3.146894559E-1
2.904790700E-1,-1.418901682E-1,-3.824329376E-2,-2.632091045E-1,3.014538141E-1
2.953913090E-1,-9.689062834E-2,-4.953479767E-2,-2.572991848E-1,2.793642077E-1
3.003034970E-1,-1.000112295E-1,-9.570884705E-2,-2.822511196E-1,3.143694068E-1
3.052157360E-1,-1.036959291E-1,-1.526699066E-1,-2.763266563E-1,3.322910879E-1
3.101279240E-1,-9.872120619E-2,-2.297229767E-1,-2.163474560E-1,3.306429256E-1
3.150401630E-1,-1.015843451E-1,-2.254800797E-1,-2.207708359E-1,3.315123036E-1
3.199523510E-1,-1.094786525E-1,-1.648988724E-1,-2.414393425E-1,3.122021293E-1
3.248645900E-1,-1.195935011E-1,-1.312007904E-1,-2.500834465E-1,3.066887398E-1
3.297767780E-1,-1.104376912E-1,-1.427278519E-1,-2.564022541E-1,3.135439989E-1
3.346890180E-1,-6.345024705E-2,-1.704406738E-1,-2.699794769E-1,3.255224648E-1
3.396012050E-1,-2.854952216E-2,-2.140941620E-1,-2.388970852E-1,3.220608680E-1
3.445134450E-1,-3.184407949E-3,-2.734394073E-1,-2.086598873E-1,3.439741248E-1
3.494256320E-1,2.900195122E-2,-3.341588974E-1,-1.837875843E-1,3.824671986E-1
3.543378720E-1,1.569792628E-2,-3.585681915E-1,-1.900076866E-1,4.061040431E-1
3.592500590E-1,-4.955586791E-2,-3.613500595E-1,-2.363567352E-1,4.346195530E-1
3.641622470E-1,-1.330345571E-1,-3.404693604E-1,-3.010380268E-1,4.735414156E-1
3.690744860E-1,-2.178349793E-1,-3.245334625E-1,-3.603479862E-1,5.316246022E-1
3.739866740E-1,-2.757290602E-1,-3.063287735E-1,-3.744618893E-1,5.568532469E-1
3.788989130E-1,-3.048099279E-1,-3.377323151E-1,-4.079122543E-1,6.110356913E-1
3.838111010E-1,-3.267304599E-1,-3.424692154E-1,-4.323463440E-1,6.410626476E-1
3.887233400E-1,-3.322245479E-1,-3.799114227E-1,-4.786455631E-1,6.955626603E-1
3.936355280E-1,-3.687534332E-1,-3.929452896E-1,-4.757525921E-1,7.188362985E-1
3.985477680E-1,-3.675501943E-1,-3.795213699E-1,-4.504165649E-1,6.942655814E-1
4.034599550E-1,-3.195525706E-1,-3.683681488E-1,-4.240970612E-1,6.462718126E-1
4.083721950E-1,-3.057757020E-1,-3.760099411E-1,-3.990983963E-1,6.278230528E-1
4.132843820E-1,-2.336743772E-1,-3.809995651E-1,-3.610157967E-1,5.745405022E-1
4.181966220E-1,-1.748646200E-1,-3.999452591E-1,-3.595421314E-1,5.655125019E-1
4.231088090E-1,-1.176015362E-1,-4.114532471E-1,-3.184072971E-1,5.333920722E-1
4.280210490E-1,-7.613283396E-2,-4.392547607E-1,-2.877647877E-1,5.306124068E-1
4.329332360E-1,-4.547540843E-2,-4.382371902E-1,-2.698659897E-1,5.166696237E-1
4.378454240E-1,-6.418216974E-3,-4.063920975E-1,-2.574574947E-1,4.811237803E-1
4.427576630E-1,-2.506752312E-2,-3.795795441E-1,-2.551450729E-1,4.580480534E-1
4.476698510E-1,-2.961676754E-2,-3.506650925E-1,-2.343127728E-1,4.227832015E-1
4.525820900E-1,-9.591094404E-2,-3.575630188E-1,-2.115664482E-1,4.263925229E-1
4.574942780E-1,-1.144498140E-1,-3.738727570E-1,-1.867537498E-1,4.333088522E-1
4.624065180E-1,-1.143134683E-1,-4.019031525E-1,-1.597242355E-1,4.473315822E-1
4.673187050E-1,-1.408208460E-1,-4.273595810E-1,-1.351177692E-1,4.698122324E-1
4.722309450E-1,-1.226220056E-1,-4.242324829E-1,-1.223955154E-1,4.582466781E-1
4.771431320E-1,-1.405378133E-1,-4.519920349E-1,-1.262667179E-1,4.898887227E-1
4.820553720E-1,-1.395100057E-1,-4.511051178E-1,-1.205310822E-1,4.873259800E-1
4.869675590E-1,-1.456422806E-1,-4.266281128E-1,-1.360445023E-1,4.708835600E-1
4.918797990E-1,-1.325172335E-1,-4.237804413E-1,-1.466112137E-1,4.675954743E-1
4.967919860E-1,-1.263184696E-1,-4.399271011E-1,-1.784470081E-1,4.912591422E-1
5.017042260E-1,-9.590566903E-2,-4.795722961E-1,-1.793317795E-1,5.209101378E-1
5.066164130E-1,-6.757200509E-2,-4.902944565E-1,-1.711602211E-1,5.236892697E-1
5.115286530E-1,-7.459002733E-2,-4.866018295E-1,-1.516840458E-1,5.151243174E-1
5.164408400E-1,-3.648874164E-2,-5.515813828E-1,-1.162557602E-1,5.648795021E-1
5.213530800E-1,-3.926689923E-2,-6.063299179E-1,-1.054062843E-1,6.166752334E-1
