"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.514876900E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
5.006121700E-2,7.074356079E-3,4.803657532E-3,2.178564668E-2,2.340376125E-2
5.497366500E-2,2.961611748E-2,-1.587867737E-3,7.559826970E-2,8.120796833E-2
5.988611300E-2,2.996686101E-2,5.779266357E-4,1.005815566E-1,1.049523524E-1
6.479856100E-2,5.868449807E-2,-1.299762726E-2,1.008890271E-1,1.174368103E-1
6.971100900E-2,7.666280866E-2,-2.687835693E-2,1.117988527E-1,1.381977415E-1
7.462350900E-2,7.324424386E-2,-5.188465118E-2,1.226476431E-1,1.519841460E-1
7.953595700E-2,1.006407440E-1,-6.649303436E-2,8.053511381E-2,1.450371936E-1
8.444840500E-2,1.176780462E-1,-6.566238403E-2,6.604775786E-2,1.500732407E-1
8.936085200E-2,1.515909731E-1,-6.143379211E-2,4.978039861E-2,1.709737466E-1
9.427330000E-2,1.972532868E-1,-7.344245911E-2,4.234206676E-2,2.146986367E-1
9.918574800E-2,2.083031237E-1,-8.505058289E-2,-1.206129789E-3,2.250005505E-1
1.040981960E-1,2.096598297E-1,-8.749198914E-2,-4.136213660E-2,2.309175583E-1
1.090106440E-1,1.951165199E-1,-4.356861115E-2,-4.557397962E-2,2.050504032E-1
1.139230920E-1,1.697687358E-1,-4.969024658E-2,-4.106444120E-2,1.815952438E-1
1.188355400E-1,1.224717349E-1,-4.439926147E-2,-5.545347929E-2,1.415828684E-1
1.237479880E-1,9.233253449E-2,-5.307579041E-2,-7.213363051E-2,1.286296898E-1
1.286604880E-1,7.567951083E-2,-2.977180481E-2,-4.353019595E-2,9.224221745E-2
1.335729360E-1,7.609136403E-2,-5.496978760E-3,1.694729924E-2,7.814936600E-2
1.384853840E-1,1.312415153E-1,2.665519714E-2,8.103185892E-2,1.565279433E-1
1.433978320E-1,1.816892028E-1,3.453922272E-2,1.126832068E-1,2.165673785E-1
1.483102800E-1,2.620940506E-1,4.897975922E-2,1.732437909E-1,3.179712554E-1
1.532227270E-1,3.625037074E-1,4.684352875E-2,1.794320643E-1,4.071843806E-1
1.581351750E-1,4.756655097E-1,1.274108887E-2,1.312898993E-1,4.936162985E-1
1.630476230E-1,5.395958424E-1,2.989768982E-3,7.699161768E-3,5.396590488E-1
1.679600710E-1,5.816878080E-1,1.434135437E-2,-8.573687077E-2,5.881472532E-1
1.728725190E-1,5.820631981E-1,3.683280945E-2,-1.875735670E-1,6.126484028E-1
1.777849670E-1,5.812359452E-1,4.012966156E-2,-2.636211514E-1,6.394855161E-1
1.826974150E-1,5.722002983E-1,3.646850586E-2,-2.990686297E-1,6.466723889E-1
1.876099150E-1,5.897080898E-1,2.606964111E-2,-2.861836553E-1,6.560002606E-1
1.925223630E-1,6.470227242E-1,5.777263641E-2,-2.171211094E-1,6.849216446E-1
1.974348110E-1,7.220641971E-1,1.094398499E-1,-1.511752605E-1,7.457933660E-1
2.023472590E-1,7.773400545E-1,1.550140381E-1,-4.828077555E-2,7.941145671E-1
2.072597070E-1,8.343377709E-1,2.017021179E-1,8.420655131E-2,8.624929007E-1
2.121721550E-1,9.416198730E-1,2.169733047E-1,1.854584217E-1,9.839310070E-1
2.170846020E-1,1.013790131E0,2.412815094E-1,2.219003141E-1,1.065470293E0
2.219970500E-1,1.077121615E0,2.394628525E-1,2.677138448E-1,1.135431255E0
2.269094980E-1,1.150283694E0,2.425022125E-1,2.574446201E-1,1.203427452E0
2.318219980E-1,1.237660289E0,2.362785339E-1,2.648527324E-1,1.287547089E0
2.367344460E-1,1.322667241E0,2.373561859E-1,2.147149444E-1,1.360841320E0
2.416468940E-1,1.400532007E0,2.408962250E-1,1.642509103E-1,1.430559071E0
2.465593420E-1,1.541446209E0,2.351741791E-1,1.435873210E-1,1.565880145E0
2.514717900E-1,1.687688589E0,2.274312973E-1,1.028950214E-1,1.706049576E0
2.563842380E-1,1.876417875E0,2.411203384E-1,1.361829937E-1,1.896741645E0
2.612966860E-1,2.101931334E0,2.289810181E-1,1.811524034E-1,2.122113058E0
2.662091340E-1,2.283832788E0,2.360839844E-1,2.284993827E-1,2.307344756E0
2.711215820E-1,2.444171667E0,2.807807922E-1,2.904843986E-1,2.477336105E0
2.760340300E-1,2.543673515E0,3.552970886E-1,3.277077973E-1,2.589189714E0
2.809465300E-1,2.588835239E0,3.793182373E-1,2.922445536E-1,2.632747064E0
2.858589770E-1,2.649499416E0,3.397445679E-1,2.353810370E-1,2.681543914E0
2.907714250E-1,2.606258869E0,2.870616913E-1,1.503714919E-1,2.626328482E0
2.956838730E-1,2.555566788E0,2.543392181E-1,1.855820417E-3,2.568192650E0
3.005963210E-1,2.467319965E0,2.552804947E-1,-2.311726660E-1,2.491240001E0
3.055087690E-1,2.349394798E0,2.587366104E-1,-5.389900208E-1,2.424275313E0
3.104212170E-1,2.216488838E0,1.894578934E-1,-8.181166053E-1,2.370238773E0
3.153336650E-1,2.172473431E0,6.749629974E-2,-1.046865702E0,2.412493390E0
3.202461130E-1,2.194843054E0,-6.635475159E-2,-1.276723385E0,2.540031808E0
3.251585610E-1,2.320439339E0,-2.073307037E-1,-1.440621972E0,2.739126943E0
3.300710610E-1,2.484214306E0,-3.154449463E-1,-1.559841871E0,2.950242854E0
3.349835090E-1,2.648550987E0,-3.537807465E-1,-1.602931499E0,3.115986608E0
3.398959570E-1,2.889354706E0,-3.424787521E-1,-1.573847651E0,3.307968975E0
3.448084050E-1,3.092953205E0,-3.578529358E-1,-1.445149422E0,3.432619277E0
3.497208520E-1,3.283983707E0,-4.113864899E-1,-1.224865437E0,3.529034312E0
3.546333000E-1,3.429866314E0,-4.742984772E-1,-9.298079610E-1,3.585175703E0
3.595457480E-1,3.505127907E0,-5.181674957E-1,-6.118274331E-1,3.595657381E0
3.644581960E-1,3.550390720E0,-4.795684814E-1,-2.487032115E-1,3.591255140E0
3.693706440E-1,3.449391365E0,-3.548040390E-1,2.053250074E-1,3.473664499E0
3.742831440E-1,3.108274937E0,-1.094255447E-1,5.975788832E-1,3.167088182E0
3.791955920E-1,2.764976501E0,9.000015259E-2,8.836817145E-1,2.904150212E0
3.841080400E-1,2.383092165E0,1.995124817E-1,1.041042566E0,2.608199211E0
3.890204880E-1,1.969096541E0,2.229356766E-1,1.181327105E0,2.307070704E0
3.939329360E-1,1.576752901E0,2.442283630E-1,1.284324288E0,2.048239752E0
3.988453840E-1,1.235682845E0,2.446546555E-1,1.234862804E0,1.763988135E0
4.037578320E-1,8.950110674E-1,2.080688477E-1,1.010728002E0,1.365982631E0
4.086702800E-1,6.040914059E-1,1.326608658E-1,7.263695002E-1,9.540115213E-1
4.135827800E-1,4.168235064E-1,5.199909210E-2,4.517023861E-1,6.168312465E-1
4.184952270E-1,2.569011450E-1,-1.190233231E-1,1.541069448E-1,3.223564799E-1
4.234076750E-1,2.004603148E-1,-2.399930954E-1,-8.052164316E-2,3.229005399E-1
4.283201230E-1,2.118058205E-1,-3.472242355E-1,-2.119341344E-1,4.586310637E-1
4.332325710E-1,2.887408733E-1,-4.553127289E-1,-2.731024921E-1,6.043723556E-1
4.381450190E-1,4.313037395E-1,-5.431766510E-1,-2.347095162E-1,7.322242463E-1
4.430574670E-1,6.347036362E-1,-6.656475067E-1,-1.241975725E-1,9.280950091E-1
4.479699150E-1,8.252599239E-1,-8.579130173E-1,2.207045257E-2,1.190611520E0
4.528824150E-1,9.940590858E-1,-9.820871353E-1,1.919161975E-1,1.410489431E0
4.577948630E-1,1.068140507E0,-1.017746925E0,3.712172508E-1,1.521359653E0
4.627073110E-1,1.015803099E0,-9.802112579E-1,5.367429256E-1,1.510219525E0
4.676197590E-1,8.762001991E-1,-8.915882111E-1,7.177289128E-1,1.441454515E0
4.725322070E-1,6.380465031E-1,-7.760200500E-1,8.626251817E-1,1.324172444E0
4.774446550E-1,4.323589802E-1,-7.402544022E-1,1.027102709E0,1.337853072E0
4.823571020E-1,1.825790405E-1,-7.264909744E-1,1.114741445E0,1.343046064E0
4.872695500E-1,-7.355666161E-2,-7.177810669E-1,1.146022916E0,1.354248414E0
4.921820500E-1,-3.389407396E-1,-6.784276962E-1,1.098075271E0,1.334508997E0
4.970944980E-1,-5.666079521E-1,-6.418046951E-1,1.011932254E0,1.325505460E0
5.020069460E-1,-7.999690771E-1,-5.912189484E-1,9.300828576E-1,1.361816614E0
5.069193940E-1,-1.027384400E0,-5.528144836E-1,8.138232827E-1,1.422473513E0
5.118318420E-1,-1.300990105E0,-4.909391403E-1,7.245294452E-1,1.567973026E0
5.167442900E-1,-1.532863140E0,-4.365873337E-1,6.971179247E-1,1.739612401E0
5.216567380E-1,-1.709457755E0,-3.872556686E-1,7.641135454E-1,1.912088460E0
5.265691860E-1,-1.879139423E0,-3.119935989E-1,8.750838041E-1,2.096253001E0
5.314816340E-1,-1.940609336E0,-2.535915375E-1,1.072638154E0,2.231776394E0
5.363941340E-1,-1.952215433E0,-2.520809174E-1,1.349507451E0,2.386600144E0
5.413065820E-1,-1.954870582E0,-2.997617722E-1,1.598906040E0,2.543202044E0
5.462190300E-1,-1.967515826E0,-3.701028824E-1,1.755395651E0,2.662613108E0
5.511314770E-1,-1.977848053E0,-4.558601379E-1,1.846401930E0,2.743882554E0
5.560439250E-1,-2.028042316E0,-5.404119492E-1,1.837047577E0,2.789219337E0
5.609563730E-1,-2.083822727E0,-6.405334473E-1,1.716085792E0,2.774446017E0
5.658688210E-1,-2.139466763E0,-7.586708069E-1,1.471960664E0,2.705469944E0
5.707813210E-1,-2.198626757E0,-8.688344955E-1,1.175924778E0,2.640384835E0
5.756937690E-1,-2.255331993E0,-9.761343002E-1,9.127290845E-1,2.621532939E0
5.806062170E-1,-2.242063284E0,-1.092746735E0,6.855199933E-1,2.586673705E0
5.855186650E-1,-2.277112722E0,-1.188003540E0,5.140042901E-1,2.619311965E0
5.904311130E-1,-2.466192961E0,-1.281257629E0,3.751132190E-1,2.804360669E0
5.953435610E-1,-2.779322863E0,-1.284790993E0,2.890444398E-1,3.075527623E0
6.002560090E-1,-3.118360996E0,-1.244429588E0,2.287014276E-1,3.365276311E0
6.051685090E-1,-3.533636093E0,-1.127142906E0,2.127141804E-1,3.715142325E0
6.100809570E-1,-3.975756645E0,-9.570264816E-1,3.261966407E-1,4.102309695E0
6.149934050E-1,-4.469807148E0,-7.768392563E-1,5.019264817E-1,4.564491797E0
6.199058520E-1,-4.945565224E0,-6.124010086E-1,7.138091922E-1,5.034200427E0
6.248183000E-1,-5.385606289E0,-4.632225037E-1,9.506543875E-1,5.488449139E0
6.297307480E-1,-5.779666901E0,-2.552728653E-1,1.153944612E0,5.899262826E0
6.346432480E-1,-6.088835716E0,-4.341506958E-2,1.391551971E0,6.245976476E0
6.395556960E-1,-6.290709019E0,1.154527664E-1,1.600105286E0,6.492047922E0
6.444681440E-1,-6.298229218E0,2.905826569E-1,1.909065485E0,6.587614180E0
6.493805920E-1,-6.107934952E0,4.413938522E-1,2.233067513E0,6.518304106E0
6.542930400E-1,-5.887135983E0,5.916929245E-1,2.451832771E0,6.404682235E0
6.592054880E-1,-5.706403732E0,7.222728729E-1,2.609825134E0,6.316320835E0
6.641179360E-1,-5.593122959E0,7.855882645E-1,2.746152878E0,6.280249118E0
6.690303840E-1,-5.550796509E0,8.413829803E-1,2.818417549E0,6.281937972E0
6.739428320E-1,-5.547252178E0,8.943147659E-1,2.838869572E0,6.295314613E0
6.788553320E-1,-5.653082848E0,1.018004417E0,2.647964954E0,6.324981982E0
6.837677800E-1,-5.765019417E0,1.105009079E0,2.393626928E0,6.339238425E0
6.886802270E-1,-5.935343266E0,1.188951492E0,2.098917246E0,6.406821282E0
6.935926750E-1,-6.094777107E0,1.227182388E0,1.843834877E0,6.484752243E0
6.985051230E-1,-6.155622959E0,1.265271187E0,1.677253962E0,6.504289818E0
7.034176230E-1,-6.070895195E0,1.298498154E0,1.609836817E0,6.413535725E0
7.083300710E-1,-5.876793861E0,1.398159027E0,1.543251038E0,6.234835886E0
7.132425190E-1,-5.666282177E0,1.485292435E0,1.510840178E0,6.049420251E0
7.181549670E-1,-5.507885933E0,1.624087334E0,1.522296190E0,5.940694640E0
7.230674150E-1,-5.329539776E0,1.776082039E0,1.504120588E0,5.815568792E0
7.279798630E-1,-5.157390594E0,1.898379326E0,1.540104151E0,5.707402439E0
7.328923110E-1,-4.986658096E0,2.033972740E0,1.544703960E0,5.602670292E0
7.378048110E-1,-4.850733757E0,2.189900398E0,1.542306304E0,5.541118161E0
7.427172590E-1,-4.742474079E0,2.356542587E0,1.521318316E0,5.509878654E0
7.476297070E-1,-4.600258827E0,2.564783096E0,1.527233362E0,5.483879589E0
7.525421550E-1,-4.441260338E0,2.792958260E0,1.560160041E0,5.473527983E0
7.574546020E-1,-4.275400162E0,3.007646561E0,1.603699088E0,5.467799845E0
7.623670500E-1,-4.103113174E0,3.201797485E0,1.696309447E0,5.473984892E0
7.672794980E-1,-3.922245502E0,3.392163277E0,1.797655225E0,5.488382802E0
7.721919980E-1,-3.756641626E0,3.540674210E0,1.917551994E0,5.506880770E0
7.771044460E-1,-3.613253832E0,3.654676437E0,1.963522077E0,5.501607225E0
7.820168940E-1,-3.467887878E0,3.774784088E0,1.997935176E0,5.501543985E0
7.869293420E-1,-3.320154667E0,3.919957161E0,1.939889193E0,5.491143891E0
7.918417900E-1,-3.222199917E0,4.066275597E0,1.846783042E0,5.507066110E0
7.967542380E-1,-3.135308743E0,4.216116905E0,1.718632221E0,5.528064705E0
8.016666860E-1,-3.023543596E0,4.390892982E0,1.557856202E0,5.554158173E0
8.065791860E-1,-2.860708714E0,4.616624832E0,1.374078512E0,5.602229105E0
8.114916340E-1,-2.763551235E0,4.843005180E0,1.167728662E0,5.696973305E0
8.164040820E-1,-2.681694031E0,5.017706871E0,9.842298031E-1,5.773869883E0
8.213165300E-1,-2.562971830E0,5.202953339E0,7.711563110E-1,5.851002487E0
8.262289770E-1,-2.450855255E0,5.420165062E0,6.332386732E-1,5.982129387E0
8.311414250E-1,-2.386413574E0,5.607357025E0,5.176796913E-1,6.115996633E0
8.360539250E-1,-2.336688280E0,5.726722717E0,3.933159113E-1,6.197593291E0
8.409663730E-1,-2.247350931E0,5.904810905E0,2.817292213E-1,6.324298332E0
8.458788210E-1,-2.152224064E0,6.067516327E0,2.471957207E-1,6.442664707E0
8.507912690E-1,-2.087378025E0,6.186391830E0,3.417165279E-1,6.537993659E0
8.557037170E-1,-2.021741152E0,6.266444206E0,3.957939148E-1,6.596393947E0
8.606161650E-1,-1.912364960E0,6.265071869E0,4.168771505E-1,6.563691935E0
8.655286650E-1,-1.832966566E0,6.237518311E0,5.453814268E-1,6.524097026E0
8.704411130E-1,-1.697409630E0,6.236295700E0,7.331562042E-1,6.504621552E0
8.753535610E-1,-1.522201896E0,6.189830780E0,8.776490688E-1,6.434389760E0
8.802660090E-1,-1.311802864E0,6.174555779E0,9.410160780E-1,6.382121675E0
8.851784570E-1,-1.108544588E0,6.087945938E0,1.011860609E0,6.270232750E0
8.900909050E-1,-9.404098392E-1,6.001871109E0,1.096999764E0,6.173348845E0
8.950034050E-1,-7.852576971E-1,5.899720192E0,1.227014184E0,6.076914661E0
8.999158520E-1,-6.406060457E-1,5.772126198E0,1.389462233E0,5.971467344E0
9.048283000E-1,-5.207900405E-1,5.695439339E0,1.555624127E0,5.926990632E0
9.097407480E-1,-4.642120004E-1,5.576518059E0,1.756924510E0,5.865136842E0
9.146531960E-1,-4.686546624E-1,5.429857254E0,1.977227926E0,5.797621690E0
9.195656440E-1,-4.842193425E-1,5.236541748E0,2.183891773E0,5.694314808E0
9.244781440E-1,-4.352245033E-1,5.023023605E0,2.415625572E0,5.590655902E0
9.293905920E-1,-3.461308181E-1,4.837058067E0,2.586992979E0,5.496314216E0
9.343030400E-1,-2.506978810E-1,4.628550529E0,2.627026081E0,5.328001076E0
9.392154880E-1,-1.278345287E-1,4.369130135E0,2.586397886E0,5.078887066E0
9.441279360E-1,4.601260647E-2,4.068707466E0,2.515104055E0,4.783539068E0
9.490403840E-1,2.611872256E-1,3.760954857E0,2.405319214E0,4.471975036E0
9.539528320E-1,4.438998699E-1,3.448408127E0,2.251497507E0,4.142198297E0
9.588653320E-1,5.993648171E-1,3.078777313E0,2.138961792E0,3.796480670E0
9.637777800E-1,7.090608478E-1,2.716720581E0,2.012047291E0,3.454225282E0
9.686902270E-1,8.353626132E-1,2.305082321E0,1.872637749E0,3.085126795E0
9.736026750E-1,9.022135139E-1,1.875103951E0,1.694153309E0,2.683311291E0
9.785151230E-1,9.887753725E-1,1.436415672E0,1.554947734E0,2.336413742E0
9.834276230E-1,1.059206724E0,1.000961304E0,1.449609876E0,2.055531855E0
9.883400710E-1,1.080320954E0,5.734624863E-1,1.327403307E0,1.804979813E0
9.932525190E-1,1.066480637E0,1.633558273E-1,1.240195155E0,1.643821796E0
9.981649670E-1,1.043761730E0,-2.128410339E-1,1.192145705E0,1.598734261E0
1.003077415E0,1.064285040E0,-5.577688217E-1,1.125339985E0,1.646268139E0
1.007989915E0,1.132096052E0,-9.336242676E-1,1.120528579E0,1.846315260E0
1.012902363E0,1.235017180E0,-1.230756760E0,1.298933864E0,2.174226028E0
1.017814811E0,1.425849199E0,-1.516293526E0,1.474280238E0,2.550626240E0
1.022727259E0,1.571055293E0,-1.845083237E0,1.673594713E0,2.945074897E0
1.027639707E0,1.671359539E0,-2.200197220E0,1.847628593E0,3.323859494E0
1.032552155E0,1.815438390E0,-2.583825111E0,1.994973898E0,3.735222832E0
1.037464655E0,1.933865309E0,-2.964834213E0,2.089939356E0,4.110708389E0
1.042377102E0,1.995435476E0,-3.326574326E0,2.168478966E0,4.444115267E0
1.047289550E0,1.920921803E0,-3.585836411E0,2.256546259E0,4.651899005E0
1.052201998E0,1.719115257E0,-3.767075539E0,2.303629875E0,4.738451855E0
1.057114446E0,1.506196737E0,-3.918447495E0,2.266713142E0,4.770833035E0
1.062026946E0,1.297970057E0,-4.137872696E0,2.193814278E0,4.859993601E0
1.066939394E0,1.079840302E0,-4.432270050E0,2.101463556E0,5.022670799E0
1.071851842E0,9.137238264E-1,-4.732267857E0,2.018092632E0,5.225126618E0
1.076764290E0,8.446449041E-1,-4.940190792E0,1.886481524E0,5.355158505E0
1.081676738E0,9.442108274E-1,-5.156609058E0,1.699302793E0,5.510878428E0
1.086589186E0,1.112279654E0,-5.436374187E0,1.499078631E0,5.747918500E0
1.091501686E0,1.330551267E0,-5.745949268E0,1.299279809E0,6.039406237E0
1.096414134E0,1.597464800E0,-5.975698948E0,1.070550561E0,6.277495536E0
1.101326582E0,1.892499924E0,-6.121308327E0,8.672900796E-1,6.465613944E0
1.106239030E0,2.109333277E0,-6.261854172E0,7.534706593E-1,6.650400182E0
1.111151477E0,2.306337357E0,-6.387831211E0,7.596958876E-1,6.833792317E0
1.116063977E0,2.379144192E0,-6.465924263E0,7.665615082E-1,6.932252174E0
1.120976425E0,2.375796080E0,-6.548701286E0,8.510800600E-1,7.018135993E0
1.125888873E0,2.284237862E0,-6.605122566E0,9.348001480E-1,7.051186995E0
1.130801321E0,2.068213701E0,-6.611466408E0,1.034936309E0,7.004290766E0
1.135713769E0,1.872644663E0,-6.632308960E0,1.159060240E0,6.988400447E0
1.140626269E0,1.715350151E0,-6.608025551E0,1.286045790E0,6.947110305E0
1.145538717E0,1.540556312E0,-6.660381317E0,1.413861632E0,6.980902360E0
1.150451165E0,1.390856862E0,-6.691243172E0,1.402435422E0,6.976678515E0
1.155363613E0,1.246910095E0,-6.707830906E0,1.345566511E0,6.954159150E0
1.160276061E0,1.130211353E0,-6.729334831E0,1.293272138E0,6.945061396E0
1.165188509E0,1.050245762E0,-6.758226395E0,1.216501474E0,6.946691011E0
1.170101009E0,1.011930704E0,-6.763663769E0,1.076447845E0,6.923141721E0
1.175013457E0,1.036961436E0,-6.838862896E0,8.822523355E-1,6.973069906E0
1.179925905E0,1.034897685E0,-6.850215912E0,6.596060991E-1,6.959278085E0
1.184838352E0,1.082741022E0,-6.819586754E0,5.271762609E-1,6.925099741E0
1.189750800E0,1.142888069E0,-6.740034103E0,4.652335644E-1,6.852057729E0
1.194663300E0,1.129974842E0,-6.711894035E0,4.590609074E-1,6.821810728E0
1.199575748E0,1.104357958E0,-6.665691376E0,4.778125286E-1,6.773429916E0
1.204488196E0,1.008915305E0,-6.553687096E0,5.409960747E-1,6.652924274E0
1.209400644E0,9.461217523E-1,-6.426128864E0,6.250698566E-1,6.525411165E0
1.214313092E0,8.558931351E-1,-6.347354412E0,6.970710754E-1,6.442621297E0
1.219225592E0,8.096861839E-1,-6.298061371E0,7.572112083E-1,6.394883702E0
1.224138040E0,7.402913570E-1,-6.251856327E0,7.986639738E-1,6.345991094E0
1.229050488E0,6.166880131E-1,-6.184804916E0,8.289902210E-1,6.270513595E0
1.233962936E0,4.342696667E-1,-6.075445175E0,8.557200432E-1,6.150762637E0
1.238875384E0,2.788867354E-1,-5.964456558E0,8.861941099E-1,6.036378040E0
1.243787884E0,2.121365070E-2,-5.885268688E0,9.251919985E-1,5.957584895E0
1.248700332E0,-2.077561617E-1,-5.797244072E0,9.394505024E-1,5.876543942E0
1.253612780E0,-4.039430618E-1,-5.745793343E0,9.028626680E-1,5.830306350E0
1.258525227E0,-5.321784019E-1,-5.711788177E0,8.560523987E-1,5.800048599E0
1.263437675E0,-5.977625847E-1,-5.707163334E0,8.203859329E-1,5.796728949E0
1.268350175E0,-6.226224899E-1,-5.724808693E0,7.238541842E-1,5.803883029E0
1.273262623E0,-6.213952303E-1,-5.719452858E0,5.711343288E-1,5.781389751E0
1.278175071E0,-5.393967628E-1,-5.700760841E0,4.434494972E-1,5.743367522E0
1.283087519E0,-4.171699286E-1,-5.666378975E0,4.073991776E-1,5.696301917E0
1.287999967E0,-2.707730532E-1,-5.640114307E0,4.196646214E-1,5.662183840E0
1.292912467E0,-8.045673370E-2,-5.607497215E0,4.133439064E-1,5.623286538E0
1.297824915E0,1.089832783E-1,-5.604192257E0,4.172258377E-1,5.620758455E0
1.302737363E0,2.602322102E-1,-5.596540451E0,4.862372875E-1,5.623647617E0
1.307649811E0,3.788017035E-1,-5.622616291E0,5.772237778E-1,5.664847039E0
1.312562259E0,4.747340679E-1,-5.701339722E0,6.780388355E-1,5.761109591E0
1.317474759E0,4.861535430E-1,-5.808720112E0,8.193566799E-1,5.886333322E0
1.322387207E0,3.894354105E-1,-5.918488026E0,9.673362970E-1,6.009650569E0
1.327299655E0,2.799788713E-1,-5.994942665E0,1.145625472E0,6.109843161E0
1.332212102E0,1.025109291E-1,-5.980940819E0,1.289986134E0,6.119332136E0
1.337124602E0,-9.798252583E-2,-5.993677139E0,1.343592644E0,6.143208235E0
1.342037050E0,-2.098325491E-1,-6.018671989E0,1.416974545E0,6.186780995E0
1.346949498E0,-2.360447645E-1,-6.060594559E0,1.584315062E0,6.268698250E0
1.351861946E0,-2.319487333E-1,-6.174258709E0,1.771283746E0,6.427496941E0
1.356774394E0,-2.003927231E-1,-6.171023846E0,1.803632021E0,6.432323143E0
1.361686842E0,-1.153091192E-1,-6.099081993E0,1.774698734E0,6.353082161E0
1.366599342E0,5.206835270E-2,-6.001654625E0,1.784417033E0,6.261526451E0
1.371511790E0,2.592313290E-1,-5.969442368E0,1.872695923E0,6.261663763E0
1.376424238E0,3.282274008E-1,-5.820726871E0,1.953294277E0,6.148491935E0
1.381336686E0,2.295886278E-1,-6.056592464E0,1.938204050E0,6.363305600E0
1.386249186E0,-2.420115471E-2,-6.048200130E0,1.997394562E0,6.369528676E0
1.391161634E0,-4.543606043E-1,-5.970541954E0,2.142670393E0,6.359626655E0
1.396074082E0,-9.915900230E-1,-5.938292027E0,2.057003021E0,6.362218512E0
1.400986530E0,-1.538823247E0,-5.829724312E0,2.020592451E0,6.358966613E0
1.405898977E0,-2.054634571E0,-5.566641331E0,2.078437090E0,6.287202849E0
1.410811477E0,-2.543540955E0,-5.137969494E0,1.774585366E0,6.001456851E0
1.415723925E0,-2.883858919E0,-4.561413288E0,1.389110327E0,5.572500422E0
1.420636373E0,-2.958666086E0,-3.981043339E0,1.193390489E0,5.101626401E0
1.425548821E0,-2.652958393E0,-3.423342228E0,1.080861449E0,4.463823666E0
1.430461321E0,-2.123263121E0,-2.864292622E0,9.103234410E-1,3.679824353E0
1.435373769E0,-1.469661713E0,-2.322638035E0,8.683402538E-1,2.882458636E0
1.440286217E0,-6.501017809E-1,-1.788191319E0,1.050657153E0,2.173508907E0
1.445198665E0,2.108807564E-1,-1.317512035E0,1.374056578E0,1.915291136E0
1.450111113E0,9.796311855E-1,-8.787679672E-1,1.707816601E0,2.156049151E0
1.455023613E0,1.618134260E0,-4.761848450E-1,2.064462185E0,2.665917216E0
1.459936061E0,2.145638943E0,-9.498882294E-2,2.389513731E0,3.212874915E0
1.464848509E0,2.461341381E0,3.867483139E-1,2.535567284E0,3.554838548E0
1.469760957E0,2.533030987E0,1.016399384E0,2.408051252E0,3.639783582E0
1.474673405E0,2.370878220E0,1.702690125E0,2.151262999E0,3.626037739E0
1.479585905E0,2.046470404E0,2.373659134E0,1.829819918E0,3.629123824E0
1.484498352E0,1.819000483E0,2.924118996E0,1.567487359E0,3.783682238E0
1.489410800E0,1.507517338E0,3.406723022E0,1.184533715E0,3.909154691E0
1.494323248E0,1.198763251E0,3.876342773E0,7.739897966E-1,4.130632740E0
1.499235748E0,9.819524288E-1,4.390127182E0,4.406237304E-1,4.520132356E0
1.504148196E0,9.466281533E-1,4.864353180E0,2.601301670E-1,4.962429287E0
1.509060644E0,1.089510679E0,5.387459755E0,2.987988591E-1,5.504637762E0
1.513973092E0,1.295596600E0,5.832890511E0,4.440247118E-1,5.991522361E0
1.518885540E0,1.632333040E0,6.313181877E0,6.867159009E-1,6.556855595E0
1.523798040E0,2.052925587E0,6.759146690E0,9.944145679E-1,7.133682624E0
1.528710488E0,2.422350407E0,7.192432404E0,1.265604258E0,7.694193883E0
1.533622936E0,2.722921371E0,7.565362930E0,1.487035394E0,8.176814253E0
1.538535384E0,2.924652815E0,7.859003067E0,1.654547691E0,8.547224775E0
1.543447884E0,3.014140129E0,8.092639923E0,1.670508862E0,8.795820684E0
1.548360332E0,2.984751701E0,8.335597038E0,1.554231167E0,8.989246644E0
1.553272780E0,2.848824024E0,8.594926834E0,1.343916535E0,9.153943263E0
1.558185227E0,2.673270226E0,8.770302773E0,1.156250954E0,9.241293237E0
1.563097675E0,2.462367296E0,8.940655708E0,1.017059207E0,9.329147154E0
1.568010175E0,2.184240341E0,8.998513222E0,9.021807909E-1,9.303659293E0
1.572922623E0,1.957264304E0,9.072966576E0,7.950198054E-1,9.315667584E0
1.577835071E0,1.827997923E0,9.192476273E0,5.550226569E-1,9.388889528E0
1.582747519E0,1.766865849E0,9.237443924E0,3.025242686E-1,9.409766528E0
