"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
-2.170375010E-3,-8.250436635E-1,-9.685035646E-2,-1.600204584E-1,8.459808421E-1
7.792624994E-3,-7.910171076E-1,1.776050824E-1,-9.672610313E-1,1.262079844E0
1.775662499E-2,-1.614672788E-1,4.725754774E-1,-3.640593410E-1,6.180117051E-1
2.771962500E-2,3.926543451E-1,5.716793507E-1,3.725822425E-1,7.872815521E-1
3.768362499E-2,3.386061189E-1,5.253232098E-1,4.863026932E-1,7.919020696E-1
4.764762500E-2,1.122642016E-1,4.489550650E-1,5.624711555E-1,7.283801907E-1
5.761062499E-2,6.455143355E-2,3.651200259E-1,6.571229589E-1,7.545131569E-1
6.757462499E-2,-1.415757090E-4,2.505128449E-1,6.150914186E-1,6.641491992E-1
7.753762499E-2,-5.836909935E-3,2.418648130E-1,3.284813726E-1,4.079616029E-1
8.750162499E-2,1.135684962E-1,1.043213439E-1,6.801422775E-2,1.685428174E-1
9.746462500E-2,3.834202029E-2,-5.860664248E-3,1.021897414E-1,1.093032532E-1
1.074286250E-1,-8.042845130E-4,-1.404781866E-1,1.175009680E-1,1.831426910E-1
1.173926250E-1,1.026470668E-1,-2.970923495E-1,1.518106753E-1,3.490655606E-1
1.273556250E-1,-7.146832421E-3,-3.980766875E-1,2.419165608E-1,4.658752502E-1
1.373196250E-1,4.052368954E-2,-4.249154073E-1,-1.129705453E-1,4.415400513E-1
1.472826250E-1,4.916828625E-2,-6.592788273E-1,-4.734379417E-1,8.131479430E-1
1.572466250E-1,-2.492298927E-1,-8.387444937E-1,-3.764893520E-1,9.525503122E-1
1.672106250E-1,-3.898237080E-1,-9.719528371E-1,-2.759090567E-1,1.082949975E0
1.771736250E-1,-4.396316797E-1,-1.154597050E0,-3.823532322E-1,1.293276597E0
1.871376250E-1,-5.947108023E-1,-1.199991324E0,-4.658903557E-1,1.417996453E0
1.971006250E-1,-6.205492097E-1,-1.136757780E0,-3.131631294E-1,1.332430380E0
2.070646250E-1,-3.764149827E-1,-1.191520463E0,-3.028448403E-1,1.285738795E0
2.170276250E-1,-4.313867767E-1,-1.191193603E0,-5.130349937E-1,1.366836368E0
2.269916250E-1,-4.309938072E-1,-1.106128310E0,-4.599723887E-1,1.273126113E0
2.369556250E-1,-2.443712220E-1,-1.058848309E0,-4.548379487E-1,1.178029964E0
2.469186250E-1,-1.388120225E-1,-9.790712374E-1,-4.540877509E-1,1.088138296E0
2.568826250E-1,-1.858014900E-1,-9.311152983E-1,-4.035496813E-1,1.031673513E0
2.668456250E-1,-2.560135034E-1,-8.797948712E-1,-4.967279863E-1,1.042267059E0
2.768096250E-1,-3.080607028E-1,-7.717172760E-1,-5.533012596E-1,9.982941623E-1
2.867736250E-1,-2.741754669E-1,-5.905623490E-1,-3.657769606E-1,7.468124661E-1
2.967366250E-1,-1.113962556E-1,-3.957027179E-1,-1.135704696E-1,4.264833154E-1
3.067006250E-1,-1.200028454E-1,-9.635041952E-2,6.635712683E-3,1.540393421E-1
3.166636250E-1,-1.797591235E-1,3.311336696E-1,4.566441536E-2,3.795366761E-1
3.266276250E-1,-1.289140020E-1,9.274262899E-1,4.221780333E-1,1.027118608E0
3.365906250E-1,1.780553911E-2,1.822677691E0,9.954250225E-1,2.076858680E0
3.465546250E-1,2.088572441E-1,3.111373031E0,1.304834824E0,3.380363501E0
3.565186250E-1,9.832050727E-1,4.714448013E0,2.033071912E0,5.227436626E0
3.664816250E-1,2.121228044E0,6.227264205E0,3.316031718E0,7.367122521E0
3.764456250E-1,2.873094607E0,7.573035386E0,4.307941979E0,9.174088602E0
3.864086250E-1,3.127269563E0,8.725221044E0,4.832180530E0,1.045271572E1
3.963726250E-1,3.474500325E0,9.770148302E0,5.455496643E0,1.171709836E1
4.063366250E-1,4.123596227E0,1.064949060E1,6.250749546E0,1.301873902E1
4.162996250E-1,4.711309812E0,1.135440051E1,6.553606081E0,1.393085079E1
4.262636250E-1,5.057383118E0,1.175931903E1,6.524685752E0,1.436768012E1
4.362266250E-1,5.635633569E0,1.170558779E1,6.592631568E0,1.456859438E1
4.461906250E-1,6.505077115E0,1.101133852E1,6.484535261E0,1.433927480E1
4.561536250E-1,6.949322248E0,9.669738160E0,5.820547671E0,1.325427067E1
4.661176250E-1,6.713946674E0,7.681825172E0,4.970307552E0,1.134863318E1
4.760816250E-1,6.099131829E0,5.236852292E0,4.091185110E0,9.020079080E0
4.860446250E-1,5.386654449E0,2.494925058E0,3.204614486E0,6.746128608E0
4.960086250E-1,4.575808775E0,-4.015282989E-1,2.243644912E0,5.112063518E0
5.059716250E-1,3.745855278E0,-3.283509212E0,1.398924710E0,5.173959302E0
5.159356250E-1,2.813868452E0,-6.264637268E0,9.402047950E-1,6.931631902E0
5.258996250E-1,1.706850488E0,-9.233386184E0,4.109943563E-1,9.398812445E0
5.358626250E-1,5.117553306E-1,-1.191023566E1,-4.995983480E-1,1.193168913E1
5.458266250E-1,-6.371523786E-1,-1.417410799E1,-1.654812900E0,1.428459682E1
5.557896250E-1,-1.683998985E0,-1.624112095E1,-2.843838356E0,1.657399405E1
5.657536250E-1,-2.824681416E0,-1.821486028E1,-4.206343099E0,1.890643495E1
5.757166250E-1,-3.940885940E0,-1.996125988E1,-5.627750938E0,2.111052009E1
5.856806250E-1,-5.052661491E0,-2.139582980E1,-6.735213583E0,2.299291245E1
5.956446250E-1,-6.049531068E0,-2.254763539E1,-7.251689955E0,2.444544324E1
6.056076250E-1,-6.755393493E0,-2.330437970E1,-7.437556568E0,2.537807522E1
6.155716250E-1,-6.733088704E0,-2.346209314E1,-7.252253627E0,2.546368945E1
6.255346250E-1,-5.872637007E0,-2.302055585E1,-6.537851343E0,2.464096908E1
6.354986250E-1,-4.303226784E0,-2.202696890E1,-5.364028648E0,2.307548316E1
6.454626250E-1,-2.507182284E0,-2.071047531E1,-4.085667093E0,2.125799676E1
6.554256250E-1,-1.249568988E0,-1.922294248E1,-3.371574712E0,1.955634057E1
6.653896250E-1,-4.570598906E-1,-1.765290778E1,-3.247627189E0,1.795497533E1
6.753526250E-1,2.611585781E-1,-1.574088463E1,-2.714027245E0,1.597528080E1
6.853166250E-1,9.067215917E-1,-1.330544330E1,-1.425652333E0,1.341228728E1
6.952796250E-1,1.697770932E0,-1.004408509E1,2.245045759E-1,1.018903694E1
7.052436250E-1,2.874004726E0,-6.121095725E0,1.775693559E0,6.991480792E0
7.152076250E-1,3.985615386E0,-1.617938604E0,3.444176665E0,5.510463522E0
7.251706250E-1,5.039154423E0,3.773992957E0,5.518973431E0,8.372285702E0
7.351342083E-1,7.137749941E0,1.007456312E1,8.092554649E0,1.476257894E1
7.450972083E-1,1.070014737E1,1.618898249E1,1.054399279E1,2.208511019E1
7.550612083E-1,1.322499964E1,2.154441690E1,1.236137057E1,2.814011368E1
7.650252083E-1,1.400209694E1,2.562670665E1,1.337852531E1,3.212120408E1
7.749882083E-1,1.306446785E1,2.812054646E1,1.362081404E1,3.386697549E1
7.849522083E-1,1.145023755E1,2.921923360E1,1.341987565E1,3.413157797E1
7.949152083E-1,1.035996104E1,2.925293462E1,1.336461361E1,3.378869446E1
8.048792083E-1,9.953319933E0,2.824061085E1,1.352524715E1,3.285624734E1
8.148422083E-1,9.817795508E0,2.631738444E1,1.314800000E1,3.101392810E1
8.248062083E-1,9.696845267E0,2.335936224E1,1.210271197E1,2.803862067E1
8.347702083E-1,9.073121020E0,1.963223471E1,1.049210226E1,2.403810256E1
8.447332083E-1,8.218698971E0,1.572172097E1,8.943984092E0,1.986741992E1
8.546972083E-1,7.628376358E0,1.181342214E1,7.956151972E0,1.615702395E1
8.646602083E-1,7.322203283E0,7.851448220E0,7.527379741E0,1.311187804E1
8.746242083E-1,6.893579571E0,3.657851467E0,7.102003573E0,1.055176627E1
8.845882083E-1,6.215255193E0,-5.586733890E-1,6.295933321E0,8.864552411E0
8.945512083E-1,5.439915567E0,-4.651298084E0,5.195822965E0,8.844423753E0
9.045152083E-1,3.986332547E0,-8.544458465E0,4.065491860E0,1.026775738E1
9.144782083E-1,2.373294786E0,-1.194043536E1,3.103075247E0,1.256326394E1
9.244422083E-1,1.258643575E0,-1.444478964E1,1.995814916E0,1.463623615E1
9.344052083E-1,7.237619215E-1,-1.626691652E1,5.293045789E-1,1.629161035E1
9.443692083E-1,5.051295581E-1,-1.783898372E1,-8.911296988E-1,1.786836893E1
9.543332083E-1,3.475669768E-1,-1.943890939E1,-2.116260542E0,1.955685455E1
9.642962083E-1,-1.918290192E-1,-2.133703722E1,-3.276266266E0,2.158795674E1
9.742602083E-1,-1.661793014E0,-2.381492349E1,-4.317585207E0,2.426012528E1
9.842232083E-1,-3.995723467E0,-2.642237002E1,-4.982900115E0,2.718339083E1
9.941872083E-1,-6.378491328E0,-2.823511446E1,-5.405592996E0,2.944702491E1
1.004151208E0,-7.573587363E0,-2.885590166E1,-5.397257205E0,3.031753076E1
1.014114208E0,-7.494237723E0,-2.847113616E1,-4.809962865E0,2.983127446E1
1.024078208E0,-6.378273811E0,-2.705365881E1,-4.098182473E0,2.809587037E1
1.034041208E0,-3.991871322E0,-2.475121006E1,-3.536634593E0,2.531926580E1
1.044005208E0,-1.223997653E0,-2.213009040E1,-3.169476228E0,2.238938701E1
1.053969208E0,1.082247404E0,-1.954922179E1,-2.892513503E0,1.979166407E1
1.063932208E0,2.376974731E0,-1.710058914E1,-2.417176970E0,1.743338471E1
1.073896208E0,2.783702082E0,-1.463459728E1,-1.457851780E0,1.496815842E1
1.083859208E0,3.236351710E0,-1.199235162E1,3.280936657E-1,1.242570381E1
1.093823208E0,2.902145621E0,-8.642678239E0,2.365690482E0,9.418854910E0
