"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.462083332E-3,-9.369301350E-1,-2.982881051E-1,-7.271047747E-1,1.222904422E0
1.342608333E-2,-2.198008563E-1,-9.681059539E-2,-6.611337103E-1,7.034077699E-1
2.338908333E-2,1.399020897E-1,6.100517035E-2,-4.182351096E-1,4.452132437E-1
3.335308333E-2,8.472481177E-2,1.561650968E-1,-2.576142883E-1,3.129392157E-1
4.331708333E-2,1.697807404E-1,2.696981442E-1,-1.514307524E-1,3.528368767E-1
5.328008333E-2,8.677533894E-2,2.862440103E-1,-1.441685106E-1,3.320393837E-1
6.324408333E-2,1.870781930E-2,3.644481808E-1,-1.303079782E-1,3.874953267E-1
7.320708333E-2,8.217328786E-2,5.209600174E-1,-1.706971818E-1,5.543368262E-1
8.317108333E-2,2.281386204E-1,7.220475179E-1,-1.541720733E-2,7.573886311E-1
9.313408333E-2,4.136623677E-1,9.365760130E-1,2.672341275E-1,1.058161264E0
1.030980833E-1,4.830167407E-1,1.199432915E0,5.246333845E-1,1.395415593E0
1.130610833E-1,3.407453592E-1,1.491532327E0,4.362771320E-1,1.590947459E0
1.230250833E-1,3.400516602E-1,1.883782264E0,5.086128907E-1,1.980645809E0
1.329880833E-1,4.484476729E-1,2.286689336E0,9.073077750E-1,2.500652082E0
1.429520833E-1,5.112355862E-1,2.840733485E0,1.162314059E0,3.111607708E0
1.529160833E-1,7.366554706E-1,3.527319978E0,1.265387169E0,3.819142862E0
1.628790833E-1,1.063814276E0,4.172079585E0,1.359114819E0,4.514990805E0
1.728430833E-1,1.477327394E0,4.831966522E0,1.599500725E0,5.299886723E0
1.828060833E-1,2.007430848E0,5.476757119E0,1.560854577E0,6.038287353E0
1.927700833E-1,2.327606397E0,5.973194498E0,1.248098852E0,6.531045460E0
2.027330833E-1,2.590282035E0,6.341576686E0,1.304237093E0,6.973248187E0
2.126970833E-1,2.925590617E0,6.469171118E0,1.689243060E0,7.298136579E0
2.226600833E-1,3.053619789E0,6.422602138E0,1.766799944E0,7.327755051E0
2.326240833E-1,3.065350181E0,6.200635985E0,1.585846161E0,7.096419265E0
2.425870833E-1,2.950671956E0,5.746529523E0,1.579616538E0,6.650131950E0
2.525510833E-1,2.759155763E0,5.131452137E0,1.582612066E0,6.037334057E0
2.625150833E-1,2.840473576E0,4.313473445E0,1.496493105E0,5.377158628E0
2.724780833E-1,3.014477943E0,3.115666641E0,1.487299528E0,4.583286569E0
2.824420833E-1,2.988351414E0,1.473452151E0,1.424802148E0,3.623722751E0
2.924050833E-1,2.414770110E0,-5.952278423E-1,8.926973373E-1,2.642407880E0
