"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.488231400E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
5.979502200E-2,7.592809200E-2,-4.047966003E-2,3.156924248E-2,9.165312380E-2
6.470773000E-2,1.644913554E-1,-3.637027740E-2,4.471480846E-2,1.742974962E-1
6.962043900E-2,2.715854049E-1,-5.590057373E-2,5.136489868E-3,2.773263237E-1
7.453309500E-2,2.936283350E-1,-7.151222229E-2,-9.090697765E-2,3.155878256E-1
7.944580300E-2,2.532817721E-1,-1.214475632E-1,-2.227298021E-1,3.584825400E-1
8.435851200E-2,1.755696535E-1,-1.615514755E-1,-3.917979002E-1,4.587256011E-1
8.927122000E-2,5.764317513E-2,-2.397871017E-1,-4.793534279E-1,5.390735559E-1
9.418392800E-2,-2.840638161E-3,-2.450094223E-1,-4.675751328E-1,5.278865324E-1
9.909658400E-2,-7.031440735E-3,-1.621942520E-1,-4.680828452E-1,4.954371469E-1
1.040092930E-1,-4.098856449E-2,-1.493482590E-1,-4.788265228E-1,5.032492462E-1
1.089220010E-1,-6.567746401E-2,-1.583652496E-1,-4.722873569E-1,5.024424634E-1
1.138347090E-1,-9.976208210E-2,-2.073450089E-1,-5.067236423E-1,5.565188905E-1
1.187474180E-1,-1.117070913E-1,-1.738147736E-1,-5.324304104E-1,5.711148673E-1
1.236600740E-1,-1.343194246E-1,-1.029920578E-1,-5.274049044E-1,5.538998149E-1
1.285727820E-1,-1.154769659E-1,-5.453109741E-3,-4.615986943E-1,4.758550416E-1
1.334854910E-1,-1.567625999E-1,1.247959137E-1,-3.938196898E-1,4.418625135E-1
1.383981990E-1,-2.396716475E-1,2.303256989E-1,-3.458371758E-1,4.796829978E-1
1.433108550E-1,-2.197254896E-1,3.084936142E-1,-2.705714703E-1,4.654637701E-1
1.482235640E-1,-1.749106646E-1,3.769350052E-1,-1.935921907E-1,4.584230306E-1
1.531362720E-1,-1.175169945E-1,4.500102997E-1,-4.118359089E-2,4.669214088E-1
1.580489800E-1,-1.070902348E-1,5.368413925E-1,8.604335785E-2,5.541393855E-1
1.629616890E-1,-5.644726753E-2,6.759738922E-1,1.510565281E-1,6.949424952E-1
1.678743970E-1,-1.254600286E-2,8.495311737E-1,1.798895597E-1,8.684589058E-1
1.727870530E-1,2.767854929E-2,9.853248596E-1,1.949599981E-1,1.004808729E0
1.776997620E-1,2.644538879E-3,1.126522064E0,2.199047804E-1,1.147787902E0
1.826124700E-1,4.745304585E-3,1.263996124E0,2.428003550E-1,1.287113333E0
1.875251780E-1,2.413880825E-2,1.430439949E0,2.359392643E-1,1.449968436E0
1.924378870E-1,2.771669626E-2,1.680665970E0,1.886016130E-1,1.691442250E0
1.973505430E-1,2.249258757E-2,1.910562515E0,1.945271492E-1,1.920571752E0
2.022632510E-1,9.884047508E-2,2.130442619E0,1.755616665E-1,2.139947918E0
2.071759590E-1,2.611060739E-1,2.327030182E0,2.322046757E-1,2.353118114E0
2.120886680E-1,3.512389660E-1,2.577888489E0,2.787456512E-1,2.616596455E0
2.170013760E-1,4.107328057E-1,2.884050369E0,2.507517338E-1,2.923922776E0
2.219140320E-1,3.426505923E-1,3.202389717E0,2.578047514E-1,3.230970848E0
2.268267410E-1,3.222699761E-1,3.518910408E0,3.391387463E-1,3.549873728E0
2.317394490E-1,3.222613335E-1,3.752395630E0,4.260350466E-1,3.790228382E0
2.366521570E-1,3.074074388E-1,3.912140846E0,4.605394602E-1,3.951131728E0
2.415648660E-1,2.715952396E-1,4.039671898E0,4.631087780E-1,4.075191131E0
2.464775740E-1,2.441270947E-1,4.212778091E0,4.230324030E-1,4.240996781E0
2.513902300E-1,2.841464281E-1,4.355665207E0,3.550561666E-1,4.379340529E0
2.563029390E-1,3.022655249E-1,4.504160881E0,2.406510115E-1,4.520701561E0
2.612156470E-1,3.585986495E-1,4.578738213E0,1.430565119E-1,4.594986592E0
2.661283550E-1,4.017586708E-1,4.674758911E0,4.184794426E-2,4.692177763E0
2.710410640E-1,4.701417685E-1,4.777867317E0,-3.870081902E-2,4.801098534E0
2.759537200E-1,4.909773469E-1,4.977094650E0,-8.655130863E-2,5.002001704E0
2.808664280E-1,4.862593412E-1,5.200337410E0,-4.719281197E-2,5.223235059E0
2.857791370E-1,4.628515840E-1,5.430917740E0,1.191933155E-1,5.451908485E0
2.906918450E-1,3.378580213E-1,5.645384789E0,4.362511635E-1,5.672286358E0
2.956045530E-1,1.466079950E-1,5.879323006E0,8.342283964E-1,5.940022721E0
3.005172620E-1,-9.288954735E-2,6.036095619E0,1.306640267E0,6.176600002E0
3.054299180E-1,-2.101260424E-1,6.140483856E0,1.878285170E0,6.424768488E0
3.103426260E-1,-2.580434084E-1,6.167296410E0,2.477716923E0,6.651406810E0
3.152553340E-1,-2.179099321E-1,6.105798721E0,3.011241913E0,6.811449231E0
3.201680430E-1,-1.081481874E-1,5.994681358E0,3.490217447E0,6.937544122E0
3.250807510E-1,8.905005455E-2,5.754359245E0,3.843132496E0,6.920278001E0
3.299934590E-1,3.285011947E-1,5.386553764E0,4.116809845E0,6.787561992E0
3.349061160E-1,5.217087269E-1,4.907113075E0,4.304643631E0,6.548426950E0
3.398188240E-1,6.287568212E-1,4.369376183E0,4.337950706E0,6.189070988E0
3.447315320E-1,7.138675451E-1,3.847147942E0,4.237537384E0,5.767744554E0
3.496442410E-1,7.508009672E-1,3.286061287E0,4.030023575E0,5.253854860E0
3.545569490E-1,7.439974546E-1,2.724605560E0,3.738434315E0,4.685392064E0
3.594696050E-1,6.313565373E-1,2.172484398E0,3.384886503E0,4.071333464E0
3.643823140E-1,4.309814274E-1,1.653453827E0,3.014134407E0,3.464774274E0
3.692950220E-1,1.790236533E-1,1.113082886E0,2.665596247E0,2.894202192E0
