"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.728318400E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
5.219542300E-2,-4.946170747E-2,-1.154708862E-2,3.356838226E-2,6.088211601E-2
5.710771500E-2,-9.739351273E-2,-5.176639557E-2,4.945814610E-2,1.208774762E-1
6.202000700E-2,-1.206131279E-1,-4.531955719E-2,1.036927700E-1,1.653891757E-1
6.693229800E-2,-1.647914946E-1,-4.135036469E-2,1.506881714E-1,2.270969272E-1
7.184459000E-2,-2.229800522E-1,-9.792995453E-2,3.033797741E-1,3.890368453E-1
7.675688200E-2,-1.236068010E-1,-1.906719208E-1,5.453217030E-1,5.907708374E-1
8.166917300E-2,1.727254689E-1,-2.613897324E-1,3.106806278E-1,4.412268490E-1
8.658146500E-2,6.672475487E-2,-2.854824066E-2,3.334569931E-2,7.986945987E-2
9.149375700E-2,-2.010881901E-3,1.524753571E-1,-3.419756889E-2,1.562762038E-1
9.640599600E-2,-1.495458186E-3,1.530675888E-1,-4.326677322E-2,1.590721120E-1
1.013182880E-1,-7.711157203E-3,9.120655060E-2,-1.373624802E-1,1.650652834E-1
1.062305800E-1,-4.895560816E-2,4.803657532E-2,-2.451860905E-1,2.545984743E-1
1.111428710E-1,-1.681065559E-1,-1.606435776E-1,-2.847720385E-1,3.676428798E-1
1.160551630E-1,-2.899181545E-1,-2.310266495E-1,-1.893669367E-1,4.162759731E-1
1.209674550E-1,-2.985400856E-1,-4.439067841E-2,-1.322710514E-1,3.295335280E-1
1.258797460E-1,-2.316651493E-1,-6.263065338E-2,-9.054708481E-2,2.564958376E-1
1.307920380E-1,-7.665598392E-2,-1.636667252E-1,-1.037402153E-1,2.083865856E-1
1.357043300E-1,1.719849184E-3,-1.100931168E-1,-1.850398779E-1,2.153211756E-1
1.406166210E-1,-1.060777158E-1,-7.526683807E-2,-2.384411097E-1,2.716095386E-1
1.455289130E-1,-2.463477105E-1,-5.573844910E-2,-2.635169029E-1,3.650138727E-1
1.504411520E-1,-3.065421879E-1,1.788234711E-2,-3.486020565E-1,4.645549323E-1
1.553534440E-1,-2.305420935E-1,-3.014564514E-3,-2.875488997E-1,3.685690087E-1
1.602657360E-1,-1.568344831E-1,2.530479431E-2,-2.785433531E-1,3.206614839E-1
1.651780270E-1,-1.145100445E-1,3.656578064E-2,-2.042798996E-1,2.370229609E-1
1.700903190E-1,-4.682480171E-2,6.819248199E-2,-1.241021156E-1,1.491446002E-1
1.750026110E-1,1.559254155E-2,1.240501404E-1,-5.835032463E-2,1.379721895E-1
1.799149020E-1,9.180386364E-2,1.271877289E-1,3.316521645E-2,1.603265397E-1
1.848271940E-1,1.770179868E-1,1.718397141E-1,5.520629883E-2,2.528082087E-1
1.897394860E-1,2.390520126E-1,2.104406357E-1,5.871462822E-2,3.238495537E-1
1.946517770E-1,2.766402960E-1,3.081226349E-1,7.444095612E-2,4.207265946E-1
1.995640690E-1,2.834569216E-1,3.635320663E-1,3.461837769E-2,4.622789436E-1
2.044763610E-1,3.094384968E-1,3.641424179E-1,2.891039848E-2,4.787355167E-1
2.093886000E-1,3.727493882E-1,4.579448700E-1,1.444935799E-2,5.906474366E-1
2.143008920E-1,3.583526909E-1,5.657014847E-1,1.455616951E-2,6.698109457E-1
2.192131840E-1,3.497918546E-1,6.872596741E-1,-3.204059601E-2,7.718204461E-1
