"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.539413100E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
6.030663100E-2,-5.307048559E-3,-7.470798492E-2,-1.888036728E-2,7.723934259E-2
6.521918300E-2,-3.129243851E-3,-2.008905411E-1,-3.356003761E-2,2.036984973E-1
7.013168300E-2,8.012989163E-2,-1.199693680E-1,-3.873562813E-2,1.493783708E-1
7.504418300E-2,2.074058354E-1,4.736328125E-2,-5.953907967E-2,2.209193585E-1
7.995673500E-2,2.885830402E-1,1.903018951E-1,-4.412603378E-2,3.484854219E-1
8.486923500E-2,2.830964327E-1,2.131481171E-1,1.839733124E-2,3.548438696E-1
8.978173500E-2,2.391363978E-1,2.099075317E-1,1.417989731E-1,3.483594945E-1
9.469428700E-2,1.581994742E-1,1.460838318E-1,1.740710735E-1,2.768904083E-1
9.960678700E-2,6.939570606E-2,9.438610077E-2,7.929039001E-2,1.414618888E-1
1.045192870E-1,3.453402594E-2,4.590797424E-2,-5.085444450E-2,7.672232773E-2
1.094318390E-1,2.164904028E-2,3.904628754E-2,-1.874585152E-1,1.927018122E-1
1.143443390E-1,-1.370637119E-2,7.718849182E-2,-2.657699585E-1,2.770913184E-1
1.192568390E-1,-2.030700445E-3,9.985733032E-2,-3.598864079E-1,3.734887371E-1
1.241693910E-1,-7.184848189E-2,5.710220337E-2,-4.611938000E-1,4.702367352E-1
1.290818910E-1,-2.032804340E-1,2.007675171E-2,-5.771465302E-1,6.122288200E-1
1.339943910E-1,-3.149576783E-1,-1.062641144E-1,-6.969871521E-1,7.721926517E-1
1.389068910E-1,-3.887404799E-1,-2.769327164E-1,-7.765748501E-1,9.115258570E-1
1.438194430E-1,-4.001776278E-1,-3.114318848E-1,-6.596777439E-1,8.320496851E-1
1.487319430E-1,-2.432475686E-1,-1.463394165E-1,-4.208724499E-1,5.076595547E-1
1.536444950E-1,-6.360614300E-2,-2.698898315E-4,-2.007486820E-1,2.105845379E-1
1.585569950E-1,3.201928735E-2,1.236047745E-1,-4.716825485E-2,1.361184018E-1
1.634694950E-1,-8.021762967E-2,2.472095490E-1,5.537605286E-2,2.657328290E-1
1.683820470E-1,-2.727438509E-1,2.470417023E-1,9.354233742E-2,3.796959043E-1
1.732945470E-1,-5.455336571E-1,2.452316284E-1,6.082272530E-2,6.012028996E-1
1.782070470E-1,-8.300191164E-1,2.165517807E-1,-6.578135490E-2,8.603217968E-1
1.831196000E-1,-1.006644011E0,1.715412140E-1,-3.721566200E-1,1.086857443E0
1.880321000E-1,-9.821752310E-1,1.923332214E-1,-9.271217585E-1,1.364263540E0
1.929446000E-1,-7.871106267E-1,1.125431061E-1,-7.920556068E-1,1.122301730E0
1.978571520E-1,-6.403204799E-1,-5.184268951E-2,-2.270991802E-1,6.813750942E-1
2.027696520E-1,-4.987027049E-1,6.679534912E-3,-1.191926003E-2,4.988898404E-1
2.076821520E-1,-3.156281114E-1,1.814022064E-1,-9.069967270E-2,3.751723548E-1
2.125947040E-1,-1.054399610E-1,3.067064285E-1,-1.275072098E-1,3.484888911E-1
2.175072040E-1,-3.981590271E-2,2.936429977E-1,1.591753960E-2,2.967572818E-1
2.224197040E-1,-4.639840126E-2,3.136548996E-1,1.508538723E-1,3.511254740E-1
2.273322560E-1,1.241686344E-1,3.729619980E-1,1.424491405E-1,4.181031683E-1
2.322447560E-1,2.906281650E-1,4.170417786E-1,1.133077145E-1,5.207947902E-1
2.371572560E-1,2.900206745E-1,3.972482681E-1,1.482870579E-1,5.137190182E-1
2.420697560E-1,1.587181687E-1,3.965549469E-1,2.651917934E-1,5.027663178E-1
2.469823080E-1,-5.244547129E-2,4.118614197E-1,3.203582764E-1,5.244137505E-1
2.518948080E-1,-2.147794366E-1,4.215583801E-1,2.736513615E-1,5.465590013E-1
2.568073600E-1,-3.513301611E-1,4.584026337E-1,2.280967236E-1,6.209621341E-1
2.617198600E-1,-4.419348240E-1,5.100812912E-1,1.953611374E-1,7.026060676E-1
2.666323600E-1,-4.687626958E-1,4.734487534E-1,2.263641357E-1,7.036568119E-1
2.715449120E-1,-3.485352993E-1,4.440813065E-1,2.237946987E-1,6.072636403E-1
2.764574120E-1,-2.127595544E-1,4.546318054E-1,1.625723839E-1,5.276234325E-1
2.813699120E-1,-2.407228947E-2,6.097545624E-1,4.147386551E-2,6.116372969E-1
2.862824640E-1,2.145379186E-1,7.730989456E-1,-1.363179684E-1,8.138126853E-1
2.911949640E-1,4.325201809E-1,1.062056541E0,-2.762546539E-1,1.179556882E0
2.961074640E-1,5.794463754E-1,1.413562775E0,-4.312975407E-1,1.587430436E0
3.010199640E-1,8.006555438E-1,1.756373405E0,-5.122966766E-1,1.997084055E0
3.059325160E-1,9.966939688E-1,2.067321777E0,-3.581874371E-1,2.322825099E0
3.108450160E-1,1.196377158E0,2.346877098E0,6.562137604E-2,2.635043943E0
3.157575680E-1,1.434715748E0,2.661125183E0,5.306208134E-1,3.069455158E0
3.206700680E-1,1.701251626E0,3.100929260E0,8.968355656E-1,3.648881117E0
3.255825680E-1,2.099197865E0,3.534633636E0,1.240797758E0,4.294164144E0
3.304951200E-1,2.371033907E0,3.924782753E0,1.540725231E0,4.837308723E0
3.354076200E-1,2.544074535E0,4.272214890E0,1.723202229E0,5.262467218E0
3.403201200E-1,2.673041582E0,4.634265900E0,1.786241293E0,5.640233123E0
3.452326720E-1,2.820762634E0,4.968682289E0,1.745753765E0,5.974291735E0
3.501451720E-1,2.914690733E0,5.128044128E0,1.520202160E0,6.091245625E0
3.550576720E-1,2.890487194E0,5.094530106E0,1.190991879E0,5.977258140E0
3.599701720E-1,2.757335901E0,5.010744095E0,7.481491566E-1,5.768031277E0
3.648827250E-1,2.525812864E0,4.908638000E0,2.946503162E-1,5.528225434E0
3.697952250E-1,2.295697927E0,4.876203537E0,-1.978929043E-1,5.393213468E0
3.747077770E-1,2.042340517E0,4.844445229E0,-5.923165083E-1,5.290618414E0
3.796202770E-1,1.861748457E0,4.726328850E0,-8.754706383E-1,5.154681421E0
3.845327770E-1,1.664872408E0,4.549098969E0,-9.795450568E-1,4.942227239E0
3.894453290E-1,1.432609200E0,4.303977013E0,-9.452536106E-1,4.633583023E0
3.943578290E-1,1.226490736E0,4.031746864E0,-7.555226684E-1,4.281363896E0
3.992703290E-1,1.041275501E0,3.765460968E0,-5.156692266E-1,3.940668182E0
4.041828810E-1,8.695328832E-1,3.499925613E0,-1.520047188E-1,3.609525200E0
4.090953810E-1,7.436636686E-1,3.244237900E0,2.548408508E-1,3.338122086E0
4.140078810E-1,6.366583109E-1,2.988546371E0,6.227371693E-1,3.118420241E0
4.189204330E-1,5.291126966E-1,2.595630646E0,8.869402409E-1,2.793550015E0
4.238329330E-1,4.376917481E-1,2.114311218E0,1.070761442E0,2.410065572E0
4.287454330E-1,3.313544691E-1,1.630568504E0,1.192638040E0,2.047177307E0
4.336579330E-1,3.070707917E-1,1.111157417E0,1.395763636E0,1.810281581E0
4.385704850E-1,3.072180152E-1,5.894279480E-1,1.634782553E0,1.764744233E0
4.434829850E-1,3.768471479E-1,1.243381500E-1,1.765486836E0,1.809535166E0
4.483955370E-1,4.660527408E-1,-2.707557678E-1,1.820232749E0,1.898357475E0
4.533080370E-1,5.681996346E-1,-7.978048325E-1,1.916100979E0,2.151926192E0
4.582205370E-1,6.792670488E-1,-1.313412666E0,1.988704443E0,2.478185206E0
4.631330890E-1,7.575013638E-1,-1.817790985E0,1.898413062E0,2.735350898E0
4.680455890E-1,7.468237877E-1,-2.334753036E0,1.712564468E0,2.990266639E0
4.729580890E-1,6.768448353E-1,-2.847605705E0,1.509246826E0,3.293144875E0
4.778706410E-1,5.147088766E-1,-3.358777046E0,1.351035953E0,3.656720747E0
4.827831410E-1,3.674759269E-1,-3.830474854E0,1.228874326E0,4.039518321E0
4.876956410E-1,2.321554720E-1,-4.346094131E0,1.055350780E0,4.478414411E0
4.926081930E-1,3.497976065E-2,-4.950294018E0,9.027097225E-1,5.032049214E0
4.975206930E-1,1.347786933E-2,-5.606819630E0,8.070210814E-1,5.664617466E0
5.024331930E-1,1.399055123E-2,-6.289339066E0,6.596156955E-1,6.323849657E0
5.073457450E-1,9.308666736E-2,-7.076030254E0,5.641970634E-1,7.099097662E0
5.122582450E-1,1.760489792E-1,-7.861906052E0,4.576414227E-1,7.877181963E0
5.171707450E-1,1.797705293E-1,-8.697052956E0,3.274367154E-1,8.705071071E0
5.220832970E-1,1.734419316E-1,-9.550468445E0,2.445265055E-1,9.555172569E0
5.269957970E-1,1.352730095E-1,-1.039144230E1,2.462855577E-1,1.039524066E1
5.319082970E-1,-8.924359083E-2,-1.110185528E1,3.014260530E-1,1.110630509E1
5.368208500E-1,-4.785774648E-1,-1.174717808E1,4.129264653E-1,1.176417177E1
5.417333500E-1,-9.097442627E-1,-1.229025078E1,6.245990992E-1,1.233969298E1
5.466458500E-1,-1.321868896E0,-1.273921967E1,9.591921568E-1,1.284348491E1
5.515584020E-1,-1.614064693E0,-1.308550644E1,1.411113262E0,1.325997452E1
5.564709020E-1,-1.875440478E0,-1.333954811E1,1.856040239E0,1.359800376E1
5.613834540E-1,-1.973773479E0,-1.359471607E1,2.122579336E0,1.390026726E1
5.662959540E-1,-1.974600434E0,-1.395300484E1,2.175448418E0,1.425896093E1
5.712084540E-1,-1.901866674E0,-1.435421658E1,2.040501118E0,1.462273145E1
5.761209540E-1,-1.764715195E0,-1.466760254E1,1.848841190E0,1.488861974E1
5.810335060E-1,-1.681890249E0,-1.474707603E1,1.468782425E0,1.491517107E1
5.859460060E-1,-1.688619375E0,-1.465902328E1,8.523104191E-1,1.478055588E1
5.908585060E-1,-1.805764794E0,-1.451192093E1,1.723555624E-1,1.462485357E1
5.957710580E-1,-1.940232515E0,-1.442985153E1,-4.469224215E-1,1.456656641E1
6.006835580E-1,-2.056694984E0,-1.427003860E1,-8.915245533E-1,1.444502724E1
6.055960580E-1,-2.172270536E0,-1.406410599E1,-1.239899158E0,1.428478864E1
6.105086100E-1,-2.268303156E0,-1.383143616E1,-1.445556164E0,1.409054499E1
6.154211100E-1,-2.278792381E0,-1.354369259E1,-1.430811405E0,1.380839328E1
6.203336100E-1,-2.237904549E0,-1.327712250E1,-1.291293502E0,1.352618340E1
6.252461620E-1,-2.093679190E0,-1.296719551E1,-1.062162280E0,1.317800594E1
6.301586620E-1,-1.884574294E0,-1.249527168E1,-7.282683849E-1,1.265755938E1
6.350712140E-1,-1.677081943E0,-1.197869587E1,-4.005930722E-1,1.210215821E1
6.399837140E-1,-1.444411516E0,-1.137001801E1,-8.024156094E-2,1.146167845E1
6.448962140E-1,-1.150548697E0,-1.072904396E1,1.030825526E-1,1.079105058E1
6.498087660E-1,-9.452924728E-1,-1.002968121E1,2.197282016E-1,1.007652536E1
